Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0004,066037,1953,17.5,17.8,16.7,14.6,10.5,7.0,6.3,6.7,9.7,11.4,14.4,17.3,12.5
IDCJAC0004,066037,1954,18.2,18.8,16.6,14.2,10.0,7.0,7.2,7.8,8.7,12.6,16.4,18.0,13.0
IDCJAC0004,066037,1955,19.0,19.1,18.6,15.4,9.9,8.2,5.9,8.0,9.4,13.3,13.7,16.0,13.0
IDCJAC0004,066037,1956,18.0,20.0,19.1,14.2,10.7,8.0,6.1,6.9,8.3,12.0,13.5,16.9,12.8
IDCJAC0004,066037,1957,17.3,18.4,16.1,13.5,7.8,8.8,6.0,8.5,9.1,13.0,14.5,17.7,12.6
IDCJAC0004,066037,1958,17.9,18.3,18.0,15.0,11.8,9.1,6.5,8.9,9.1,12.7,16.9,17.5,13.5
IDCJAC0004,066037,1959,19.3,19.5,18.5,14.6,9.9,7.8,6.8,6.6,10.0,11.3,16.3,16.3,13.1
IDCJAC0004,066037,1960,18.7,17.8,15.9,12.9,9.2,6.7,6.9,5.8,8.9,11.8,13.3,15.4,11.9
IDCJAC0004,066037,1961,17.2,17.5,16.1,13.5,8.5,7.3,6.0,6.8,8.9,13.8,15.2,17.1,12.3
IDCJAC0004,066037,1962,18.0,18.0,15.9,13.0,9.2,6.3,6.2,6.8,8.8,10.7,14.4,16.5,12.0
IDCJAC0004,066037,1963,18.3,18.3,17.6,13.5,11.8,8.1,6.5,6.8,8.1,13.0,14.0,16.9,12.7
IDCJAC0004,066037,1964,17.7,17.9,17.2,13.8,8.2,7.8,6.3,6.4,10.2,10.8,14.9,15.6,12.2
IDCJAC0004,066037,1965,16.3,17.9,15.5,12.1,9.1,7.0,6.2,7.7,11.5,13.4,14.3,17.4,12.4
IDCJAC0004,066037,1966,17.6,17.8,15.9,12.9,8.3,7.0,5.0,7.1,9.5,12.2,14.7,16.9,12.1
IDCJAC0004,066037,1967,17.8,17.9,15.3,14.0,9.5,11.5,6.2,7.1,8.7,13.7,14.5,15.9,12.7
IDCJAC0004,066037,1968,19.1,19.0,18.8,14.2,9.9,6.7,5.2,8.2,9.0,12.8,15.4,16.4,12.9
IDCJAC0004,066037,1969,19.4,18.8,17.3,13.4,10.4,8.3,6.4,9.3,8.9,12.9,14.9,16.4,13.0
IDCJAC0004,066037,1970,18.5,18.4,15.7,13.4,8.8,6.5,4.3,6.7,9.1,13.6,14.7,17.4,12.3
IDCJAC0004,066037,1971,18.7,19.7,17.4,13.6,9.2,7.1,5.4,6.6,9.8,12.1,13.9,16.8,12.5
IDCJAC0004,066037,1972,17.6,18.3,16.8,13.0,10.5,7.9,6.1,8.3,10.4,12.8,15.6,17.7,12.9
IDCJAC0004,066037,1973,19.2,19.4,17.5,14.0,10.1,8.8,8.9,7.9,10.7,14.5,15.8,19.2,13.8
IDCJAC0004,066037,1974,19.8,18.2,17.9,15.9,11.7,8.5,6.9,7.0,9.0,12.2,13.9,16.7,13.1
IDCJAC0004,066037,1975,17.7,18.2,16.8,13.1,10.0,8.4,7.2,8.0,11.6,13.2,16.2,18.5,13.2
IDCJAC0004,066037,1976,18.4,19.6,17.9,13.3,9.4,8.9,7.0,7.2,9.4,12.0,14.6,17.5,12.9
IDCJAC0004,066037,1977,18.5,19.7,17.4,13.0,10.6,8.0,6.2,6.9,9.3,13.3,15.9,17.7,13.0
IDCJAC0004,066037,1978,19.4,19.3,18.2,13.7,11.3,8.4,5.7,6.8,9.9,12.6,15.6,17.0,13.2
IDCJAC0004,066037,1979,19.5,19.9,17.4,13.5,11.0,8.5,6.2,7.2,10.5,13.1,16.2,18.5,13.5
IDCJAC0004,066037,1980,19.0,18.6,18.0,13.7,12.4,8.9,6.8,8.1,10.4,14.1,15.3,18.3,13.6
IDCJAC0004,066037,1981,20.2,20.1,16.8,15.3,11.4,8.2,6.4,7.2,11.0,14.8,15.2,17.5,13.7
IDCJAC0004,066037,1982,19.7,19.2,18.1,14.2,9.9,7.4,6.8,8.6,9.7,12.0,15.6,17.9,13.3
IDCJAC0004,066037,1983,19.1,21.0,19.0,14.0,13.0,8.5,6.4,8.7,11.1,13.8,15.7,17.5,14.0
IDCJAC0004,066037,1984,18.4,19.1,16.0,14.5,10.4,8.0,7.6,8.6,9.7,12.9,17.1,17.2,13.3
IDCJAC0004,066037,1985,18.5,17.9,18.1,15.2,12.0,7.4,7.8,8.0,10.4,14.0,15.9,18.4,13.6
IDCJAC0004,066037,1986,18.1,19.0,18.1,14.6,11.6,7.7,7.3,8.4,11.8,12.7,14.3,17.2,13.4
IDCJAC0004,066037,1987,19.9,19.7,16.3,14.0,12.0,9.3,6.8,10.5,10.4,12.7,15.8,17.3,13.7
IDCJAC0004,066037,1988,18.8,18.2,16.9,16.1,12.4,9.5,8.8,8.8,12.5,14.9,16.0,19.1,14.3
IDCJAC0004,066037,1989,18.8,19.1,18.5,16.8,13.3,9.9,7.8,7.4,10.1,14.1,16.0,17.8,14.1
IDCJAC0004,066037,1990,18.9,19.2,17.9,16.5,12.7,8.5,8.2,8.4,10.3,13.2,15.8,19.9,14.1
IDCJAC0004,066037,1991,20.8,20.8,17.5,13.9,12.4,11.5,8.1,8.1,10.4,14.7,15.4,17.1,14.2
IDCJAC0004,066037,1992,18.3,19.0,18.3,14.5,12.2,8.3,7.9,8.4,10.1,13.6,14.7,17.7,13.6
IDCJAC0004,066037,1993,20.1,19.5,17.2,15.2,11.4,8.2,10.0,9.3,10.9,14.0,15.2,18.3,14.1
IDCJAC0004,066037,1994,19.9,20.2,16.5,14.5,11.8,9.3,7.7,8.0,9.9,12.6,16.1,18.1,13.7
IDCJAC0004,066037,1995,19.0,18.6,17.1,13.3,13.2,9.2,6.9,9.4,11.2,13.8,16.3,16.7,13.7
IDCJAC0004,066037,1996,19.7,18.0,17.2,13.1,12.8,9.9,7.9,8.8,11.7,13.6,14.5,17.0,13.7
IDCJAC0004,066037,1997,17.6,20.4,18.2,14.3,12.7,8.5,8.0,8.1,11.2,13.7,17.5,19.6,14.2
IDCJAC0004,066037,1998,20.2,20.8,19.2,15.8,12.7,10.2,8.5,10.7,12.8,13.8,14.9,18.9,14.9
IDCJAC0004,066037,1999,20.7,19.8,19.0,14.0,12.0,10.2,9.6,9.8,12.4,15.1,14.6,17.7,14.6
IDCJAC0004,066037,2000,17.8,19.8,19.2,15.2,11.7,8.1,8.4,8.9,12.4,14.5,17.4,19.6,14.4
IDCJAC0004,066037,2001,20.7,20.8,18.7,15.3,11.2,9.1,9.5,8.8,12.8,13.8,15.6,18.6,14.6
IDCJAC0004,066037,2002,19.7,19.1,18.3,16.3,11.9,9.4,7.2,9.6,11.7,14.3,17.1,18.0,14.4
IDCJAC0004,066037,2003,19.9,20.3,17.9,15.0,13.1,10.4,8.2,8.9,11.9,12.8,15.4,18.9,14.4
IDCJAC0004,066037,2004,20.0,20.3,18.8,16.1,11.1,9.0,8.7,9.7,11.8,14.6,16.3,18.1,14.5
IDCJAC0004,066037,2005,19.7,19.4,17.1,16.5,12.2,10.5,9.2,9.0,12.0,15.5,17.1,18.9,14.8
IDCJAC0004,066037,2006,20.7,20.7,19.7,14.1,11.1,8.6,9.0,9.7,13.2,14.6,16.3,17.5,14.6
IDCJAC0004,066037,2007,19.8,20.4,19.0,15.6,13.2,9.3,7.9,11.2,12.1,15.4,17.3,18.6,15.0
IDCJAC0004,066037,2008,20.3,18.5,17.5,13.8,11.2,11.6,7.9,7.9,11.9,14.3,16.6,18.0,14.1
IDCJAC0004,066037,2009,19.6,19.6,18.7,15.6,12.4,10.1,8.7,9.9,13.0,14.1,18.5,19.2,14.9
IDCJAC0004,066037,2010,20.6,21.2,19.4,15.7,11.9,9.4,9.1,9.2,11.9,14.7,16.8,18.8,14.9
IDCJAC0004,066037,2011,20.8,21.0,19.2,14.7,10.5,10.2,8.6,10.4,12.3,14.3,17.7,16.8,14.7
IDCJAC0004,066037,2012,19.7,19.4,17.8,15.5,11.1,9.7,8.9,8.8,11.9,13.7,16.9,18.7,14.3
IDCJAC0004,066037,2013,20.4,19.8,19.1,14.8,11.6,10.8,9.4,10.3,13.8,14.6,16.4,18.7,15.0
IDCJAC0004,066037,2014,19.8,20.0,19.1,16.0,13.0,10.9,8.8,9.7,12.3,15.0,17.9,19.2,15.1
IDCJAC0004,066037,2015,20.5,20.6,18.4,15.3,12.6,10.1,7.9,9.4,11.9,16.8,17.6,18.4,15.0
IDCJAC0004,066037,2016,19.6,20.8,19.7,16.8,12.8,10.9,9.8,9.8,13.0,14.0,17.1,19.8,15.3
IDCJAC0004,066037,2017,21.2,20.5,19.8,14.7,12.4,10.1,8.1,9.2,12.0,15.6,16.7,19.6,15.0
IDCJAC0004,066037,2018,20.1,19.7,19.2,18.0,11.8,9.6,8.3,8.9,11.0,null,null,null,null
