Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,014015,1989,09,23.2,Y
IDCJAC0004,014015,1989,10,26.3,Y
IDCJAC0004,014015,1989,11,27.0,Y
IDCJAC0004,014015,1989,12,26.0,Y
IDCJAC0004,014015,1990,01,25.2,Y
IDCJAC0004,014015,1990,02,24.9,Y
IDCJAC0004,014015,1990,03,25.3,Y
IDCJAC0004,014015,1990,04,24.4,Y
IDCJAC0004,014015,1990,05,22.5,Y
IDCJAC0004,014015,1990,06,20.4,Y
IDCJAC0004,014015,1990,07,21.0,Y
IDCJAC0004,014015,1990,08,19.8,Y
IDCJAC0004,014015,1990,09,22.1,Y
IDCJAC0004,014015,1990,10,24.7,Y
IDCJAC0004,014015,1990,11,25.2,Y
IDCJAC0004,014015,1990,12,26.0,Y
IDCJAC0004,014015,1991,01,24.8,Y
IDCJAC0004,014015,1991,02,24.5,Y
IDCJAC0004,014015,1991,03,24.8,Y
IDCJAC0004,014015,1991,04,24.0,Y
IDCJAC0004,014015,1991,05,21.7,Y
IDCJAC0004,014015,1991,06,21.2,Y
IDCJAC0004,014015,1991,07,19.8,Y
IDCJAC0004,014015,1991,08,19.6,Y
IDCJAC0004,014015,1991,09,23.2,Y
IDCJAC0004,014015,1991,10,24.8,Y
IDCJAC0004,014015,1991,11,25.2,Y
IDCJAC0004,014015,1991,12,26.9,Y
IDCJAC0004,014015,1992,01,24.9,Y
IDCJAC0004,014015,1992,02,25.8,Y
IDCJAC0004,014015,1992,03,24.9,Y
IDCJAC0004,014015,1992,04,24.0,Y
IDCJAC0004,014015,1992,05,23.9,Y
IDCJAC0004,014015,1992,06,20.0,Y
IDCJAC0004,014015,1992,07,18.8,Y
IDCJAC0004,014015,1992,08,21.6,Y
IDCJAC0004,014015,1992,09,24.9,Y
IDCJAC0004,014015,1992,10,24.9,Y
IDCJAC0004,014015,1992,11,25.5,Y
IDCJAC0004,014015,1992,12,25.5,Y
IDCJAC0004,014015,1993,01,24.9,Y
IDCJAC0004,014015,1993,02,25.0,Y
IDCJAC0004,014015,1993,03,25.1,Y
IDCJAC0004,014015,1993,04,24.6,Y
IDCJAC0004,014015,1993,05,23.1,Y
IDCJAC0004,014015,1993,06,20.8,Y
IDCJAC0004,014015,1993,07,20.2,Y
IDCJAC0004,014015,1993,08,21.3,Y
IDCJAC0004,014015,1993,09,23.6,Y
IDCJAC0004,014015,1993,10,25.4,Y
IDCJAC0004,014015,1993,11,25.6,Y
IDCJAC0004,014015,1993,12,25.1,Y
IDCJAC0004,014015,1994,01,24.9,Y
IDCJAC0004,014015,1994,02,24.7,Y
IDCJAC0004,014015,1994,03,24.0,Y
IDCJAC0004,014015,1994,04,23.0,Y
IDCJAC0004,014015,1994,05,21.6,Y
IDCJAC0004,014015,1994,06,19.2,Y
IDCJAC0004,014015,1994,07,18.2,Y
IDCJAC0004,014015,1994,08,18.5,Y
IDCJAC0004,014015,1994,09,22.4,Y
IDCJAC0004,014015,1994,10,24.7,Y
IDCJAC0004,014015,1994,11,26.0,Y
IDCJAC0004,014015,1994,12,24.7,Y
IDCJAC0004,014015,1995,01,24.2,Y
IDCJAC0004,014015,1995,02,25.2,Y
IDCJAC0004,014015,1995,03,24.7,Y
IDCJAC0004,014015,1995,04,23.9,Y
IDCJAC0004,014015,1995,05,22.5,Y
IDCJAC0004,014015,1995,06,20.4,Y
IDCJAC0004,014015,1995,07,19.7,Y
IDCJAC0004,014015,1995,08,20.3,Y
IDCJAC0004,014015,1995,09,24.2,Y
IDCJAC0004,014015,1995,10,24.8,Y
IDCJAC0004,014015,1995,11,25.5,Y
IDCJAC0004,014015,1995,12,25.6,Y
IDCJAC0004,014015,1996,01,25.2,Y
IDCJAC0004,014015,1996,02,25.4,Y
IDCJAC0004,014015,1996,03,24.6,Y
IDCJAC0004,014015,1996,04,23.8,Y
IDCJAC0004,014015,1996,05,21.6,Y
IDCJAC0004,014015,1996,06,21.2,Y
IDCJAC0004,014015,1996,07,19.3,Y
IDCJAC0004,014015,1996,08,21.4,Y
IDCJAC0004,014015,1996,09,23.2,Y
IDCJAC0004,014015,1996,10,25.1,Y
IDCJAC0004,014015,1996,11,25.4,Y
IDCJAC0004,014015,1996,12,24.6,Y
IDCJAC0004,014015,1997,01,24.5,Y
IDCJAC0004,014015,1997,02,25.3,Y
IDCJAC0004,014015,1997,03,24.5,Y
IDCJAC0004,014015,1997,04,24.1,Y
IDCJAC0004,014015,1997,05,22.5,Y
IDCJAC0004,014015,1997,06,20.2,Y
IDCJAC0004,014015,1997,07,18.6,Y
IDCJAC0004,014015,1997,08,20.3,Y
IDCJAC0004,014015,1997,09,22.5,Y
IDCJAC0004,014015,1997,10,24.9,Y
IDCJAC0004,014015,1997,11,25.2,Y
IDCJAC0004,014015,1997,12,25.2,Y
IDCJAC0004,014015,1998,01,25.0,Y
IDCJAC0004,014015,1998,02,25.1,Y
IDCJAC0004,014015,1998,03,24.9,Y
IDCJAC0004,014015,1998,04,25.5,Y
IDCJAC0004,014015,1998,05,23.7,Y
IDCJAC0004,014015,1998,06,21.4,Y
IDCJAC0004,014015,1998,07,21.6,Y
IDCJAC0004,014015,1998,08,21.1,Y
IDCJAC0004,014015,1998,09,24.0,Y
IDCJAC0004,014015,1998,10,25.7,Y
IDCJAC0004,014015,1998,11,25.8,Y
IDCJAC0004,014015,1998,12,25.3,Y
IDCJAC0004,014015,1999,01,24.7,Y
IDCJAC0004,014015,1999,02,24.4,Y
IDCJAC0004,014015,1999,03,24.1,Y
IDCJAC0004,014015,1999,04,24.1,Y
IDCJAC0004,014015,1999,05,19.9,Y
IDCJAC0004,014015,1999,06,19.8,Y
IDCJAC0004,014015,1999,07,17.7,Y
IDCJAC0004,014015,1999,08,19.5,Y
IDCJAC0004,014015,1999,09,22.3,Y
IDCJAC0004,014015,1999,10,24.3,Y
IDCJAC0004,014015,1999,11,24.9,Y
IDCJAC0004,014015,1999,12,25.0,Y
IDCJAC0004,014015,2000,01,24.5,Y
IDCJAC0004,014015,2000,02,24.3,Y
IDCJAC0004,014015,2000,03,24.3,Y
IDCJAC0004,014015,2000,04,24.1,Y
IDCJAC0004,014015,2000,05,22.0,Y
IDCJAC0004,014015,2000,06,18.4,Y
IDCJAC0004,014015,2000,07,18.8,Y
IDCJAC0004,014015,2000,08,20.5,Y
IDCJAC0004,014015,2000,09,23.1,Y
IDCJAC0004,014015,2000,10,24.6,Y
IDCJAC0004,014015,2000,11,26.2,Y
IDCJAC0004,014015,2000,12,26.0,Y
IDCJAC0004,014015,2001,01,24.9,Y
IDCJAC0004,014015,2001,02,24.9,Y
IDCJAC0004,014015,2001,03,24.6,Y
IDCJAC0004,014015,2001,04,24.0,Y
IDCJAC0004,014015,2001,05,20.8,Y
IDCJAC0004,014015,2001,06,21.2,Y
IDCJAC0004,014015,2001,07,19.7,Y
IDCJAC0004,014015,2001,08,18.8,Y
IDCJAC0004,014015,2001,09,22.9,Y
IDCJAC0004,014015,2001,10,25.4,Y
IDCJAC0004,014015,2001,11,24.9,Y
IDCJAC0004,014015,2001,12,25.6,Y
IDCJAC0004,014015,2002,01,26.1,Y
IDCJAC0004,014015,2002,02,25.4,Y
IDCJAC0004,014015,2002,03,24.3,Y
IDCJAC0004,014015,2002,04,24.1,Y
IDCJAC0004,014015,2002,05,22.4,Y
IDCJAC0004,014015,2002,06,18.6,Y
IDCJAC0004,014015,2002,07,17.9,Y
IDCJAC0004,014015,2002,08,17.8,Y
IDCJAC0004,014015,2002,09,22.6,Y
IDCJAC0004,014015,2002,10,25.2,Y
IDCJAC0004,014015,2002,11,25.3,Y
IDCJAC0004,014015,2002,12,25.4,Y
IDCJAC0004,014015,2003,01,24.8,Y
IDCJAC0004,014015,2003,02,24.4,Y
IDCJAC0004,014015,2003,03,24.6,Y
IDCJAC0004,014015,2003,04,24.5,Y
IDCJAC0004,014015,2003,05,22.9,Y
IDCJAC0004,014015,2003,06,19.9,Y
IDCJAC0004,014015,2003,07,20.0,Y
IDCJAC0004,014015,2003,08,21.3,Y
IDCJAC0004,014015,2003,09,23.4,Y
IDCJAC0004,014015,2003,10,25.2,Y
IDCJAC0004,014015,2003,11,25.1,Y
IDCJAC0004,014015,2003,12,25.4,Y
IDCJAC0004,014015,2004,01,25.1,Y
IDCJAC0004,014015,2004,02,25.0,Y
IDCJAC0004,014015,2004,03,24.7,Y
IDCJAC0004,014015,2004,04,24.2,Y
IDCJAC0004,014015,2004,05,23.0,Y
IDCJAC0004,014015,2004,06,18.7,Y
IDCJAC0004,014015,2004,07,18.0,Y
IDCJAC0004,014015,2004,08,19.2,Y
IDCJAC0004,014015,2004,09,20.9,Y
IDCJAC0004,014015,2004,10,24.7,Y
IDCJAC0004,014015,2004,11,25.7,Y
IDCJAC0004,014015,2004,12,25.7,Y
IDCJAC0004,014015,2005,01,25.2,Y
IDCJAC0004,014015,2005,02,25.2,Y
IDCJAC0004,014015,2005,03,25.4,Y
IDCJAC0004,014015,2005,04,24.6,Y
IDCJAC0004,014015,2005,05,21.7,Y
IDCJAC0004,014015,2005,06,20.6,Y
IDCJAC0004,014015,2005,07,20.5,Y
IDCJAC0004,014015,2005,08,20.4,Y
IDCJAC0004,014015,2005,09,23.3,Y
IDCJAC0004,014015,2005,10,25.5,Y
IDCJAC0004,014015,2005,11,24.9,Y
IDCJAC0004,014015,2005,12,25.4,Y
IDCJAC0004,014015,2006,01,25.0,Y
IDCJAC0004,014015,2006,02,24.6,Y
IDCJAC0004,014015,2006,03,25.0,Y
IDCJAC0004,014015,2006,04,23.7,Y
IDCJAC0004,014015,2006,05,20.6,Y
IDCJAC0004,014015,2006,06,18.5,Y
IDCJAC0004,014015,2006,07,18.0,Y
IDCJAC0004,014015,2006,08,18.9,Y
IDCJAC0004,014015,2006,09,21.1,Y
IDCJAC0004,014015,2006,10,23.2,Y
IDCJAC0004,014015,2006,11,25.5,Y
IDCJAC0004,014015,2006,12,25.1,Y
IDCJAC0004,014015,2007,01,25.6,Y
IDCJAC0004,014015,2007,02,24.4,Y
IDCJAC0004,014015,2007,03,24.8,Y
IDCJAC0004,014015,2007,04,24.2,Y
IDCJAC0004,014015,2007,05,23.5,Y
IDCJAC0004,014015,2007,06,20.0,Y
IDCJAC0004,014015,2007,07,17.5,Y
IDCJAC0004,014015,2007,08,19.5,Y
IDCJAC0004,014015,2007,09,21.9,Y
IDCJAC0004,014015,2007,10,25.3,Y
IDCJAC0004,014015,2007,11,25.1,Y
IDCJAC0004,014015,2007,12,25.6,Y
IDCJAC0004,014015,2008,01,25.0,Y
IDCJAC0004,014015,2008,02,24.7,Y
IDCJAC0004,014015,2008,03,24.4,Y
IDCJAC0004,014015,2008,04,22.6,Y
IDCJAC0004,014015,2008,05,20.8,Y
IDCJAC0004,014015,2008,06,20.1,Y
IDCJAC0004,014015,2008,07,18.1,Y
IDCJAC0004,014015,2008,08,19.5,Y
IDCJAC0004,014015,2008,09,23.2,Y
IDCJAC0004,014015,2008,10,25.1,Y
IDCJAC0004,014015,2008,11,26.2,Y
IDCJAC0004,014015,2008,12,25.3,Y
IDCJAC0004,014015,2009,01,25.5,Y
IDCJAC0004,014015,2009,02,24.8,Y
IDCJAC0004,014015,2009,03,24.8,Y
IDCJAC0004,014015,2009,04,24.6,Y
IDCJAC0004,014015,2009,05,22.6,Y
IDCJAC0004,014015,2009,06,20.1,Y
IDCJAC0004,014015,2009,07,19.0,Y
IDCJAC0004,014015,2009,08,20.1,Y
IDCJAC0004,014015,2009,09,24.0,Y
IDCJAC0004,014015,2009,10,24.6,Y
IDCJAC0004,014015,2009,11,25.2,Y
IDCJAC0004,014015,2009,12,25.4,Y
IDCJAC0004,014015,2010,01,24.8,Y
IDCJAC0004,014015,2010,02,25.8,Y
IDCJAC0004,014015,2010,03,25.3,Y
IDCJAC0004,014015,2010,04,24.7,Y
IDCJAC0004,014015,2010,05,24.3,Y
IDCJAC0004,014015,2010,06,20.2,Y
IDCJAC0004,014015,2010,07,22.3,Y
IDCJAC0004,014015,2010,08,21.4,Y
IDCJAC0004,014015,2010,09,24.4,Y
IDCJAC0004,014015,2010,10,24.5,Y
IDCJAC0004,014015,2010,11,24.7,Y
IDCJAC0004,014015,2010,12,24.5,Y
IDCJAC0004,014015,2011,01,24.2,Y
IDCJAC0004,014015,2011,02,24.5,Y
IDCJAC0004,014015,2011,03,24.8,Y
IDCJAC0004,014015,2011,04,23.3,Y
IDCJAC0004,014015,2011,05,19.9,Y
IDCJAC0004,014015,2011,06,16.1,Y
IDCJAC0004,014015,2011,07,19.3,Y
IDCJAC0004,014015,2011,08,18.7,Y
IDCJAC0004,014015,2011,09,21.9,Y
IDCJAC0004,014015,2011,10,24.5,Y
IDCJAC0004,014015,2011,11,24.7,Y
IDCJAC0004,014015,2011,12,25.7,Y
IDCJAC0004,014015,2012,01,24.9,Y
IDCJAC0004,014015,2012,02,25.0,Y
IDCJAC0004,014015,2012,03,24.8,Y
IDCJAC0004,014015,2012,04,23.6,Y
IDCJAC0004,014015,2012,05,21.2,Y
IDCJAC0004,014015,2012,06,17.5,Y
IDCJAC0004,014015,2012,07,18.7,Y
IDCJAC0004,014015,2012,08,17.8,Y
IDCJAC0004,014015,2012,09,21.9,Y
IDCJAC0004,014015,2012,10,24.3,Y
IDCJAC0004,014015,2012,11,25.4,Y
IDCJAC0004,014015,2012,12,25.4,Y
IDCJAC0004,014015,2013,01,25.8,Y
IDCJAC0004,014015,2013,02,24.8,Y
IDCJAC0004,014015,2013,03,25.1,Y
IDCJAC0004,014015,2013,04,24.4,Y
IDCJAC0004,014015,2013,05,23.7,Y
IDCJAC0004,014015,2013,06,21.6,Y
IDCJAC0004,014015,2013,07,20.0,Y
IDCJAC0004,014015,2013,08,19.4,Y
IDCJAC0004,014015,2013,09,23.3,Y
IDCJAC0004,014015,2013,10,24.7,Y
IDCJAC0004,014015,2013,11,24.5,Y
IDCJAC0004,014015,2013,12,25.0,Y
IDCJAC0004,014015,2014,01,24.9,Y
IDCJAC0004,014015,2014,02,25.2,Y
IDCJAC0004,014015,2014,03,24.7,Y
IDCJAC0004,014015,2014,04,24.8,Y
IDCJAC0004,014015,2014,05,23.3,Y
IDCJAC0004,014015,2014,06,20.0,Y
IDCJAC0004,014015,2014,07,18.9,Y
IDCJAC0004,014015,2014,08,17.8,Y
IDCJAC0004,014015,2014,09,21.0,Y
IDCJAC0004,014015,2014,10,23.6,Y
IDCJAC0004,014015,2014,11,25.1,Y
IDCJAC0004,014015,2014,12,26.6,Y
IDCJAC0004,014015,2015,01,25.1,Y
IDCJAC0004,014015,2015,02,24.9,Y
IDCJAC0004,014015,2015,03,25.5,Y
IDCJAC0004,014015,2015,04,24.2,Y
IDCJAC0004,014015,2015,05,21.0,Y
IDCJAC0004,014015,2015,06,21.0,Y
IDCJAC0004,014015,2015,07,18.9,Y
IDCJAC0004,014015,2015,08,19.7,Y
IDCJAC0004,014015,2015,09,22.1,Y
IDCJAC0004,014015,2015,10,24.1,Y
IDCJAC0004,014015,2015,11,25.9,Y
IDCJAC0004,014015,2015,12,25.2,Y
IDCJAC0004,014015,2016,01,26.1,Y
IDCJAC0004,014015,2016,02,25.4,Y
IDCJAC0004,014015,2016,03,26.2,Y
IDCJAC0004,014015,2016,04,25.0,Y
IDCJAC0004,014015,2016,05,24.7,Y
IDCJAC0004,014015,2016,06,23.0,Y
IDCJAC0004,014015,2016,07,19.8,Y
IDCJAC0004,014015,2016,08,20.2,Y
IDCJAC0004,014015,2016,09,24.7,Y
IDCJAC0004,014015,2016,10,24.6,Y
IDCJAC0004,014015,2016,11,25.5,Y
IDCJAC0004,014015,2016,12,25.2,Y
IDCJAC0004,014015,2017,01,25.5,Y
IDCJAC0004,014015,2017,02,25.1,Y
IDCJAC0004,014015,2017,03,24.8,Y
IDCJAC0004,014015,2017,04,24.1,Y
IDCJAC0004,014015,2017,05,22.6,Y
IDCJAC0004,014015,2017,06,20.0,Y
IDCJAC0004,014015,2017,07,21.1,Y
IDCJAC0004,014015,2017,08,20.2,Y
IDCJAC0004,014015,2017,09,22.5,Y
IDCJAC0004,014015,2017,10,25.4,Y
IDCJAC0004,014015,2017,11,24.7,Y
IDCJAC0004,014015,2017,12,25.9,Y
IDCJAC0004,014015,2018,01,24.5,Y
IDCJAC0004,014015,2018,02,25.1,Y
IDCJAC0004,014015,2018,03,25.3,Y
IDCJAC0004,014015,2018,04,24.1,Y
IDCJAC0004,014015,2018,05,21.8,Y
IDCJAC0004,014015,2018,06,20.1,Y
IDCJAC0004,014015,2018,07,20.0,Y
IDCJAC0004,014015,2018,08,20.1,Y
IDCJAC0004,014015,2018,09,22.9,Y
