Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,032037,2003,07,17.2,Y
IDCJAC0004,032037,2003,08,16.6,Y
IDCJAC0004,032037,2003,09,15.7,Y
IDCJAC0004,032037,2003,10,19.7,Y
IDCJAC0004,032037,2003,11,20.3,Y
IDCJAC0004,032037,2003,12,23.0,Y
IDCJAC0004,032037,2004,01,23.3,Y
IDCJAC0004,032037,2004,02,23.7,Y
IDCJAC0004,032037,2004,03,22.2,Y
IDCJAC0004,032037,2004,04,21.7,Y
IDCJAC0004,032037,2004,05,19.4,Y
IDCJAC0004,032037,2004,06,15.6,Y
IDCJAC0004,032037,2004,07,15.5,Y
IDCJAC0004,032037,2004,08,13.4,Y
IDCJAC0004,032037,2004,09,17.1,Y
IDCJAC0004,032037,2004,10,19.0,Y
IDCJAC0004,032037,2004,11,21.4,Y
IDCJAC0004,032037,2004,12,22.7,Y
IDCJAC0004,032037,2005,01,23.2,Y
IDCJAC0004,032037,2005,02,23.0,Y
IDCJAC0004,032037,2005,03,22.5,Y
IDCJAC0004,032037,2005,04,21.3,Y
IDCJAC0004,032037,2005,05,17.4,Y
IDCJAC0004,032037,2005,06,19.0,Y
IDCJAC0004,032037,2005,07,16.5,Y
IDCJAC0004,032037,2005,08,16.9,Y
IDCJAC0004,032037,2005,09,17.4,Y
IDCJAC0004,032037,2005,10,20.1,Y
IDCJAC0004,032037,2005,11,21.3,Y
IDCJAC0004,032037,2005,12,22.1,Y
IDCJAC0004,032037,2006,01,23.1,Y
IDCJAC0004,032037,2006,02,23.0,Y
IDCJAC0004,032037,2006,03,23.1,Y
IDCJAC0004,032037,2006,04,22.8,Y
IDCJAC0004,032037,2006,05,20.6,Y
IDCJAC0004,032037,2006,06,18.1,Y
IDCJAC0004,032037,2006,07,16.2,Y
IDCJAC0004,032037,2006,08,14.4,Y
IDCJAC0004,032037,2006,09,17.0,Y
IDCJAC0004,032037,2006,10,18.1,Y
IDCJAC0004,032037,2006,11,20.2,Y
IDCJAC0004,032037,2006,12,22.0,Y
IDCJAC0004,032037,2007,01,23.6,Y
IDCJAC0004,032037,2007,02,23.0,Y
IDCJAC0004,032037,2007,03,22.8,Y
IDCJAC0004,032037,2007,04,19.9,Y
IDCJAC0004,032037,2007,05,20.1,Y
IDCJAC0004,032037,2007,06,16.5,Y
IDCJAC0004,032037,2007,07,12.1,Y
IDCJAC0004,032037,2007,08,16.8,Y
IDCJAC0004,032037,2007,09,16.0,Y
IDCJAC0004,032037,2007,10,19.6,Y
IDCJAC0004,032037,2007,11,21.7,Y
IDCJAC0004,032037,2007,12,22.6,Y
IDCJAC0004,032037,2008,01,23.7,Y
IDCJAC0004,032037,2008,02,23.4,Y
IDCJAC0004,032037,2008,03,22.7,Y
IDCJAC0004,032037,2008,04,18.4,Y
IDCJAC0004,032037,2008,05,16.5,Y
IDCJAC0004,032037,2008,06,18.0,Y
IDCJAC0004,032037,2008,07,15.0,Y
IDCJAC0004,032037,2008,08,15.8,Y
IDCJAC0004,032037,2008,09,18.8,Y
IDCJAC0004,032037,2008,10,19.8,Y
IDCJAC0004,032037,2008,11,22.1,Y
IDCJAC0004,032037,2008,12,23.5,Y
IDCJAC0004,032037,2009,01,23.4,Y
IDCJAC0004,032037,2009,02,23.6,Y
IDCJAC0004,032037,2009,03,22.2,Y
IDCJAC0004,032037,2009,04,20.4,Y
IDCJAC0004,032037,2009,05,18.5,Y
IDCJAC0004,032037,2009,06,16.3,Y
IDCJAC0004,032037,2009,07,15.8,Y
IDCJAC0004,032037,2009,08,15.6,Y
IDCJAC0004,032037,2009,09,17.3,Y
IDCJAC0004,032037,2009,10,18.0,Y
IDCJAC0004,032037,2009,11,20.2,Y
IDCJAC0004,032037,2009,12,22.1,Y
IDCJAC0004,032037,2010,01,23.7,Y
IDCJAC0004,032037,2010,02,23.5,Y
IDCJAC0004,032037,2010,03,23.0,Y
IDCJAC0004,032037,2010,04,22.2,Y
IDCJAC0004,032037,2010,05,19.9,Y
IDCJAC0004,032037,2010,06,17.7,Y
IDCJAC0004,032037,2010,07,19.4,Y
IDCJAC0004,032037,2010,08,17.7,Y
IDCJAC0004,032037,2010,09,21.2,Y
IDCJAC0004,032037,2010,10,21.2,Y
IDCJAC0004,032037,2010,11,21.9,Y
IDCJAC0004,032037,2010,12,23.7,Y
IDCJAC0004,032037,2011,01,23.4,Y
IDCJAC0004,032037,2011,02,23.2,Y
IDCJAC0004,032037,2011,03,23.3,Y
IDCJAC0004,032037,2011,04,21.1,Y
IDCJAC0004,032037,2011,05,16.4,Y
IDCJAC0004,032037,2011,06,13.8,Y
IDCJAC0004,032037,2011,07,14.9,Y
IDCJAC0004,032037,2011,08,15.3,Y
IDCJAC0004,032037,2011,09,16.7,Y
IDCJAC0004,032037,2011,10,19.5,Y
IDCJAC0004,032037,2011,11,21.3,Y
IDCJAC0004,032037,2011,12,23.2,Y
IDCJAC0004,032037,2012,01,22.8,Y
IDCJAC0004,032037,2012,02,23.3,Y
IDCJAC0004,032037,2012,03,23.0,Y
IDCJAC0004,032037,2012,04,20.1,Y
IDCJAC0004,032037,2012,05,18.9,Y
IDCJAC0004,032037,2012,06,15.0,Y
IDCJAC0004,032037,2012,07,16.0,Y
IDCJAC0004,032037,2012,08,14.6,Y
IDCJAC0004,032037,2012,09,17.5,Y
IDCJAC0004,032037,2012,10,18.9,Y
IDCJAC0004,032037,2012,11,20.4,Y
IDCJAC0004,032037,2012,12,21.7,Y
IDCJAC0004,032037,2013,01,23.3,Y
IDCJAC0004,032037,2013,02,23.2,Y
IDCJAC0004,032037,2013,03,22.8,Y
IDCJAC0004,032037,2013,04,20.9,Y
IDCJAC0004,032037,2013,05,20.2,Y
IDCJAC0004,032037,2013,06,17.7,Y
IDCJAC0004,032037,2013,07,17.5,Y
IDCJAC0004,032037,2013,08,14.6,Y
IDCJAC0004,032037,2013,09,17.7,Y
IDCJAC0004,032037,2013,10,19.2,Y
IDCJAC0004,032037,2013,11,21.5,Y
IDCJAC0004,032037,2013,12,21.2,Y
IDCJAC0004,032037,2014,01,23.1,Y
IDCJAC0004,032037,2014,02,23.2,Y
IDCJAC0004,032037,2014,03,22.5,Y
IDCJAC0004,032037,2014,04,22.1,Y
IDCJAC0004,032037,2014,05,19.1,Y
IDCJAC0004,032037,2014,06,17.5,Y
IDCJAC0004,032037,2014,07,14.2,Y
IDCJAC0004,032037,2014,08,15.8,Y
IDCJAC0004,032037,2014,09,15.9,Y
IDCJAC0004,032037,2014,10,17.6,Y
IDCJAC0004,032037,2014,11,20.5,Y
IDCJAC0004,032037,2014,12,22.6,Y
IDCJAC0004,032037,2015,01,23.8,Y
IDCJAC0004,032037,2015,02,23.3,Y
IDCJAC0004,032037,2015,03,22.5,Y
IDCJAC0004,032037,2015,04,20.4,Y
IDCJAC0004,032037,2015,05,18.3,Y
IDCJAC0004,032037,2015,06,19.1,Y
IDCJAC0004,032037,2015,07,15.7,Y
IDCJAC0004,032037,2015,08,15.1,Y
IDCJAC0004,032037,2015,09,16.7,Y
IDCJAC0004,032037,2015,10,18.8,Y
IDCJAC0004,032037,2015,11,22.0,Y
IDCJAC0004,032037,2015,12,22.5,Y
IDCJAC0004,032037,2016,01,22.7,Y
IDCJAC0004,032037,2016,02,23.0,Y
IDCJAC0004,032037,2016,03,23.0,Y
IDCJAC0004,032037,2016,04,22.0,Y
IDCJAC0004,032037,2016,05,21.3,Y
IDCJAC0004,032037,2016,06,19.2,Y
IDCJAC0004,032037,2016,07,17.6,Y
IDCJAC0004,032037,2016,08,17.0,Y
IDCJAC0004,032037,2016,09,20.3,Y
IDCJAC0004,032037,2016,10,19.8,Y
IDCJAC0004,032037,2016,11,21.1,Y
IDCJAC0004,032037,2016,12,22.1,Y
IDCJAC0004,032037,2017,01,23.8,Y
IDCJAC0004,032037,2017,02,23.6,Y
IDCJAC0004,032037,2017,03,23.6,Y
IDCJAC0004,032037,2017,04,20.9,Y
IDCJAC0004,032037,2017,05,19.2,Y
IDCJAC0004,032037,2017,06,18.8,Y
IDCJAC0004,032037,2017,07,17.8,Y
IDCJAC0004,032037,2017,08,16.1,Y
IDCJAC0004,032037,2017,09,16.8,Y
IDCJAC0004,032037,2017,10,19.9,Y
IDCJAC0004,032037,2017,11,21.4,Y
IDCJAC0004,032037,2017,12,21.7,Y
IDCJAC0004,032037,2018,01,23.1,Y
IDCJAC0004,032037,2018,02,22.3,Y
IDCJAC0004,032037,2018,03,22.8,Y
IDCJAC0004,032037,2018,04,21.0,Y
IDCJAC0004,032037,2018,05,19.0,Y
IDCJAC0004,032037,2018,06,15.2,Y
IDCJAC0004,032037,2018,07,16.1,Y
IDCJAC0004,032037,2018,08,14.3,Y
IDCJAC0004,032037,2018,09,16.3,Y
