Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0004,032037,1998,null,null,null,22.6,null,null,17.9,17.4,null,null,null,null,null
IDCJAC0004,032037,1999,23.3,null,null,null,null,null,null,null,null,20.4,21.9,22.3,null
IDCJAC0004,032037,2000,22.8,23.8,22.4,22.0,19.4,16.1,13.2,15.1,16.9,null,21.7,22.2,null
IDCJAC0004,032037,2001,22.3,23.3,22.4,21.4,14.8,19.2,14.0,14.8,17.8,19.4,22.2,23.2,19.6
IDCJAC0004,032037,2002,23.5,23.9,21.3,20.3,18.4,15.7,14.5,15.7,16.2,18.2,19.9,22.4,19.2
IDCJAC0004,032037,2003,21.8,23.5,21.9,20.2,18.3,18.1,17.2,16.6,15.7,19.7,20.3,23.0,19.7
IDCJAC0004,032037,2004,23.3,23.7,22.2,21.7,19.4,15.6,15.5,13.4,17.1,19.0,21.4,22.7,19.6
IDCJAC0004,032037,2005,23.2,23.0,22.5,21.3,17.4,19.0,16.5,16.9,17.4,20.1,21.3,22.1,20.1
IDCJAC0004,032037,2006,23.1,23.0,23.1,22.8,20.6,18.1,16.2,14.4,17.0,18.1,20.2,22.0,19.9
IDCJAC0004,032037,2007,23.6,23.0,22.8,19.9,20.1,16.5,12.1,16.8,16.0,19.6,21.7,22.6,19.6
IDCJAC0004,032037,2008,23.7,23.4,22.7,18.4,16.5,18.0,15.0,15.8,18.8,19.8,22.1,23.5,19.8
IDCJAC0004,032037,2009,23.4,23.6,22.2,20.4,18.5,16.3,15.8,15.6,17.3,18.0,20.2,22.1,19.5
IDCJAC0004,032037,2010,23.7,23.5,23.0,22.2,19.9,17.7,19.4,17.7,21.2,21.2,21.9,23.7,21.3
IDCJAC0004,032037,2011,23.4,23.2,23.3,21.1,16.4,13.8,14.9,15.3,16.7,19.5,21.3,23.2,19.3
IDCJAC0004,032037,2012,22.8,23.3,23.0,20.1,18.9,15.0,16.0,14.6,17.5,18.9,20.4,21.7,19.4
IDCJAC0004,032037,2013,23.3,23.2,22.8,20.9,20.2,17.7,17.5,14.6,17.7,19.2,21.5,21.2,20.0
IDCJAC0004,032037,2014,23.1,23.2,22.5,22.1,19.1,17.5,14.2,15.8,15.9,17.6,20.5,22.6,19.5
IDCJAC0004,032037,2015,23.8,23.3,22.5,20.4,18.3,19.1,15.7,15.1,16.7,18.8,22.0,22.5,19.9
IDCJAC0004,032037,2016,22.7,23.0,23.0,22.0,21.3,19.2,17.6,17.0,20.3,19.8,21.1,22.1,20.8
IDCJAC0004,032037,2017,23.8,23.6,23.6,20.9,19.2,18.8,17.8,16.1,16.8,19.9,21.4,21.7,20.3
IDCJAC0004,032037,2018,23.1,22.3,22.8,21.0,19.0,15.2,16.1,14.3,16.3,null,null,null,null
