Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,031108,2013,05,15.3,N
IDCJAC0001,031108,2013,06,13.4,N
IDCJAC0001,031108,2013,07,14.0,N
IDCJAC0001,031108,2013,08,0.4,N
IDCJAC0001,031108,2013,09,12.8,N
IDCJAC0001,031108,2013,10,12.4,N
IDCJAC0001,031108,2013,11,187.1,N
IDCJAC0001,031108,2013,12,19.4,N
IDCJAC0001,031108,2014,01,66.4,N
IDCJAC0001,031108,2014,02,282.6,N
IDCJAC0001,031108,2014,03,97.9,N
IDCJAC0001,031108,2014,04,156.6,N
IDCJAC0001,031108,2014,05,24.6,N
IDCJAC0001,031108,2014,06,50.0,N
IDCJAC0001,031108,2014,07,7.4,N
IDCJAC0001,031108,2014,08,10.2,N
IDCJAC0001,031108,2014,09,0.4,N
IDCJAC0001,031108,2014,10,11.4,N
IDCJAC0001,031108,2014,11,0.4,N
IDCJAC0001,031108,2014,12,38.8,N
IDCJAC0001,031108,2015,01,232.6,N
IDCJAC0001,031108,2015,02,369.7,N
IDCJAC0001,031108,2015,03,124.3,N
IDCJAC0001,031108,2015,04,28.2,N
IDCJAC0001,031108,2015,05,4.0,N
IDCJAC0001,031108,2015,06,40.4,N
IDCJAC0001,031108,2015,07,5.8,N
IDCJAC0001,031108,2015,08,0.7,N
IDCJAC0001,031108,2015,09,4.6,N
IDCJAC0001,031108,2015,10,11.3,N
IDCJAC0001,031108,2015,11,26.2,N
IDCJAC0001,031108,2015,12,155.4,N
IDCJAC0001,031108,2016,01,65.8,N
IDCJAC0001,031108,2016,02,63.1,N
IDCJAC0001,031108,2016,03,187.8,N
IDCJAC0001,031108,2016,04,8.8,N
IDCJAC0001,031108,2016,05,57.9,N
IDCJAC0001,031108,2016,06,17.1,N
IDCJAC0001,031108,2016,07,29.4,N
IDCJAC0001,031108,2016,08,4.0,N
IDCJAC0001,031108,2016,09,10.0,N
IDCJAC0001,031108,2016,10,10.8,N
IDCJAC0001,031108,2016,11,36.4,N
IDCJAC0001,031108,2016,12,50.8,N
IDCJAC0001,031108,2017,01,382.4,N
IDCJAC0001,031108,2017,02,123.1,N
IDCJAC0001,031108,2017,03,154.1,N
IDCJAC0001,031108,2017,04,8.2,N
IDCJAC0001,031108,2017,05,22.6,N
IDCJAC0001,031108,2017,06,22.2,N
IDCJAC0001,031108,2017,07,11.0,N
IDCJAC0001,031108,2017,08,2.8,N
IDCJAC0001,031108,2017,09,32.4,N
IDCJAC0001,031108,2017,10,84.6,N
IDCJAC0001,031108,2017,11,115.1,N
IDCJAC0001,031108,2017,12,40.8,N
IDCJAC0001,031108,2018,01,135.9,N
IDCJAC0001,031108,2018,02,189.5,N
IDCJAC0001,031108,2018,03,517.8,N
IDCJAC0001,031108,2018,04,15.0,N
IDCJAC0001,031108,2018,05,7.6,N
IDCJAC0001,031108,2018,06,7.8,N
IDCJAC0001,031108,2018,07,11.3,N
IDCJAC0001,031108,2018,08,3.4,N
IDCJAC0001,031108,2018,09,0.8,N
