Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,014015,1995,10,22.1
IDCJAC0003,014015,1995,11,21.2
IDCJAC0003,014015,1995,12,19.8
IDCJAC0003,014015,1996,01,20.8
IDCJAC0003,014015,1996,02,20.5
IDCJAC0003,014015,1996,03,22.7
IDCJAC0003,014015,1996,04,20.2
IDCJAC0003,014015,1996,05,21.5
IDCJAC0003,014015,1996,06,19.9
IDCJAC0003,014015,1996,07,21.6
IDCJAC0003,014015,1996,08,22.5
IDCJAC0003,014015,1996,09,24.9
IDCJAC0003,014015,1996,10,23.4
IDCJAC0003,014015,1996,11,23.5
IDCJAC0003,014015,1996,12,18.0
IDCJAC0003,014015,1997,01,19.0
IDCJAC0003,014015,1997,02,18.5
IDCJAC0003,014015,1997,03,21.6
IDCJAC0003,014015,1997,04,25.1
IDCJAC0003,014015,1997,05,20.9
IDCJAC0003,014015,1997,06,20.1
IDCJAC0003,014015,1997,07,21.6
IDCJAC0003,014015,1997,08,22.9
IDCJAC0003,014015,1997,09,24.8
IDCJAC0003,014015,1997,10,24.7
IDCJAC0003,014015,1997,11,22.0
IDCJAC0003,014015,1997,12,19.6
IDCJAC0003,014015,1998,01,18.4
IDCJAC0003,014015,1998,02,22.2
IDCJAC0003,014015,1998,03,20.8
IDCJAC0003,014015,1998,04,22.5
IDCJAC0003,014015,1998,05,20.6
IDCJAC0003,014015,1998,06,20.1
IDCJAC0003,014015,1998,07,20.7
IDCJAC0003,014015,1998,08,23.6
IDCJAC0003,014015,1998,09,24.0
IDCJAC0003,014015,1998,10,23.2
IDCJAC0003,014015,1998,11,22.3
IDCJAC0003,014015,1998,12,18.2
IDCJAC0003,014015,1999,01,17.5
IDCJAC0003,014015,1999,02,17.2
IDCJAC0003,014015,1999,03,20.7
IDCJAC0003,014015,1999,04,20.8
IDCJAC0003,014015,1999,05,22.5
IDCJAC0003,014015,1999,06,19.6
IDCJAC0003,014015,1999,07,21.8
IDCJAC0003,014015,1999,08,23.9
IDCJAC0003,014015,1999,09,25.0
IDCJAC0003,014015,1999,10,22.7
IDCJAC0003,014015,1999,11,21.8
IDCJAC0003,014015,1999,12,20.2
IDCJAC0003,014015,2000,01,19.3
IDCJAC0003,014015,2000,02,16.5
IDCJAC0003,014015,2000,03,19.7
IDCJAC0003,014015,2000,04,19.4
IDCJAC0003,014015,2000,05,20.8
IDCJAC0003,014015,2000,06,20.3
IDCJAC0003,014015,2000,07,21.2
IDCJAC0003,014015,2000,08,22.9
IDCJAC0003,014015,2000,09,23.3
IDCJAC0003,014015,2000,10,22.5
IDCJAC0003,014015,2000,11,24.1
IDCJAC0003,014015,2000,12,18.9
IDCJAC0003,014015,2001,01,20.1
IDCJAC0003,014015,2001,02,17.4
IDCJAC0003,014015,2001,03,20.2
IDCJAC0003,014015,2001,04,23.5
IDCJAC0003,014015,2001,05,21.3
IDCJAC0003,014015,2001,06,20.0
IDCJAC0003,014015,2001,07,20.3
IDCJAC0003,014015,2001,08,23.1
IDCJAC0003,014015,2001,09,23.5
IDCJAC0003,014015,2001,10,24.3
IDCJAC0003,014015,2001,11,21.9
IDCJAC0003,014015,2001,12,20.8
IDCJAC0003,014015,2002,01,21.1
IDCJAC0003,014015,2002,02,16.5
IDCJAC0003,014015,2002,03,24.5
IDCJAC0003,014015,2002,04,23.6
IDCJAC0003,014015,2002,05,21.4
IDCJAC0003,014015,2002,06,21.4
IDCJAC0003,014015,2002,07,21.3
IDCJAC0003,014015,2002,08,23.7
IDCJAC0003,014015,2002,09,23.0
IDCJAC0003,014015,2002,10,25.0
IDCJAC0003,014015,2002,11,24.2
IDCJAC0003,014015,2002,12,24.8
IDCJAC0003,014015,2003,01,19.0
IDCJAC0003,014015,2003,02,17.5
IDCJAC0003,014015,2003,03,21.2
IDCJAC0003,014015,2003,04,24.0
IDCJAC0003,014015,2003,05,21.0
IDCJAC0003,014015,2003,06,19.7
IDCJAC0003,014015,2003,07,20.5
IDCJAC0003,014015,2003,08,21.7
IDCJAC0003,014015,2003,09,23.2
IDCJAC0003,014015,2003,10,25.5
IDCJAC0003,014015,2003,11,23.7
IDCJAC0003,014015,2003,12,18.8
IDCJAC0003,014015,2004,01,20.4
IDCJAC0003,014015,2004,02,17.4
IDCJAC0003,014015,2004,03,20.3
IDCJAC0003,014015,2004,04,24.9
IDCJAC0003,014015,2004,05,18.1
IDCJAC0003,014015,2004,06,19.8
IDCJAC0003,014015,2004,07,21.8
IDCJAC0003,014015,2004,08,24.4
IDCJAC0003,014015,2004,09,25.7
IDCJAC0003,014015,2004,10,24.7
IDCJAC0003,014015,2004,11,23.6
IDCJAC0003,014015,2004,12,21.1
IDCJAC0003,014015,2005,01,21.3
IDCJAC0003,014015,2005,02,24.5
IDCJAC0003,014015,2005,03,21.5
IDCJAC0003,014015,2005,04,23.1
IDCJAC0003,014015,2005,05,21.9
IDCJAC0003,014015,2005,06,20.4
IDCJAC0003,014015,2005,07,21.1
IDCJAC0003,014015,2005,08,23.5
IDCJAC0003,014015,2005,09,25.7
IDCJAC0003,014015,2005,10,25.0
IDCJAC0003,014015,2005,11,23.2
IDCJAC0003,014015,2006,01,15.4
IDCJAC0003,014015,2006,02,24.2
IDCJAC0003,014015,2006,03,18.5
IDCJAC0003,014015,2006,04,20.6
IDCJAC0003,014015,2006,05,22.8
IDCJAC0003,014015,2006,06,21.0
IDCJAC0003,014015,2006,07,21.9
IDCJAC0003,014015,2006,08,24.5
IDCJAC0003,014015,2006,09,27.6
IDCJAC0003,014015,2006,10,28.8
IDCJAC0003,014015,2006,11,24.6
IDCJAC0003,014015,2006,12,19.8
IDCJAC0003,014015,2007,01,17.3
IDCJAC0003,014015,2007,02,21.1
IDCJAC0003,014015,2007,03,16.3
IDCJAC0003,014015,2007,04,23.3
IDCJAC0003,014015,2007,05,20.7
IDCJAC0003,014015,2007,06,18.2
IDCJAC0003,014015,2007,07,21.4
IDCJAC0003,014015,2007,08,22.6
IDCJAC0003,014015,2007,09,24.6
IDCJAC0003,014015,2007,10,24.1
IDCJAC0003,014015,2007,11,20.7
IDCJAC0003,014015,2007,12,18.5
IDCJAC0003,014015,2008,01,19.9
IDCJAC0003,014015,2008,02,15.7
IDCJAC0003,014015,2008,03,22.8
IDCJAC0003,014015,2008,04,23.9
IDCJAC0003,014015,2008,05,21.4
IDCJAC0003,014015,2008,06,19.4
IDCJAC0003,014015,2008,07,21.0
IDCJAC0003,014015,2008,08,22.7
IDCJAC0003,014015,2008,09,24.0
IDCJAC0003,014015,2008,10,24.5
IDCJAC0003,014015,2008,11,22.8
IDCJAC0003,014015,2008,12,17.3
IDCJAC0003,014015,2009,01,19.1
IDCJAC0003,014015,2009,02,17.6
IDCJAC0003,014015,2009,03,24.6
IDCJAC0003,014015,2009,04,21.9
IDCJAC0003,014015,2009,05,19.8
IDCJAC0003,014015,2009,06,19.7
IDCJAC0003,014015,2009,07,20.8
IDCJAC0003,014015,2009,08,22.5
IDCJAC0003,014015,2009,09,23.7
IDCJAC0003,014015,2009,10,25.5
IDCJAC0003,014015,2009,11,22.9
IDCJAC0003,014015,2009,12,19.4
IDCJAC0003,014015,2010,01,16.5
IDCJAC0003,014015,2010,02,21.9
IDCJAC0003,014015,2010,03,23.1
IDCJAC0003,014015,2010,04,19.3
IDCJAC0003,014015,2010,05,19.1
IDCJAC0003,014015,2010,06,20.3
IDCJAC0003,014015,2010,07,19.2
IDCJAC0003,014015,2010,08,21.4
IDCJAC0003,014015,2010,09,21.0
IDCJAC0003,014015,2010,10,22.5
IDCJAC0003,014015,2010,11,22.1
IDCJAC0003,014015,2010,12,18.0
IDCJAC0003,014015,2011,01,15.9
IDCJAC0003,014015,2011,02,16.7
IDCJAC0003,014015,2011,03,16.9
IDCJAC0003,014015,2011,04,20.3
IDCJAC0003,014015,2011,05,20.6
IDCJAC0003,014015,2011,06,20.0
IDCJAC0003,014015,2011,07,19.7
IDCJAC0003,014015,2011,08,22.8
IDCJAC0003,014015,2011,09,23.2
IDCJAC0003,014015,2011,10,22.8
IDCJAC0003,014015,2011,11,21.8
IDCJAC0003,014015,2011,12,19.9
IDCJAC0003,014015,2012,01,19.7
IDCJAC0003,014015,2012,02,21.5
IDCJAC0003,014015,2012,03,16.7
IDCJAC0003,014015,2012,04,22.6
IDCJAC0003,014015,2012,05,20.1
IDCJAC0003,014015,2012,06,20.8
IDCJAC0003,014015,2012,07,21.9
IDCJAC0003,014015,2012,08,25.7
IDCJAC0003,014015,2012,09,26.4
IDCJAC0003,014015,2012,10,26.5
IDCJAC0003,014015,2012,11,24.1
IDCJAC0003,014015,2012,12,23.2
IDCJAC0003,014015,2013,01,20.5
IDCJAC0003,014015,2013,02,22.0
IDCJAC0003,014015,2013,03,19.6
IDCJAC0003,014015,2013,04,23.1
IDCJAC0003,014015,2013,05,20.0
IDCJAC0003,014015,2013,06,19.1
IDCJAC0003,014015,2013,07,20.4
IDCJAC0003,014015,2013,08,23.0
IDCJAC0003,014015,2013,09,24.0
IDCJAC0003,014015,2013,10,23.5
IDCJAC0003,014015,2013,11,19.5
IDCJAC0003,014015,2013,12,16.0
IDCJAC0003,014015,2014,01,16.4
IDCJAC0003,014015,2014,02,18.7
IDCJAC0003,014015,2014,03,21.9
IDCJAC0003,014015,2014,04,19.9
IDCJAC0003,014015,2014,05,20.4
IDCJAC0003,014015,2014,06,20.1
IDCJAC0003,014015,2014,07,20.7
IDCJAC0003,014015,2014,08,23.4
IDCJAC0003,014015,2014,09,24.9
IDCJAC0003,014015,2014,10,26.0
IDCJAC0003,014015,2014,11,22.7
IDCJAC0003,014015,2014,12,20.1
IDCJAC0003,014015,2015,01,14.0
IDCJAC0003,014015,2015,02,20.0
IDCJAC0003,014015,2015,03,20.9
IDCJAC0003,014015,2015,04,22.1
IDCJAC0003,014015,2015,05,21.0
IDCJAC0003,014015,2015,06,19.9
IDCJAC0003,014015,2015,07,20.9
IDCJAC0003,014015,2015,08,22.2
IDCJAC0003,014015,2015,09,23.3
IDCJAC0003,014015,2015,10,24.3
IDCJAC0003,014015,2015,11,23.1
IDCJAC0003,014015,2015,12,15.1
IDCJAC0003,014015,2016,01,20.0
IDCJAC0003,014015,2016,02,20.9
IDCJAC0003,014015,2016,03,19.2
IDCJAC0003,014015,2016,04,21.3
IDCJAC0003,014015,2016,05,19.6
IDCJAC0003,014015,2016,06,19.7
IDCJAC0003,014015,2016,07,20.4
IDCJAC0003,014015,2016,08,22.3
IDCJAC0003,014015,2016,09,22.7
IDCJAC0003,014015,2016,10,24.4
IDCJAC0003,014015,2016,11,23.2
IDCJAC0003,014015,2016,12,19.5
IDCJAC0003,014015,2017,01,20.5
IDCJAC0003,014015,2017,02,19.8
IDCJAC0003,014015,2017,03,21.0
IDCJAC0003,014015,2017,04,20.4
IDCJAC0003,014015,2017,05,21.2
IDCJAC0003,014015,2017,06,19.9
IDCJAC0003,014015,2017,07,20.2
IDCJAC0003,014015,2017,08,22.7
IDCJAC0003,014015,2017,09,24.5
IDCJAC0003,014015,2017,10,23.5
IDCJAC0003,014015,2017,11,24.3
IDCJAC0003,014015,2017,12,23.4
IDCJAC0003,014015,2018,01,16.3
IDCJAC0003,014015,2018,02,19.1
IDCJAC0003,014015,2018,03,22.5
IDCJAC0003,014015,2018,04,22.0
IDCJAC0003,014015,2018,05,21.2
IDCJAC0003,014015,2018,06,20.0
IDCJAC0003,014015,2018,07,20.5
IDCJAC0003,014015,2018,08,22.4
IDCJAC0003,014015,2018,09,24.5
IDCJAC0003,014015,2018,10,25.5
