Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,031209,2015,10,23.5
IDCJAC0003,031209,2015,11,24.9
IDCJAC0003,031209,2015,12,18.3
IDCJAC0003,031209,2016,01,24.3
IDCJAC0003,031209,2016,02,23.6
IDCJAC0003,031209,2016,03,19.4
IDCJAC0003,031209,2016,04,18.1
IDCJAC0003,031209,2016,05,15.7
IDCJAC0003,031209,2016,06,16.4
IDCJAC0003,031209,2016,07,17.1
IDCJAC0003,031209,2016,08,19.8
IDCJAC0003,031209,2016,09,22.7
IDCJAC0003,031209,2016,10,24.9
IDCJAC0003,031209,2016,11,27.4
IDCJAC0003,031209,2016,12,26.1
IDCJAC0003,031209,2017,01,21.8
IDCJAC0003,031209,2017,02,16.6
IDCJAC0003,031209,2017,03,22.0
IDCJAC0003,031209,2017,04,19.2
IDCJAC0003,031209,2017,05,17.9
IDCJAC0003,031209,2017,06,16.1
IDCJAC0003,031209,2017,07,17.1
IDCJAC0003,031209,2017,08,20.4
IDCJAC0003,031209,2017,09,21.3
IDCJAC0003,031209,2017,10,23.2
IDCJAC0003,031209,2017,11,25.2
IDCJAC0003,031209,2017,12,27.8
IDCJAC0003,031209,2018,01,20.4
IDCJAC0003,031209,2018,02,23.2
IDCJAC0003,031209,2018,03,18.0
IDCJAC0003,031209,2018,04,20.5
IDCJAC0003,031209,2018,05,18.1
IDCJAC0003,031209,2018,06,17.4
IDCJAC0003,031209,2018,07,18.4
IDCJAC0003,031209,2018,08,21.1
IDCJAC0003,031209,2018,09,22.6
IDCJAC0003,031209,2018,10,25.1
