Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,031108,2006,09,23.5
IDCJAC0003,031108,2006,10,26.6
IDCJAC0003,031108,2006,11,26.8
IDCJAC0003,031108,2006,12,24.1
IDCJAC0003,031108,2007,01,20.0
IDCJAC0003,031108,2007,02,17.3
IDCJAC0003,031108,2007,03,22.5
IDCJAC0003,031108,2007,04,21.0
IDCJAC0003,031108,2007,05,17.1
IDCJAC0003,031108,2007,06,13.0
IDCJAC0003,031108,2007,07,18.7
IDCJAC0003,031108,2007,08,17.9
IDCJAC0003,031108,2007,09,23.7
IDCJAC0003,031108,2007,10,24.6
IDCJAC0003,031108,2007,11,23.4
IDCJAC0003,031108,2007,12,24.1
IDCJAC0003,031108,2008,01,19.3
IDCJAC0003,031108,2008,02,17.2
IDCJAC0003,031108,2008,03,20.4
IDCJAC0003,031108,2008,04,22.3
IDCJAC0003,031108,2008,05,18.6
IDCJAC0003,031108,2008,06,16.1
IDCJAC0003,031108,2008,07,16.6
IDCJAC0003,031108,2008,08,20.2
IDCJAC0003,031108,2008,09,21.8
IDCJAC0003,031108,2008,10,25.4
IDCJAC0003,031108,2008,11,23.9
IDCJAC0003,031108,2008,12,22.9
IDCJAC0003,031108,2009,01,16.7
IDCJAC0003,031108,2009,02,17.4
IDCJAC0003,031108,2009,03,24.1
IDCJAC0003,031108,2009,04,20.9
IDCJAC0003,031108,2009,05,16.4
IDCJAC0003,031108,2009,06,17.3
IDCJAC0003,031108,2009,07,18.2
IDCJAC0003,031108,2009,08,21.2
IDCJAC0003,031108,2009,09,23.6
IDCJAC0003,031108,2009,10,24.1
IDCJAC0003,031108,2009,11,24.0
IDCJAC0003,031108,2009,12,24.8
IDCJAC0003,031108,2010,01,16.4
IDCJAC0003,031108,2010,02,20.9
IDCJAC0003,031108,2010,03,20.7
IDCJAC0003,031108,2010,04,16.9
IDCJAC0003,031108,2010,05,18.3
IDCJAC0003,031108,2010,06,17.4
IDCJAC0003,031108,2010,07,15.3
IDCJAC0003,031108,2010,08,19.3
IDCJAC0003,031108,2010,09,19.9
IDCJAC0003,031108,2010,10,23.0
IDCJAC0003,031108,2010,11,21.5
IDCJAC0003,031108,2010,12,20.6
IDCJAC0003,031108,2011,01,19.9
IDCJAC0003,031108,2011,02,18.1
IDCJAC0003,031108,2011,03,16.6
IDCJAC0003,031108,2011,04,19.2
IDCJAC0003,031108,2011,05,17.9
IDCJAC0003,031108,2011,06,16.7
IDCJAC0003,031108,2011,07,16.9
IDCJAC0003,031108,2011,08,19.5
IDCJAC0003,031108,2011,09,23.3
IDCJAC0003,031108,2011,10,22.9
IDCJAC0003,031108,2011,11,25.4
IDCJAC0003,031108,2011,12,21.7
IDCJAC0003,031108,2012,01,23.9
IDCJAC0003,031108,2012,02,19.8
IDCJAC0003,031108,2012,03,15.8
IDCJAC0003,031108,2012,04,20.5
IDCJAC0003,031108,2012,05,16.8
IDCJAC0003,031108,2012,06,17.2
IDCJAC0003,031108,2012,07,17.8
IDCJAC0003,031108,2012,08,21.3
IDCJAC0003,031108,2012,09,23.3
IDCJAC0003,031108,2012,10,25.8
IDCJAC0003,031108,2012,11,26.2
IDCJAC0003,031108,2012,12,26.8
IDCJAC0003,031108,2013,01,21.8
IDCJAC0003,031108,2013,02,23.3
IDCJAC0003,031108,2013,03,20.2
IDCJAC0003,031108,2013,04,19.7
IDCJAC0003,031108,2013,05,17.0
IDCJAC0003,031108,2013,06,16.4
IDCJAC0003,031108,2013,07,16.3
IDCJAC0003,031108,2013,08,21.5
IDCJAC0003,031108,2013,09,23.5
IDCJAC0003,031108,2013,10,25.0
IDCJAC0003,031108,2013,11,20.5
IDCJAC0003,031108,2013,12,25.6
IDCJAC0003,031108,2014,01,21.1
IDCJAC0003,031108,2014,02,17.4
IDCJAC0003,031108,2014,03,19.5
IDCJAC0003,031108,2014,04,18.9
IDCJAC0003,031108,2014,05,17.8
IDCJAC0003,031108,2014,06,15.1
IDCJAC0003,031108,2014,07,18.2
IDCJAC0003,031108,2014,08,19.5
IDCJAC0003,031108,2014,09,23.6
IDCJAC0003,031108,2014,10,26.4
IDCJAC0003,031108,2014,11,26.0
IDCJAC0003,031108,2014,12,22.7
IDCJAC0003,031108,2015,01,20.5
IDCJAC0003,031108,2015,02,19.8
IDCJAC0003,031108,2015,03,21.6
IDCJAC0003,031108,2015,04,20.1
IDCJAC0003,031108,2015,05,18.6
IDCJAC0003,031108,2015,06,15.7
IDCJAC0003,031108,2015,07,17.6
IDCJAC0003,031108,2015,08,20.6
IDCJAC0003,031108,2015,09,22.4
IDCJAC0003,031108,2015,10,24.2
IDCJAC0003,031108,2015,11,24.3
IDCJAC0003,031108,2015,12,20.0
IDCJAC0003,031108,2016,01,22.3
IDCJAC0003,031108,2016,02,22.6
IDCJAC0003,031108,2016,03,19.5
IDCJAC0003,031108,2016,04,19.4
IDCJAC0003,031108,2016,05,16.5
IDCJAC0003,031108,2016,06,16.0
IDCJAC0003,031108,2016,07,16.4
IDCJAC0003,031108,2016,08,18.3
IDCJAC0003,031108,2016,09,20.3
IDCJAC0003,031108,2016,10,24.4
IDCJAC0003,031108,2016,11,26.0
IDCJAC0003,031108,2016,12,23.9
IDCJAC0003,031108,2017,01,21.7
IDCJAC0003,031108,2017,02,21.2
IDCJAC0003,031108,2017,03,21.0
IDCJAC0003,031108,2017,04,19.3
IDCJAC0003,031108,2017,05,17.3
IDCJAC0003,031108,2017,06,15.1
IDCJAC0003,031108,2017,07,17.1
IDCJAC0003,031108,2017,08,19.6
IDCJAC0003,031108,2017,09,22.7
IDCJAC0003,031108,2017,10,22.2
IDCJAC0003,031108,2017,11,23.4
IDCJAC0003,031108,2017,12,27.2
IDCJAC0003,031108,2018,01,21.2
IDCJAC0003,031108,2018,02,21.7
IDCJAC0003,031108,2018,03,18.6
IDCJAC0003,031108,2018,04,20.6
IDCJAC0003,031108,2018,05,17.1
IDCJAC0003,031108,2018,06,16.6
IDCJAC0003,031108,2018,07,17.0
IDCJAC0003,031108,2018,08,20.0
IDCJAC0003,031108,2018,09,23.0
IDCJAC0003,031108,2018,10,23.7
