Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,032037,1994,11,25.7
IDCJAC0003,032037,1994,12,25.3
IDCJAC0003,032037,1995,01,26.7
IDCJAC0003,032037,1995,02,20.0
IDCJAC0003,032037,1995,03,16.3
IDCJAC0003,032037,1995,04,19.8
IDCJAC0003,032037,1995,05,12.4
IDCJAC0003,032037,1995,06,14.7
IDCJAC0003,032037,1995,07,15.7
IDCJAC0003,032037,1995,08,12.8
IDCJAC0003,032037,1995,09,22.5
IDCJAC0003,032037,1995,10,23.7
IDCJAC0003,032037,1995,11,24.8
IDCJAC0003,032037,1995,12,24.8
IDCJAC0003,032037,1996,01,21.5
IDCJAC0003,032037,1996,02,20.8
IDCJAC0003,032037,1996,03,19.2
IDCJAC0003,032037,1996,04,19.0
IDCJAC0003,032037,1996,05,13.7
IDCJAC0003,032037,1996,06,14.7
IDCJAC0003,032037,1996,07,17.5
IDCJAC0003,032037,1996,08,18.2
IDCJAC0003,032037,1996,09,25.4
IDCJAC0003,032037,1996,10,23.4
IDCJAC0003,032037,1996,11,25.3
IDCJAC0003,032037,1996,12,22.9
IDCJAC0003,032037,1997,01,20.8
IDCJAC0003,032037,1997,02,19.6
IDCJAC0003,032037,1997,03,17.7
IDCJAC0003,032037,1997,04,18.1
IDCJAC0003,032037,1997,05,17.6
IDCJAC0003,032037,1997,06,12.9
IDCJAC0003,032037,1997,07,12.9
IDCJAC0003,032037,1997,08,18.2
IDCJAC0003,032037,1997,09,23.7
IDCJAC0003,032037,1997,10,24.6
IDCJAC0003,032037,1997,11,23.5
IDCJAC0003,032037,1997,12,21.7
IDCJAC0003,032037,1998,01,19.6
IDCJAC0003,032037,1998,02,20.9
IDCJAC0003,032037,1998,03,19.7
IDCJAC0003,032037,1998,04,17.7
IDCJAC0003,032037,1998,05,13.4
IDCJAC0003,032037,1998,06,15.6
IDCJAC0003,032037,1998,07,14.4
IDCJAC0003,032037,1998,08,17.2
IDCJAC0003,032037,1998,09,19.7
IDCJAC0003,032037,1998,10,23.3
IDCJAC0003,032037,1998,11,20.5
IDCJAC0003,032037,1998,12,24.7
IDCJAC0003,032037,1999,01,19.8
IDCJAC0003,032037,1999,02,18.2
IDCJAC0003,032037,1999,03,15.2
IDCJAC0003,032037,1999,04,13.1
IDCJAC0003,032037,1999,05,16.2
IDCJAC0003,032037,1999,06,13.7
IDCJAC0003,032037,1999,07,15.0
IDCJAC0003,032037,1999,08,16.0
IDCJAC0003,032037,1999,09,22.0
IDCJAC0003,032037,1999,10,24.6
IDCJAC0003,032037,1999,11,16.6
IDCJAC0003,032037,1999,12,20.3
IDCJAC0003,032037,2000,01,23.8
IDCJAC0003,032037,2000,02,15.6
IDCJAC0003,032037,2000,03,19.1
IDCJAC0003,032037,2000,04,13.2
IDCJAC0003,032037,2000,05,14.9
IDCJAC0003,032037,2000,06,10.6
IDCJAC0003,032037,2000,07,16.8
IDCJAC0003,032037,2000,08,18.1
IDCJAC0003,032037,2000,09,20.2
IDCJAC0003,032037,2000,10,19.8
IDCJAC0003,032037,2000,11,20.1
IDCJAC0003,032037,2000,12,19.0
IDCJAC0003,032037,2001,01,21.9
IDCJAC0003,032037,2001,02,13.6
IDCJAC0003,032037,2001,03,22.4
IDCJAC0003,032037,2001,04,16.8
IDCJAC0003,032037,2001,05,19.2
IDCJAC0003,032037,2001,06,10.9
IDCJAC0003,032037,2001,07,17.1
IDCJAC0003,032037,2001,08,18.9
IDCJAC0003,032037,2001,09,19.6
IDCJAC0003,032037,2001,10,24.3
IDCJAC0003,032037,2001,11,23.6
IDCJAC0003,032037,2001,12,27.2
IDCJAC0003,032037,2002,01,25.4
IDCJAC0003,032037,2002,02,22.0
IDCJAC0003,032037,2002,03,20.9
IDCJAC0003,032037,2002,04,17.5
IDCJAC0003,032037,2002,05,17.3
IDCJAC0003,032037,2002,06,15.6
IDCJAC0003,032037,2002,07,15.0
IDCJAC0003,032037,2002,08,15.5
IDCJAC0003,032037,2002,09,23.5
IDCJAC0003,032037,2002,10,25.4
IDCJAC0003,032037,2002,11,25.4
IDCJAC0003,032037,2002,12,26.0
IDCJAC0003,032037,2003,01,21.4
IDCJAC0003,032037,2003,02,22.0
IDCJAC0003,032037,2003,03,18.8
IDCJAC0003,032037,2003,04,19.1
IDCJAC0003,032037,2003,05,14.8
IDCJAC0003,032037,2003,06,12.2
IDCJAC0003,032037,2003,07,12.8
IDCJAC0003,032037,2003,08,16.4
IDCJAC0003,032037,2003,09,24.8
IDCJAC0003,032037,2003,10,24.3
IDCJAC0003,032037,2003,11,25.5
IDCJAC0003,032037,2003,12,23.9
IDCJAC0003,032037,2004,01,23.9
IDCJAC0003,032037,2004,02,19.7
IDCJAC0003,032037,2004,03,16.8
IDCJAC0003,032037,2004,04,13.9
IDCJAC0003,032037,2004,05,13.9
IDCJAC0003,032037,2004,06,15.4
IDCJAC0003,032037,2004,07,15.2
IDCJAC0003,032037,2004,08,21.1
IDCJAC0003,032037,2004,09,18.8
IDCJAC0003,032037,2004,10,24.9
IDCJAC0003,032037,2004,11,25.0
IDCJAC0003,032037,2004,12,23.2
IDCJAC0003,032037,2005,01,21.7
IDCJAC0003,032037,2005,02,26.3
IDCJAC0003,032037,2005,03,20.5
IDCJAC0003,032037,2005,04,16.0
IDCJAC0003,032037,2005,05,14.7
IDCJAC0003,032037,2005,06,11.6
IDCJAC0003,032037,2005,07,12.8
IDCJAC0003,032037,2005,08,14.8
IDCJAC0003,032037,2005,09,22.3
IDCJAC0003,032037,2005,10,24.2
IDCJAC0003,032037,2005,11,25.3
IDCJAC0003,032037,2006,01,22.5
IDCJAC0003,032037,2006,02,22.8
IDCJAC0003,032037,2006,03,15.8
IDCJAC0003,032037,2006,04,14.4
IDCJAC0003,032037,2006,05,14.5
IDCJAC0003,032037,2006,06,15.8
IDCJAC0003,032037,2006,07,17.3
IDCJAC0003,032037,2006,08,21.2
IDCJAC0003,032037,2006,09,22.3
IDCJAC0003,032037,2006,10,24.3
IDCJAC0003,032037,2006,11,26.7
IDCJAC0003,032037,2006,12,20.9
IDCJAC0003,032037,2007,01,21.2
IDCJAC0003,032037,2007,02,16.3
IDCJAC0003,032037,2007,03,22.0
IDCJAC0003,032037,2007,04,19.1
IDCJAC0003,032037,2007,05,15.7
IDCJAC0003,032037,2007,06,11.1
IDCJAC0003,032037,2007,07,17.5
IDCJAC0003,032037,2007,08,16.3
IDCJAC0003,032037,2007,09,22.4
IDCJAC0003,032037,2007,10,23.2
IDCJAC0003,032037,2007,11,21.4
IDCJAC0003,032037,2007,12,22.4
IDCJAC0003,032037,2008,01,21.0
IDCJAC0003,032037,2008,02,18.8
IDCJAC0003,032037,2008,03,15.7
IDCJAC0003,032037,2008,04,20.0
IDCJAC0003,032037,2008,05,16.4
IDCJAC0003,032037,2008,06,14.2
IDCJAC0003,032037,2008,07,14.2
IDCJAC0003,032037,2008,08,17.2
IDCJAC0003,032037,2008,09,19.4
IDCJAC0003,032037,2008,10,21.7
IDCJAC0003,032037,2008,11,23.5
IDCJAC0003,032037,2008,12,23.4
IDCJAC0003,032037,2009,01,15.6
IDCJAC0003,032037,2009,02,16.1
IDCJAC0003,032037,2009,03,22.7
IDCJAC0003,032037,2009,04,19.6
IDCJAC0003,032037,2009,05,13.8
IDCJAC0003,032037,2009,06,15.5
IDCJAC0003,032037,2009,07,15.8
IDCJAC0003,032037,2009,08,18.9
IDCJAC0003,032037,2009,09,22.5
IDCJAC0003,032037,2009,10,23.3
IDCJAC0003,032037,2009,11,20.3
IDCJAC0003,032037,2009,12,24.2
IDCJAC0003,032037,2010,01,17.1
IDCJAC0003,032037,2010,02,20.7
IDCJAC0003,032037,2010,03,19.5
IDCJAC0003,032037,2010,04,14.0
IDCJAC0003,032037,2010,05,15.3
IDCJAC0003,032037,2010,06,14.7
IDCJAC0003,032037,2010,07,11.8
IDCJAC0003,032037,2010,08,16.5
IDCJAC0003,032037,2010,09,19.0
IDCJAC0003,032037,2010,10,20.9
IDCJAC0003,032037,2010,11,18.3
IDCJAC0003,032037,2010,12,20.8
IDCJAC0003,032037,2011,01,21.1
IDCJAC0003,032037,2011,02,17.7
IDCJAC0003,032037,2011,03,15.8
IDCJAC0003,032037,2011,04,16.3
IDCJAC0003,032037,2011,05,17.1
IDCJAC0003,032037,2011,06,15.1
IDCJAC0003,032037,2011,07,15.3
IDCJAC0003,032037,2011,08,17.5
IDCJAC0003,032037,2011,09,20.2
IDCJAC0003,032037,2011,10,21.4
IDCJAC0003,032037,2011,11,23.8
IDCJAC0003,032037,2011,12,21.7
IDCJAC0003,032037,2012,01,24.3
IDCJAC0003,032037,2012,02,20.0
IDCJAC0003,032037,2012,03,14.3
IDCJAC0003,032037,2012,04,17.4
IDCJAC0003,032037,2012,05,13.9
IDCJAC0003,032037,2012,06,15.6
IDCJAC0003,032037,2012,07,15.1
IDCJAC0003,032037,2012,08,18.8
IDCJAC0003,032037,2012,09,20.4
IDCJAC0003,032037,2012,10,23.2
IDCJAC0003,032037,2012,11,25.5
IDCJAC0003,032037,2012,12,27.1
IDCJAC0003,032037,2013,01,22.8
IDCJAC0003,032037,2013,02,22.0
IDCJAC0003,032037,2013,03,18.1
IDCJAC0003,032037,2013,04,17.1
IDCJAC0003,032037,2013,05,13.2
IDCJAC0003,032037,2013,06,14.8
IDCJAC0003,032037,2013,07,14.5
IDCJAC0003,032037,2013,08,19.8
IDCJAC0003,032037,2013,09,22.4
IDCJAC0003,032037,2013,10,22.6
IDCJAC0003,032037,2013,11,17.9
IDCJAC0003,032037,2013,12,23.6
IDCJAC0003,032037,2014,01,20.8
IDCJAC0003,032037,2014,02,16.2
IDCJAC0003,032037,2014,03,15.9
IDCJAC0003,032037,2014,04,16.3
IDCJAC0003,032037,2014,05,15.4
IDCJAC0003,032037,2014,06,13.1
IDCJAC0003,032037,2014,07,16.2
IDCJAC0003,032037,2014,08,16.2
IDCJAC0003,032037,2014,09,22.4
IDCJAC0003,032037,2014,10,25.0
IDCJAC0003,032037,2014,11,24.6
IDCJAC0003,032037,2014,12,25.0
IDCJAC0003,032037,2015,01,20.4
IDCJAC0003,032037,2015,02,19.2
IDCJAC0003,032037,2015,03,19.8
IDCJAC0003,032037,2015,04,18.4
IDCJAC0003,032037,2015,05,16.2
IDCJAC0003,032037,2015,06,12.8
IDCJAC0003,032037,2015,07,15.2
IDCJAC0003,032037,2015,08,19.5
IDCJAC0003,032037,2015,09,20.4
IDCJAC0003,032037,2015,10,21.7
IDCJAC0003,032037,2015,11,23.4
IDCJAC0003,032037,2015,12,18.0
IDCJAC0003,032037,2016,01,23.4
IDCJAC0003,032037,2016,02,22.9
IDCJAC0003,032037,2016,03,17.2
IDCJAC0003,032037,2016,04,15.9
IDCJAC0003,032037,2016,05,14.1
IDCJAC0003,032037,2016,06,14.0
IDCJAC0003,032037,2016,07,14.5
IDCJAC0003,032037,2016,08,16.1
IDCJAC0003,032037,2016,09,19.8
IDCJAC0003,032037,2016,10,23.6
IDCJAC0003,032037,2016,11,26.6
IDCJAC0003,032037,2016,12,24.5
IDCJAC0003,032037,2017,01,21.6
IDCJAC0003,032037,2017,02,20.1
IDCJAC0003,032037,2017,03,22.2
IDCJAC0003,032037,2017,04,16.9
IDCJAC0003,032037,2017,05,15.4
IDCJAC0003,032037,2017,06,13.2
IDCJAC0003,032037,2017,07,15.3
IDCJAC0003,032037,2017,08,18.6
IDCJAC0003,032037,2017,09,20.8
IDCJAC0003,032037,2017,10,21.1
IDCJAC0003,032037,2017,11,22.6
IDCJAC0003,032037,2017,12,27.3
IDCJAC0003,032037,2018,01,20.8
IDCJAC0003,032037,2018,02,21.8
IDCJAC0003,032037,2018,03,15.9
IDCJAC0003,032037,2018,04,18.0
IDCJAC0003,032037,2018,05,15.1
IDCJAC0003,032037,2018,06,15.2
IDCJAC0003,032037,2018,07,15.3
IDCJAC0003,032037,2018,08,19.2
IDCJAC0003,032037,2018,09,21.1
IDCJAC0003,032037,2018,10,23.3
