Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,014015,1949,05,15.1,08,Y
IDCJAC0008,014015,1949,06,12.9,18,Y
IDCJAC0008,014015,1949,07,14.5,24,Y
IDCJAC0008,014015,1949,08,16.5,03,Y
IDCJAC0008,014015,1949,09,20.8,16,Y
IDCJAC0008,014015,1949,10,23.8,11,Y
IDCJAC0008,014015,1949,11,22.6,21,Y
IDCJAC0008,014015,1949,12,21.3,07,Y
IDCJAC0008,014015,1950,01,22.3,16,Y
IDCJAC0008,014015,1950,02,21.0,21,Y
IDCJAC0008,014015,1950,03,20.8,01,Y
IDCJAC0008,014015,1950,04,20.7,07,Y
IDCJAC0008,014015,1950,05,20.2,06,Y
IDCJAC0008,014015,1950,06,14.8,25,Y
IDCJAC0008,014015,1950,07,15.5,18,Y
IDCJAC0008,014015,1950,08,17.4,05,Y
IDCJAC0008,014015,1950,09,19.0,01,Y
IDCJAC0008,014015,1950,10,21.7,13,Y
IDCJAC0008,014015,1950,11,19.3,04,Y
IDCJAC0008,014015,1950,12,21.4,16,Y
IDCJAC0008,014015,1951,01,21.2,08,Y
IDCJAC0008,014015,1951,02,21.1,28,Y
IDCJAC0008,014015,1951,03,21.3,08,Y
IDCJAC0008,014015,1951,04,20.5,30,Y
IDCJAC0008,014015,1951,05,18.1,14,Y
IDCJAC0008,014015,1951,06,17.1,29,Y
IDCJAC0008,014015,1951,07,14.1,22,Y
IDCJAC0008,014015,1951,08,17.4,15,Y
IDCJAC0008,014015,1951,09,20.7,01,Y
IDCJAC0008,014015,1951,10,22.7,26,Y
IDCJAC0008,014015,1951,11,20.6,09,Y
IDCJAC0008,014015,1951,12,21.8,04,Y
IDCJAC0008,014015,1952,01,22.6,13,Y
IDCJAC0008,014015,1952,02,23.4,13,Y
IDCJAC0008,014015,1952,03,22.1,16,Y
IDCJAC0008,014015,1952,04,18.3,30,Y
IDCJAC0008,014015,1952,05,16.8,01,Y
IDCJAC0008,014015,1952,06,16.7,30,Y
IDCJAC0008,014015,1952,07,16.2,10,Y
IDCJAC0008,014015,1952,08,15.3,08,Y
IDCJAC0008,014015,1952,09,21.1,13,Y
IDCJAC0008,014015,1952,10,20.9,07,Y
IDCJAC0008,014015,1952,11,22.1,11,Y
IDCJAC0008,014015,1952,12,21.1,12,Y
IDCJAC0008,014015,1953,01,21.3,21,Y
IDCJAC0008,014015,1953,02,21.3,18,Y
IDCJAC0008,014015,1953,03,20.7,05,Y
IDCJAC0008,014015,1953,04,22.6,01,Y
IDCJAC0008,014015,1953,05,16.8,29,Y
IDCJAC0008,014015,1953,06,15.4,27,Y
IDCJAC0008,014015,1953,07,15.7,14,Y
IDCJAC0008,014015,1953,08,13.9,06,Y
IDCJAC0008,014015,1953,09,19.1,01,Y
IDCJAC0008,014015,1953,10,23.7,01,Y
IDCJAC0008,014015,1953,11,20.0,09,Y
IDCJAC0008,014015,1953,12,21.2,15,Y
IDCJAC0008,014015,1954,01,21.7,13,Y
IDCJAC0008,014015,1954,02,22.6,21,Y
IDCJAC0008,014015,1954,03,21.7,11,Y
IDCJAC0008,014015,1954,04,22.7,26,Y
IDCJAC0008,014015,1954,05,18.9,24,Y
IDCJAC0008,014015,1954,06,15.2,05,Y
IDCJAC0008,014015,1954,07,14.2,13,Y
IDCJAC0008,014015,1954,08,16.4,16,Y
IDCJAC0008,014015,1954,09,18.5,10,Y
IDCJAC0008,014015,1954,10,20.5,21,Y
IDCJAC0008,014015,1954,11,21.7,21,Y
IDCJAC0008,014015,1954,12,21.6,22,Y
IDCJAC0008,014015,1955,01,22.1,17,Y
IDCJAC0008,014015,1955,02,21.8,23,Y
IDCJAC0008,014015,1955,03,21.9,06,Y
IDCJAC0008,014015,1955,04,21.4,26,Y
IDCJAC0008,014015,1955,05,18.0,08,Y
IDCJAC0008,014015,1955,06,19.0,09,Y
IDCJAC0008,014015,1955,07,16.3,05,Y
IDCJAC0008,014015,1955,08,20.4,03,Y
IDCJAC0008,014015,1955,09,22.1,12,Y
IDCJAC0008,014015,1955,10,24.0,31,Y
IDCJAC0008,014015,1955,11,20.8,01,Y
IDCJAC0008,014015,1955,12,21.6,10,Y
IDCJAC0008,014015,1956,01,20.8,04,Y
IDCJAC0008,014015,1956,02,21.5,12,Y
IDCJAC0008,014015,1956,03,21.8,20,Y
IDCJAC0008,014015,1956,04,22.7,23,Y
IDCJAC0008,014015,1956,05,18.9,31,Y
IDCJAC0008,014015,1956,06,15.7,03,Y
IDCJAC0008,014015,1956,07,15.6,02,Y
IDCJAC0008,014015,1956,08,16.3,07,Y
IDCJAC0008,014015,1956,09,17.9,15,Y
IDCJAC0008,014015,1956,10,22.1,17,Y
IDCJAC0008,014015,1956,11,21.7,25,Y
IDCJAC0008,014015,1956,12,21.2,09,Y
IDCJAC0008,014015,1957,01,20.9,18,Y
IDCJAC0008,014015,1957,02,21.7,08,Y
IDCJAC0008,014015,1957,03,21.5,27,Y
IDCJAC0008,014015,1957,04,22.4,03,Y
IDCJAC0008,014015,1957,05,17.3,22,Y
IDCJAC0008,014015,1957,06,19.3,27,Y
IDCJAC0008,014015,1957,07,16.7,03,Y
IDCJAC0008,014015,1957,08,13.9,16,Y
IDCJAC0008,014015,1957,09,20.4,05,Y
IDCJAC0008,014015,1957,10,22.0,02,Y
IDCJAC0008,014015,1957,11,22.6,10,Y
IDCJAC0008,014015,1957,12,21.5,31,Y
IDCJAC0008,014015,1958,01,21.1,01,Y
IDCJAC0008,014015,1958,02,21.1,10,Y
IDCJAC0008,014015,1958,03,22.7,11,Y
IDCJAC0008,014015,1958,04,21.8,27,Y
IDCJAC0008,014015,1958,05,21.3,09,Y
IDCJAC0008,014015,1958,06,17.4,11,Y
IDCJAC0008,014015,1958,07,16.3,02,Y
IDCJAC0008,014015,1958,08,16.7,30,Y
IDCJAC0008,014015,1958,09,17.2,07,Y
IDCJAC0008,014015,1958,10,22.2,12,Y
IDCJAC0008,014015,1958,11,21.3,17,Y
IDCJAC0008,014015,1958,12,21.2,25,Y
IDCJAC0008,014015,1959,01,20.4,16,Y
IDCJAC0008,014015,1959,02,22.2,25,Y
IDCJAC0008,014015,1959,03,21.6,27,Y
IDCJAC0008,014015,1959,04,21.1,28,Y
IDCJAC0008,014015,1959,05,16.7,27,Y
IDCJAC0008,014015,1959,06,14.8,29,Y
IDCJAC0008,014015,1959,07,16.3,17,Y
IDCJAC0008,014015,1959,08,17.2,17,Y
IDCJAC0008,014015,1959,09,21.5,02,Y
IDCJAC0008,014015,1959,10,21.6,15,Y
IDCJAC0008,014015,1959,11,21.3,21,Y
IDCJAC0008,014015,1959,12,21.1,24,Y
IDCJAC0008,014015,1960,01,21.7,26,Y
IDCJAC0008,014015,1960,02,21.8,27,Y
IDCJAC0008,014015,1960,03,20.0,22,Y
IDCJAC0008,014015,1960,04,21.8,09,Y
IDCJAC0008,014015,1960,05,16.2,21,Y
IDCJAC0008,014015,1960,06,14.2,28,Y
IDCJAC0008,014015,1960,07,15.5,13,Y
IDCJAC0008,014015,1960,08,16.1,12,Y
IDCJAC0008,014015,1960,09,20.6,01,Y
IDCJAC0008,014015,1960,10,19.6,26,Y
IDCJAC0008,014015,1960,11,22.6,01,Y
IDCJAC0008,014015,1960,12,22.1,02,Y
IDCJAC0008,014015,1961,01,21.1,11,Y
IDCJAC0008,014015,1961,02,22.1,02,Y
IDCJAC0008,014015,1961,03,21.4,11,Y
IDCJAC0008,014015,1961,04,21.7,14,Y
IDCJAC0008,014015,1961,05,18.2,23,Y
IDCJAC0008,014015,1961,06,16.2,21,Y
IDCJAC0008,014015,1961,07,14.7,18,Y
IDCJAC0008,014015,1961,08,15.2,27,Y
IDCJAC0008,014015,1961,09,20.9,01,Y
IDCJAC0008,014015,1961,10,20.9,24,Y
IDCJAC0008,014015,1961,11,20.2,04,Y
IDCJAC0008,014015,1961,12,21.8,18,Y
IDCJAC0008,014015,1962,01,22.1,05,Y
IDCJAC0008,014015,1962,02,21.7,22,Y
IDCJAC0008,014015,1962,03,22.8,03,Y
IDCJAC0008,014015,1962,04,20.6,13,Y
IDCJAC0008,014015,1962,05,17.3,12,Y
IDCJAC0008,014015,1962,06,18.8,13,Y
IDCJAC0008,014015,1962,07,16.1,30,Y
IDCJAC0008,014015,1962,08,16.4,24,Y
IDCJAC0008,014015,1962,09,18.2,10,Y
IDCJAC0008,014015,1962,10,21.9,28,Y
IDCJAC0008,014015,1962,11,21.3,26,Y
IDCJAC0008,014015,1962,12,21.5,17,Y
IDCJAC0008,014015,1963,01,22.8,15,Y
IDCJAC0008,014015,1963,02,22.3,14,Y
IDCJAC0008,014015,1963,03,21.0,27,Y
IDCJAC0008,014015,1963,04,20.3,30,Y
IDCJAC0008,014015,1963,05,18.4,23,Y
IDCJAC0008,014015,1963,06,12.1,23,Y
IDCJAC0008,014015,1963,07,13.9,13,Y
IDCJAC0008,014015,1963,08,13.6,11,Y
IDCJAC0008,014015,1963,09,16.7,09,Y
IDCJAC0008,014015,1963,10,22.8,14,Y
IDCJAC0008,014015,1963,11,21.8,16,Y
IDCJAC0008,014015,1963,12,21.3,30,Y
IDCJAC0008,014015,1964,01,22.1,26,Y
IDCJAC0008,014015,1964,02,20.0,01,Y
IDCJAC0008,014015,1964,03,22.5,23,Y
IDCJAC0008,014015,1964,04,21.9,17,Y
IDCJAC0008,014015,1964,05,15.1,14,Y
IDCJAC0008,014015,1964,06,14.3,12,Y
IDCJAC0008,014015,1964,07,14.1,06,Y
IDCJAC0008,014015,1964,08,15.4,03,Y
IDCJAC0008,014015,1964,09,20.4,13,Y
IDCJAC0008,014015,1964,10,20.4,27,Y
IDCJAC0008,014015,1964,11,22.0,27,Y
IDCJAC0008,014015,1964,12,21.1,27,Y
IDCJAC0008,014015,1965,01,20.6,28,Y
IDCJAC0008,014015,1965,02,20.0,15,Y
IDCJAC0008,014015,1965,03,21.7,02,Y
IDCJAC0008,014015,1965,04,18.9,27,Y
IDCJAC0008,014015,1965,05,17.2,29,Y
IDCJAC0008,014015,1965,06,13.9,26,Y
IDCJAC0008,014015,1965,07,10.8,20,Y
IDCJAC0008,014015,1965,08,14.9,08,Y
IDCJAC0008,014015,1965,09,20.7,02,Y
IDCJAC0008,014015,1965,10,22.2,11,Y
IDCJAC0008,014015,1965,11,21.1,22,Y
IDCJAC0008,014015,1965,12,22.6,24,Y
IDCJAC0008,014015,1966,01,22.7,08,Y
IDCJAC0008,014015,1966,02,23.2,06,Y
IDCJAC0008,014015,1966,03,21.3,06,Y
IDCJAC0008,014015,1966,04,20.9,04,Y
IDCJAC0008,014015,1966,05,17.1,25,Y
IDCJAC0008,014015,1966,06,16.4,16,Y
IDCJAC0008,014015,1966,07,14.1,21,Y
IDCJAC0008,014015,1966,08,16.7,01,Y
IDCJAC0008,014015,1966,09,21.8,06,Y
IDCJAC0008,014015,1966,10,19.4,08,Y
IDCJAC0008,014015,1966,11,21.7,19,Y
IDCJAC0008,014015,1966,12,21.9,15,Y
IDCJAC0008,014015,1967,01,21.8,31,Y
IDCJAC0008,014015,1967,02,21.4,01,Y
IDCJAC0008,014015,1967,03,21.6,24,Y
IDCJAC0008,014015,1967,04,22.4,14,Y
IDCJAC0008,014015,1967,05,14.2,28,Y
IDCJAC0008,014015,1967,06,13.1,26,Y
IDCJAC0008,014015,1967,07,14.4,04,Y
IDCJAC0008,014015,1967,08,16.2,06,Y
IDCJAC0008,014015,1967,09,18.7,08,Y
IDCJAC0008,014015,1967,10,23.4,01,Y
IDCJAC0008,014015,1967,11,21.2,10,Y
IDCJAC0008,014015,1967,12,21.7,05,Y
IDCJAC0008,014015,1968,01,21.6,12,Y
IDCJAC0008,014015,1968,02,21.7,09,Y
IDCJAC0008,014015,1968,03,21.6,02,Y
IDCJAC0008,014015,1968,04,21.9,02,Y
IDCJAC0008,014015,1968,05,17.2,29,Y
IDCJAC0008,014015,1968,06,17.8,09,Y
IDCJAC0008,014015,1968,07,15.1,24,Y
IDCJAC0008,014015,1968,08,16.1,17,Y
IDCJAC0008,014015,1968,09,20.3,02,Y
IDCJAC0008,014015,1968,10,22.9,15,Y
IDCJAC0008,014015,1968,11,22.8,25,Y
IDCJAC0008,014015,1968,12,22.2,22,Y
IDCJAC0008,014015,1969,01,22.2,28,Y
IDCJAC0008,014015,1969,02,22.8,06,Y
IDCJAC0008,014015,1969,03,23.5,04,Y
IDCJAC0008,014015,1969,04,18.3,18,Y
IDCJAC0008,014015,1969,05,18.6,19,Y
IDCJAC0008,014015,1969,06,16.1,12,Y
IDCJAC0008,014015,1969,07,17.0,25,Y
IDCJAC0008,014015,1969,08,18.3,19,Y
IDCJAC0008,014015,1969,09,18.0,22,Y
IDCJAC0008,014015,1969,10,22.1,26,Y
IDCJAC0008,014015,1969,11,24.1,18,Y
IDCJAC0008,014015,1969,12,21.9,26,Y
IDCJAC0008,014015,1970,01,21.3,13,Y
IDCJAC0008,014015,1970,02,21.2,20,Y
IDCJAC0008,014015,1970,03,21.8,25,Y
IDCJAC0008,014015,1970,04,19.7,02,Y
IDCJAC0008,014015,1970,05,16.7,23,Y
IDCJAC0008,014015,1970,06,18.6,30,Y
IDCJAC0008,014015,1970,07,13.6,25,Y
IDCJAC0008,014015,1970,08,16.4,10,Y
IDCJAC0008,014015,1970,09,18.6,02,Y
IDCJAC0008,014015,1970,10,21.6,22,Y
IDCJAC0008,014015,1970,11,22.3,16,Y
IDCJAC0008,014015,1970,12,21.7,20,Y
IDCJAC0008,014015,1971,01,21.9,10,Y
IDCJAC0008,014015,1971,02,21.7,05,Y
IDCJAC0008,014015,1971,03,22.5,07,Y
IDCJAC0008,014015,1971,04,19.6,30,Y
IDCJAC0008,014015,1971,05,17.9,11,Y
IDCJAC0008,014015,1971,06,14.2,16,Y
IDCJAC0008,014015,1971,07,14.4,31,Y
IDCJAC0008,014015,1971,08,17.7,01,Y
IDCJAC0008,014015,1971,09,21.9,08,Y
IDCJAC0008,014015,1971,10,22.2,29,Y
IDCJAC0008,014015,1971,11,22.0,01,Y
IDCJAC0008,014015,1971,12,21.2,06,Y
IDCJAC0008,014015,1972,01,21.4,04,Y
IDCJAC0008,014015,1972,02,20.8,04,Y
IDCJAC0008,014015,1972,03,22.5,10,Y
IDCJAC0008,014015,1972,04,20.8,26,Y
IDCJAC0008,014015,1972,05,17.2,22,Y
IDCJAC0008,014015,1972,06,17.4,02,Y
IDCJAC0008,014015,1972,07,15.6,09,Y
IDCJAC0008,014015,1972,08,20.5,06,Y
IDCJAC0008,014015,1972,09,20.6,14,Y
IDCJAC0008,014015,1972,10,21.8,26,Y
IDCJAC0008,014015,1972,11,22.3,29,Y
IDCJAC0008,014015,1972,12,21.7,18,Y
IDCJAC0008,014015,1973,01,21.8,02,Y
IDCJAC0008,014015,1973,02,22.3,05,Y
IDCJAC0008,014015,1973,03,21.0,25,Y
IDCJAC0008,014015,1973,04,22.0,02,Y
IDCJAC0008,014015,1973,05,18.7,25,Y
IDCJAC0008,014015,1973,06,18.9,28,Y
IDCJAC0008,014015,1973,07,16.2,09,Y
IDCJAC0008,014015,1973,08,18.3,12,Y
IDCJAC0008,014015,1973,09,21.9,08,Y
IDCJAC0008,014015,1973,10,21.0,28,Y
IDCJAC0008,014015,1973,11,23.0,18,Y
IDCJAC0008,014015,1973,12,22.0,10,Y
IDCJAC0008,014015,1974,01,22.0,28,Y
IDCJAC0008,014015,1974,02,22.0,08,Y
IDCJAC0008,014015,1974,03,21.8,09,Y
IDCJAC0008,014015,1974,04,22.5,26,Y
IDCJAC0008,014015,1974,05,16.5,27,Y
IDCJAC0008,014015,1974,06,14.7,04,Y
IDCJAC0008,014015,1974,07,13.3,10,Y
IDCJAC0008,014015,1974,08,18.2,17,Y
IDCJAC0008,014015,1974,09,22.1,06,Y
IDCJAC0008,014015,1974,10,22.5,17,Y
IDCJAC0008,014015,1974,11,22.2,03,Y
IDCJAC0008,014015,1974,12,19.8,04,Y
IDCJAC0008,014015,1975,01,21.6,13,Y
IDCJAC0008,014015,1975,02,20.9,01,Y
IDCJAC0008,014015,1975,03,21.3,13,Y
IDCJAC0008,014015,1975,04,19.5,15,Y
IDCJAC0008,014015,1975,05,18.4,29,Y
IDCJAC0008,014015,1975,06,14.0,16,Y
IDCJAC0008,014015,1975,07,17.6,06,Y
IDCJAC0008,014015,1975,08,18.3,18,Y
IDCJAC0008,014015,1975,09,20.3,08,Y
IDCJAC0008,014015,1975,10,21.2,09,Y
IDCJAC0008,014015,1975,11,20.4,01,Y
IDCJAC0008,014015,1975,12,21.7,02,Y
IDCJAC0008,014015,1976,01,21.1,16,Y
IDCJAC0008,014015,1976,02,20.8,16,Y
IDCJAC0008,014015,1976,03,20.7,15,Y
IDCJAC0008,014015,1976,04,19.0,30,Y
IDCJAC0008,014015,1976,05,17.7,21,Y
IDCJAC0008,014015,1976,06,13.5,22,Y
IDCJAC0008,014015,1976,07,15.7,07,Y
IDCJAC0008,014015,1976,08,16.7,04,Y
IDCJAC0008,014015,1976,09,18.4,12,Y
IDCJAC0008,014015,1976,10,23.2,19,Y
IDCJAC0008,014015,1976,11,22.3,17,Y
IDCJAC0008,014015,1976,12,20.3,11,Y
IDCJAC0008,014015,1977,01,20.7,19,Y
IDCJAC0008,014015,1977,02,21.7,09,Y
IDCJAC0008,014015,1977,03,20.8,22,Y
IDCJAC0008,014015,1977,04,19.0,20,Y
IDCJAC0008,014015,1977,05,18.3,31,Y
IDCJAC0008,014015,1977,06,14.6,30,Y
IDCJAC0008,014015,1977,07,14.3,19,Y
IDCJAC0008,014015,1977,08,15.6,03,Y
IDCJAC0008,014015,1977,09,18.5,18,Y
IDCJAC0008,014015,1977,10,23.5,01,Y
IDCJAC0008,014015,1977,11,22.2,08,Y
IDCJAC0008,014015,1977,12,21.9,09,Y
IDCJAC0008,014015,1978,01,22.4,13,Y
IDCJAC0008,014015,1978,02,21.7,26,Y
IDCJAC0008,014015,1978,03,23.2,11,Y
IDCJAC0008,014015,1978,04,22.0,28,Y
IDCJAC0008,014015,1978,05,20.5,14,Y
IDCJAC0008,014015,1978,06,15.5,15,Y
IDCJAC0008,014015,1978,07,14.7,16,Y
IDCJAC0008,014015,1978,08,19.3,24,Y
IDCJAC0008,014015,1978,09,20.1,16,Y
IDCJAC0008,014015,1978,10,21.3,31,Y
IDCJAC0008,014015,1978,11,21.6,30,Y
IDCJAC0008,014015,1978,12,21.8,30,Y
IDCJAC0008,014015,1979,01,22.2,06,Y
IDCJAC0008,014015,1979,02,22.7,21,Y
IDCJAC0008,014015,1979,03,22.4,15,Y
IDCJAC0008,014015,1979,04,22.6,29,Y
IDCJAC0008,014015,1979,05,20.3,30,Y
IDCJAC0008,014015,1979,06,16.6,16,Y
IDCJAC0008,014015,1979,07,16.1,07,Y
IDCJAC0008,014015,1979,08,18.4,14,Y
IDCJAC0008,014015,1979,09,22.5,14,Y
IDCJAC0008,014015,1979,10,22.1,01,Y
IDCJAC0008,014015,1979,11,22.5,03,Y
IDCJAC0008,014015,1979,12,20.3,05,Y
IDCJAC0008,014015,1980,01,21.2,22,Y
IDCJAC0008,014015,1980,02,22.4,29,Y
IDCJAC0008,014015,1980,03,22.3,24,Y
IDCJAC0008,014015,1980,04,21.5,27,Y
IDCJAC0008,014015,1980,05,20.5,22,Y
IDCJAC0008,014015,1980,06,15.2,21,Y
IDCJAC0008,014015,1980,07,16.5,27,Y
IDCJAC0008,014015,1980,08,17.5,02,Y
IDCJAC0008,014015,1980,09,21.0,07,Y
IDCJAC0008,014015,1980,10,23.1,04,Y
IDCJAC0008,014015,1980,11,21.6,08,Y
IDCJAC0008,014015,1980,12,23.2,09,Y
IDCJAC0008,014015,1981,01,21.3,05,Y
IDCJAC0008,014015,1981,02,22.8,03,Y
IDCJAC0008,014015,1981,03,22.3,04,Y
IDCJAC0008,014015,1981,04,21.0,28,Y
IDCJAC0008,014015,1981,05,18.7,21,Y
IDCJAC0008,014015,1981,06,18.2,16,Y
IDCJAC0008,014015,1981,07,17.3,09,Y
IDCJAC0008,014015,1981,08,17.6,02,Y
IDCJAC0008,014015,1981,09,21.5,03,Y
IDCJAC0008,014015,1981,10,20.5,06,Y
IDCJAC0008,014015,1981,11,22.7,20,Y
IDCJAC0008,014015,1981,12,23.2,21,Y
IDCJAC0008,014015,1982,01,21.9,16,Y
IDCJAC0008,014015,1982,02,22.7,05,Y
IDCJAC0008,014015,1982,03,23.3,03,Y
IDCJAC0008,014015,1982,04,21.9,29,Y
IDCJAC0008,014015,1982,05,18.7,10,Y
IDCJAC0008,014015,1982,06,15.4,23,Y
IDCJAC0008,014015,1982,07,15.3,15,Y
IDCJAC0008,014015,1982,08,15.5,01,Y
IDCJAC0008,014015,1982,09,18.8,12,Y
IDCJAC0008,014015,1982,10,19.0,02,Y
IDCJAC0008,014015,1982,11,21.2,20,Y
IDCJAC0008,014015,1982,12,21.6,11,Y
IDCJAC0008,014015,1983,01,24.0,27,Y
IDCJAC0008,014015,1983,02,22.3,20,Y
IDCJAC0008,014015,1983,03,21.8,15,Y
IDCJAC0008,014015,1983,04,20.0,27,Y
IDCJAC0008,014015,1983,05,17.9,31,Y
IDCJAC0008,014015,1983,06,17.5,23,Y
IDCJAC0008,014015,1983,07,13.4,09,Y
IDCJAC0008,014015,1983,08,17.2,02,Y
IDCJAC0008,014015,1983,09,21.3,03,Y
IDCJAC0008,014015,1983,10,21.3,04,Y
IDCJAC0008,014015,1983,11,22.4,26,Y
IDCJAC0008,014015,1983,12,23.4,27,Y
IDCJAC0008,014015,1984,01,22.0,22,Y
IDCJAC0008,014015,1984,02,22.2,02,Y
IDCJAC0008,014015,1984,03,23.0,17,Y
IDCJAC0008,014015,1984,04,20.6,10,Y
IDCJAC0008,014015,1984,05,21.4,31,Y
IDCJAC0008,014015,1984,06,16.8,22,Y
IDCJAC0008,014015,1984,07,13.4,04,Y
IDCJAC0008,014015,1984,08,17.5,02,Y
IDCJAC0008,014015,1984,09,18.7,20,Y
IDCJAC0008,014015,1984,10,20.5,21,Y
IDCJAC0008,014015,1984,11,21.5,16,Y
IDCJAC0008,014015,1984,12,21.1,06,Y
IDCJAC0008,014015,1985,01,20.2,23,Y
IDCJAC0008,014015,1985,02,21.2,24,Y
IDCJAC0008,014015,1985,03,23.3,16,Y
IDCJAC0008,014015,1985,04,20.9,14,Y
IDCJAC0008,014015,1985,05,20.0,22,Y
IDCJAC0008,014015,1985,06,16.1,23,Y
IDCJAC0008,014015,1985,07,13.7,13,Y
IDCJAC0008,014015,1985,08,18.5,01,Y
IDCJAC0008,014015,1985,09,20.6,07,Y
IDCJAC0008,014015,1985,10,23.3,27,Y
IDCJAC0008,014015,1985,11,22.4,10,Y
IDCJAC0008,014015,1985,12,24.4,09,Y
