Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,014015,1969,04,35.4,30,Y
IDCJAC0005,014015,1969,05,34.9,15,Y
IDCJAC0005,014015,1969,06,34.1,19,Y
IDCJAC0005,014015,1969,07,34.4,05,Y
IDCJAC0005,014015,1969,08,35.1,14,Y
IDCJAC0005,014015,1969,09,34.7,27,Y
IDCJAC0005,014015,1969,10,33.7,01,Y
IDCJAC0005,014015,1969,11,35.9,18,Y
IDCJAC0005,014015,1969,12,36.6,05,Y
IDCJAC0005,014015,1970,01,35.1,19,Y
IDCJAC0005,014015,1970,02,33.9,04,Y
IDCJAC0005,014015,1970,03,35.2,30,Y
IDCJAC0005,014015,1970,04,35.1,14,Y
IDCJAC0005,014015,1970,05,34.7,10,Y
IDCJAC0005,014015,1970,06,34.1,10,Y
IDCJAC0005,014015,1970,07,32.5,02,Y
IDCJAC0005,014015,1970,08,33.3,04,Y
IDCJAC0005,014015,1970,09,36.8,08,Y
IDCJAC0005,014015,1970,10,37.2,16,Y
IDCJAC0005,014015,1970,11,35.7,22,Y
IDCJAC0005,014015,1970,12,34.1,23,Y
IDCJAC0005,014015,1971,01,34.3,05,Y
IDCJAC0005,014015,1971,02,33.1,17,Y
IDCJAC0005,014015,1971,03,33.3,31,Y
IDCJAC0005,014015,1971,04,34.3,11,Y
IDCJAC0005,014015,1971,05,33.1,06,Y
IDCJAC0005,014015,1971,06,32.8,03,Y
IDCJAC0005,014015,1971,07,32.2,07,Y
IDCJAC0005,014015,1971,08,37.0,30,Y
IDCJAC0005,014015,1971,09,36.1,16,Y
IDCJAC0005,014015,1971,10,35.7,12,Y
IDCJAC0005,014015,1971,11,33.9,17,Y
IDCJAC0005,014015,1971,12,35.1,20,Y
IDCJAC0005,014015,1972,01,35.0,25,Y
IDCJAC0005,014015,1972,02,36.0,20,Y
IDCJAC0005,014015,1972,03,35.0,24,Y
IDCJAC0005,014015,1972,04,34.6,28,Y
IDCJAC0005,014015,1972,05,33.8,10,Y
IDCJAC0005,014015,1972,06,32.7,21,Y
IDCJAC0005,014015,1972,07,32.5,27,Y
IDCJAC0005,014015,1972,08,33.8,31,Y
IDCJAC0005,014015,1972,09,34.6,27,Y
IDCJAC0005,014015,1972,10,36.6,17,Y
IDCJAC0005,014015,1972,11,37.0,15,Y
IDCJAC0005,014015,1972,12,36.0,22,Y
IDCJAC0005,014015,1973,01,35.5,12,Y
IDCJAC0005,014015,1973,02,34.0,27,Y
IDCJAC0005,014015,1973,03,35.7,17,Y
IDCJAC0005,014015,1973,04,34.9,21,Y
IDCJAC0005,014015,1973,05,35.2,11,Y
IDCJAC0005,014015,1973,06,33.7,05,Y
IDCJAC0005,014015,1973,07,33.8,22,Y
IDCJAC0005,014015,1973,08,35.5,29,Y
IDCJAC0005,014015,1973,09,36.3,17,Y
IDCJAC0005,014015,1973,10,37.0,05,Y
IDCJAC0005,014015,1973,11,35.4,01,Y
IDCJAC0005,014015,1973,12,35.4,08,Y
IDCJAC0005,014015,1974,01,32.3,24,Y
IDCJAC0005,014015,1974,02,32.5,08,Y
IDCJAC0005,014015,1974,03,32.7,30,Y
IDCJAC0005,014015,1974,04,34.1,12,Y
IDCJAC0005,014015,1974,05,34.5,11,Y
IDCJAC0005,014015,1974,06,32.4,23,Y
IDCJAC0005,014015,1974,07,33.8,20,Y
IDCJAC0005,014015,1974,08,33.9,11,Y
IDCJAC0005,014015,1974,09,35.3,17,Y
IDCJAC0005,014015,1974,10,34.9,13,Y
IDCJAC0005,014015,1974,11,35.4,27,Y
IDCJAC0005,014015,1974,12,33.8,15,Y
IDCJAC0005,014015,1975,01,34.6,20,Y
IDCJAC0005,014015,1975,02,35.4,04,Y
IDCJAC0005,014015,1975,03,34.0,05,Y
IDCJAC0005,014015,1975,04,34.7,30,Y
IDCJAC0005,014015,1975,05,35.3,21,Y
IDCJAC0005,014015,1975,06,33.3,04,Y
IDCJAC0005,014015,1975,07,34.5,24,Y
IDCJAC0005,014015,1975,08,34.0,14,Y
IDCJAC0005,014015,1975,09,36.5,25,Y
IDCJAC0005,014015,1975,10,35.6,25,Y
IDCJAC0005,014015,1975,11,35.2,07,Y
IDCJAC0005,014015,1975,12,34.4,24,Y
IDCJAC0005,014015,1976,01,35.3,26,Y
IDCJAC0005,014015,1976,02,33.3,24,Y
IDCJAC0005,014015,1976,03,33.7,27,Y
IDCJAC0005,014015,1976,04,36.0,13,Y
IDCJAC0005,014015,1976,05,35.2,05,Y
IDCJAC0005,014015,1976,06,34.3,03,Y
IDCJAC0005,014015,1976,07,33.0,31,Y
IDCJAC0005,014015,1976,08,33.7,27,Y
IDCJAC0005,014015,1976,09,35.3,25,Y
IDCJAC0005,014015,1976,10,36.8,10,Y
IDCJAC0005,014015,1976,11,35.6,22,Y
IDCJAC0005,014015,1976,12,37.0,18,Y
IDCJAC0005,014015,1977,01,33.9,01,Y
IDCJAC0005,014015,1977,02,33.3,08,Y
IDCJAC0005,014015,1977,03,32.5,31,Y
IDCJAC0005,014015,1977,04,34.3,06,Y
IDCJAC0005,014015,1977,05,33.0,06,Y
IDCJAC0005,014015,1977,06,32.0,19,Y
IDCJAC0005,014015,1977,07,32.3,10,Y
IDCJAC0005,014015,1977,08,33.9,25,Y
IDCJAC0005,014015,1977,09,34.2,15,Y
IDCJAC0005,014015,1977,10,36.4,23,Y
IDCJAC0005,014015,1977,11,36.9,15,Y
IDCJAC0005,014015,1977,12,35.8,30,Y
IDCJAC0005,014015,1978,01,34.4,01,Y
IDCJAC0005,014015,1978,02,34.6,13,Y
IDCJAC0005,014015,1978,03,34.5,31,Y
IDCJAC0005,014015,1978,04,35.6,25,Y
IDCJAC0005,014015,1978,05,34.5,09,Y
IDCJAC0005,014015,1978,06,33.3,09,Y
IDCJAC0005,014015,1978,07,33.7,31,Y
IDCJAC0005,014015,1978,08,34.1,31,Y
IDCJAC0005,014015,1978,09,35.7,14,Y
IDCJAC0005,014015,1978,10,35.6,18,Y
IDCJAC0005,014015,1978,11,34.4,13,Y
IDCJAC0005,014015,1978,12,34.5,18,Y
IDCJAC0005,014015,1979,01,34.8,17,Y
IDCJAC0005,014015,1979,02,33.9,22,Y
IDCJAC0005,014015,1979,03,34.7,26,Y
IDCJAC0005,014015,1979,04,35.7,13,Y
IDCJAC0005,014015,1979,05,34.3,05,Y
IDCJAC0005,014015,1979,06,33.0,07,Y
IDCJAC0005,014015,1979,07,32.2,14,Y
IDCJAC0005,014015,1979,08,34.5,29,Y
IDCJAC0005,014015,1979,09,36.1,19,Y
IDCJAC0005,014015,1979,10,36.3,19,Y
IDCJAC0005,014015,1979,11,36.6,24,Y
IDCJAC0005,014015,1979,12,35.5,17,Y
IDCJAC0005,014015,1980,01,33.7,13,Y
IDCJAC0005,014015,1980,02,33.1,26,Y
IDCJAC0005,014015,1980,03,35.7,13,Y
IDCJAC0005,014015,1980,04,34.5,13,Y
IDCJAC0005,014015,1980,05,34.8,06,Y
IDCJAC0005,014015,1980,06,34.5,02,Y
IDCJAC0005,014015,1980,07,33.5,16,Y
IDCJAC0005,014015,1980,08,34.5,18,Y
IDCJAC0005,014015,1980,09,36.7,21,Y
IDCJAC0005,014015,1980,10,35.0,29,Y
IDCJAC0005,014015,1980,11,35.0,20,Y
IDCJAC0005,014015,1980,12,34.3,09,Y
IDCJAC0005,014015,1981,01,33.2,02,Y
IDCJAC0005,014015,1981,02,32.6,28,Y
IDCJAC0005,014015,1981,03,34.0,16,Y
IDCJAC0005,014015,1981,04,34.2,19,Y
IDCJAC0005,014015,1981,05,33.6,13,Y
IDCJAC0005,014015,1981,06,34.0,05,Y
IDCJAC0005,014015,1981,07,34.4,24,Y
IDCJAC0005,014015,1981,08,33.6,16,Y
IDCJAC0005,014015,1981,09,36.4,14,Y
IDCJAC0005,014015,1981,10,35.3,16,Y
IDCJAC0005,014015,1981,11,35.6,10,Y
IDCJAC0005,014015,1981,12,34.8,31,Y
IDCJAC0005,014015,1982,01,34.9,06,Y
IDCJAC0005,014015,1982,02,33.0,02,Y
IDCJAC0005,014015,1982,03,34.6,16,Y
IDCJAC0005,014015,1982,04,35.4,06,Y
IDCJAC0005,014015,1982,05,33.5,19,Y
IDCJAC0005,014015,1982,06,32.6,08,Y
IDCJAC0005,014015,1982,07,32.9,26,Y
IDCJAC0005,014015,1982,08,32.6,16,Y
IDCJAC0005,014015,1982,09,36.9,29,Y
IDCJAC0005,014015,1982,10,38.9,18,Y
IDCJAC0005,014015,1982,11,35.0,13,Y
IDCJAC0005,014015,1982,12,35.6,14,Y
IDCJAC0005,014015,1983,01,34.5,19,Y
IDCJAC0005,014015,1983,02,34.6,19,Y
IDCJAC0005,014015,1983,03,33.3,03,Y
IDCJAC0005,014015,1983,04,33.9,20,Y
IDCJAC0005,014015,1983,05,33.9,27,Y
IDCJAC0005,014015,1983,06,32.6,17,Y
IDCJAC0005,014015,1983,07,32.5,16,Y
IDCJAC0005,014015,1983,08,33.4,20,Y
IDCJAC0005,014015,1983,09,37.7,17,Y
IDCJAC0005,014015,1983,10,36.1,22,Y
IDCJAC0005,014015,1983,11,34.4,14,Y
IDCJAC0005,014015,1983,12,35.4,21,Y
IDCJAC0005,014015,1984,01,33.4,03,Y
IDCJAC0005,014015,1984,02,32.6,06,Y
IDCJAC0005,014015,1984,03,32.6,12,Y
IDCJAC0005,014015,1984,04,35.0,25,Y
IDCJAC0005,014015,1984,05,34.1,18,Y
IDCJAC0005,014015,1984,06,32.4,16,Y
IDCJAC0005,014015,1984,07,32.5,30,Y
IDCJAC0005,014015,1984,08,33.4,30,Y
IDCJAC0005,014015,1984,09,36.2,28,Y
IDCJAC0005,014015,1984,10,36.1,19,Y
IDCJAC0005,014015,1984,11,34.5,11,Y
IDCJAC0005,014015,1984,12,35.3,05,Y
IDCJAC0005,014015,1985,01,35.6,04,Y
IDCJAC0005,014015,1985,02,34.8,14,Y
IDCJAC0005,014015,1985,03,34.3,22,Y
IDCJAC0005,014015,1985,04,35.6,07,Y
IDCJAC0005,014015,1985,05,34.4,01,Y
IDCJAC0005,014015,1985,06,30.8,02,Y
IDCJAC0005,014015,1985,07,32.3,30,Y
IDCJAC0005,014015,1985,08,34.5,18,Y
IDCJAC0005,014015,1985,09,35.8,30,Y
IDCJAC0005,014015,1985,10,34.4,31,Y
IDCJAC0005,014015,1985,11,36.0,20,Y
IDCJAC0005,014015,1985,12,34.8,04,Y
