Product code,Station number,Year,Month,Lowest maximum temperature (°C),Day,Quality
IDCJAC0006,032037,2012,08,21.9,11,Y
IDCJAC0006,032037,2012,09,24.6,16,Y
IDCJAC0006,032037,2012,10,25.3,06,Y
IDCJAC0006,032037,2012,11,28.0,13,Y
IDCJAC0006,032037,2012,12,26.5,31,Y
IDCJAC0006,032037,2013,01,25.5,21,Y
IDCJAC0006,032037,2013,02,29.4,17,Y
IDCJAC0006,032037,2013,03,27.0,13,Y
IDCJAC0006,032037,2013,04,24.1,12,Y
IDCJAC0006,032037,2013,05,23.0,25,Y
IDCJAC0006,032037,2013,06,22.6,23,Y
IDCJAC0006,032037,2013,07,21.7,04,Y
IDCJAC0006,032037,2013,08,23.6,03,Y
IDCJAC0006,032037,2013,09,23.8,08,Y
IDCJAC0006,032037,2013,10,27.3,17,Y
IDCJAC0006,032037,2013,11,28.3,02,Y
IDCJAC0006,032037,2013,12,27.9,02,Y
IDCJAC0006,032037,2014,01,28.7,17,Y
IDCJAC0006,032037,2014,02,25.7,07,Y
IDCJAC0006,032037,2014,03,25.1,21,Y
IDCJAC0006,032037,2014,04,25.5,24,Y
IDCJAC0006,032037,2014,05,24.1,23,Y
IDCJAC0006,032037,2014,06,19.2,17,Y
IDCJAC0006,032037,2014,07,21.9,01,Y
IDCJAC0006,032037,2014,08,22.3,10,Y
IDCJAC0006,032037,2014,09,25.4,15,Y
IDCJAC0006,032037,2014,10,27.4,20,Y
IDCJAC0006,032037,2014,11,29.2,05,Y
IDCJAC0006,032037,2014,12,30.7,22,Y
IDCJAC0006,032037,2015,01,27.6,04,Y
IDCJAC0006,032037,2015,02,27.5,07,Y
IDCJAC0006,032037,2015,03,27.5,12,Y
IDCJAC0006,032037,2015,04,26.0,18,Y
IDCJAC0006,032037,2015,05,23.3,16,Y
IDCJAC0006,032037,2015,06,21.3,21,Y
IDCJAC0006,032037,2015,07,20.6,14,Y
IDCJAC0006,032037,2015,08,23.3,08,Y
IDCJAC0006,032037,2015,09,24.7,11,Y
IDCJAC0006,032037,2015,10,24.0,09,Y
IDCJAC0006,032037,2015,11,28.3,01,Y
IDCJAC0006,032037,2015,12,25.2,30,Y
IDCJAC0006,032037,2016,01,28.3,01,Y
IDCJAC0006,032037,2016,02,28.6,10,Y
IDCJAC0006,032037,2016,03,26.4,17,Y
IDCJAC0006,032037,2016,04,26.1,26,Y
IDCJAC0006,032037,2016,05,25.6,22,Y
IDCJAC0006,032037,2016,06,22.2,29,Y
IDCJAC0006,032037,2016,07,20.1,15,Y
IDCJAC0006,032037,2016,08,20.7,15,Y
IDCJAC0006,032037,2016,09,24.4,05,Y
IDCJAC0006,032037,2016,10,25.1,15,Y
IDCJAC0006,032037,2016,11,29.3,21,Y
IDCJAC0006,032037,2016,12,28.5,13,Y
IDCJAC0006,032037,2017,01,26.9,09,Y
IDCJAC0006,032037,2017,02,27.4,01,Y
IDCJAC0006,032037,2017,03,28.5,03,Y
IDCJAC0006,032037,2017,04,25.5,29,Y
IDCJAC0006,032037,2017,05,25.1,17,Y
IDCJAC0006,032037,2017,06,21.2,23,Y
IDCJAC0006,032037,2017,07,23.0,01,Y
IDCJAC0006,032037,2017,08,24.4,04,Y
IDCJAC0006,032037,2017,09,22.9,19,Y
IDCJAC0006,032037,2017,10,24.4,18,Y
IDCJAC0006,032037,2017,11,27.6,22,Y
IDCJAC0006,032037,2017,12,29.7,13,Y
IDCJAC0006,032037,2018,01,27.3,19,Y
IDCJAC0006,032037,2018,02,27.0,06,Y
IDCJAC0006,032037,2018,03,26.7,08,Y
IDCJAC0006,032037,2018,04,26.6,23,Y
IDCJAC0006,032037,2018,05,22.8,24,Y
IDCJAC0006,032037,2018,06,21.9,19,Y
IDCJAC0006,032037,2018,07,22.0,10,Y
IDCJAC0006,032037,2018,08,23.8,14,Y
IDCJAC0006,032037,2018,09,24.8,10,Y
