Product code,Station number,Year,Month,Highest minimum temperature (°C),Day,Quality
IDCJAC0007,031108,2013,02,22.5,28,Y
IDCJAC0007,031108,2013,03,22.6,01,Y
IDCJAC0007,031108,2013,04,19.5,09,Y
IDCJAC0007,031108,2013,05,18.5,17,Y
IDCJAC0007,031108,2013,06,17.0,13,Y
IDCJAC0007,031108,2013,07,15.9,19,Y
IDCJAC0007,031108,2013,08,15.0,30,Y
IDCJAC0007,031108,2013,09,19.1,18,Y
IDCJAC0007,031108,2013,10,19.5,23,Y
IDCJAC0007,031108,2013,11,21.8,28,Y
IDCJAC0007,031108,2013,12,21.2,12,Y
IDCJAC0007,031108,2014,01,21.4,24,Y
IDCJAC0007,031108,2014,02,22.5,21,Y
IDCJAC0007,031108,2014,03,21.0,21,Y
IDCJAC0007,031108,2014,04,21.0,13,Y
IDCJAC0007,031108,2014,05,18.4,07,Y
IDCJAC0007,031108,2014,06,18.5,13,Y
IDCJAC0007,031108,2014,07,15.5,04,Y
IDCJAC0007,031108,2014,08,16.0,15,Y
IDCJAC0007,031108,2014,09,17.5,08,Y
IDCJAC0007,031108,2014,10,18.0,14,Y
IDCJAC0007,031108,2014,11,21.0,27,Y
IDCJAC0007,031108,2014,12,23.0,12,Y
IDCJAC0007,031108,2015,01,24.0,22,Y
IDCJAC0007,031108,2015,02,23.6,24,Y
IDCJAC0007,031108,2015,03,21.5,12,Y
IDCJAC0007,031108,2015,04,20.5,10,Y
IDCJAC0007,031108,2015,05,18.0,28,Y
IDCJAC0007,031108,2015,06,18.0,16,Y
IDCJAC0007,031108,2015,07,18.0,23,Y
IDCJAC0007,031108,2015,08,18.5,25,Y
IDCJAC0007,031108,2015,09,16.5,25,Y
IDCJAC0007,031108,2015,10,18.4,30,Y
IDCJAC0007,031108,2015,11,21.4,06,Y
IDCJAC0007,031108,2015,12,22.0,03,Y
IDCJAC0007,031108,2016,01,23.0,29,Y
IDCJAC0007,031108,2016,02,24.0,03,Y
IDCJAC0007,031108,2016,03,22.4,09,Y
IDCJAC0007,031108,2016,04,20.5,08,Y
IDCJAC0007,031108,2016,05,20.0,23,Y
IDCJAC0007,031108,2016,06,18.5,24,Y
IDCJAC0007,031108,2016,07,19.5,20,Y
IDCJAC0007,031108,2016,08,19.0,25,Y
IDCJAC0007,031108,2016,09,21.0,30,Y
IDCJAC0007,031108,2016,10,19.5,05,Y
IDCJAC0007,031108,2016,11,20.5,12,Y
IDCJAC0007,031108,2016,12,21.2,18,Y
IDCJAC0007,031108,2017,01,22.8,31,Y
IDCJAC0007,031108,2017,02,22.6,15,Y
IDCJAC0007,031108,2017,03,24.0,29,Y
IDCJAC0007,031108,2017,04,21.5,01,Y
IDCJAC0007,031108,2017,05,19.8,18,Y
IDCJAC0007,031108,2017,06,18.0,01,Y
IDCJAC0007,031108,2017,07,18.0,03,Y
IDCJAC0007,031108,2017,08,18.4,06,Y
IDCJAC0007,031108,2017,09,18.6,19,Y
IDCJAC0007,031108,2017,10,21.5,02,Y
IDCJAC0007,031108,2017,11,21.0,09,Y
IDCJAC0007,031108,2017,12,21.5,03,Y
IDCJAC0007,031108,2018,01,22.1,03,Y
IDCJAC0007,031108,2018,02,21.4,24,Y
IDCJAC0007,031108,2018,03,22.0,02,Y
IDCJAC0007,031108,2018,04,21.0,03,Y
IDCJAC0007,031108,2018,05,18.5,09,Y
IDCJAC0007,031108,2018,06,17.9,29,Y
IDCJAC0007,031108,2018,07,17.3,01,Y
IDCJAC0007,031108,2018,08,15.5,17,Y
IDCJAC0007,031108,2018,09,16.1,22,Y
