num,exp,com,pops,pop,sex,trt,gen,time,status,rep
730,10,0,Batemans Bay,BB,Male,Control,G11,42,1,2
741,10,0,Batemans Bay,BB,Male,Control,G11,42,1,3
794,10,0,Griffith,GR,Male,Desiccant,G11,42,1,1
850,10,0,Griffith,GR,Female,Desiccant,G11,42,1,2
853,10,0,S06,S06,Male,Control,G100_10,42,1,3
856,10,0,Mareeba,MB,Male,Desiccant,G11,42,1,1
892,10,0,Griffith,GR,Male,Control,G11,42,1,1
928,10,0,Batemans Bay,BB,Female,Control,G11,42,1,1
940,10,0,Narrabri,NB,Male,Desiccant,G10,42,1,3
999,10,0,Utchee Creek,UC,Male,Control,G10,42,1,2
1028,10,0,Batemans Bay,BB,Male,Desiccant,G11,42,1,3
1074,10,0,Narrabri,NB,Female,Control,G10,42,1,2
1077,10,0,Batemans Bay,BB,Male,Desiccant,G11,42,1,2
1082,10,0,Griffith,GR,Male,Control,G11,42,1,1
1089,10,0,Griffith,GR,Male,Control,G11,42,1,1
1171,10,0,S06,S06,Female,Desiccant,G100_10,42,1,3
1183,10,0,Brisbane,BR,Female,Control,G10,42,1,1
1198,10,0,Griffith,GR,Female,Desiccant,G11,42,1,2
1228,10,0,Mareeba,MB,Female,Control,G11,42,1,3
1231,10,0,Utchee Creek,UC,Female,Control,G10,42,1,3
1271,10,0,Utchee Creek,UC,Male,Desiccant,G10,42,1,3
1280,10,0,Narrabri,NB,Female,Desiccant,G10,42,1,2
1283,10,0,Brisbane,BR,Male,Desiccant,G10,42,1,1
1284,10,0,Narrabri,NB,Male,Control,G10,42,1,2
1303,10,0,S06,S06,Male,Control,G100_10,42,1,3
1337,10,0,Griffith,GR,Female,Control,G11,42,1,1
1354,10,0,S06,S06,Male,Control,G100_10,42,1,2
1438,10,0,Brisbane,BR,Male,Control,G10,42,1,3
1462,10,0,Brisbane,BR,Female,Desiccant,G10,42,1,1
1467,10,0,Narrabri,NB,Male,Desiccant,G10,42,1,3
1486,10,0,Batemans Bay,BB,Male,Control,G11,42,1,1
1510,10,0,Mareeba,MB,Male,Desiccant,G11,42,1,3
1539,10,0,Brisbane,BR,Male,Control,G10,42,1,2
1562,10,0,Narrabri,NB,Female,Control,G10,42,1,3
1594,10,0,Narrabri,NB,Female,Desiccant,G10,42,1,3
1610,10,0,Batemans Bay,BB,Male,Control,G11,42,1,3
1614,10,0,Narrabri,NB,Male,Control,G10,42,1,2
1626,10,0,Griffith,GR,Male,Control,G11,42,1,2
1659,10,0,Mareeba,MB,Female,Desiccant,G11,42,1,2
22,10,0,Mareeba,MB,Female,Desiccant,G11,44,1,2
31,10,0,Brisbane,BR,Male,Control,G10,44,1,1
43,10,0,Mareeba,MB,Male,Desiccant,G11,44,1,2
57,10,0,Utchee Creek,UC,Male,Control,G10,44,1,1
60,10,0,Narrabri,NB,Male,Control,G10,44,1,1
71,10,0,Brisbane,BR,Male,Control,G10,44,1,2
81,10,0,Narrabri,NB,Male,Desiccant,G10,44,1,3
88,10,0,Brisbane,BR,Female,Control,G10,44,1,2
129,10,0,Utchee Creek,UC,Male,Control,G10,44,1,2
131,10,0,S06,S06,Female,Control,G100_10,44,1,1
163,10,0,Narrabri,NB,Male,Control,G10,44,1,2
183,10,0,Utchee Creek,UC,Female,Control,G10,44,1,3
208,10,0,S06,S06,Female,Desiccant,G100_10,44,1,3
212,10,0,Narrabri,NB,Male,Control,G10,44,1,3
225,10,0,Utchee Creek,UC,Female,Control,G10,44,1,1
248,10,0,S06,S06,Female,Control,G100_10,44,1,1
274,10,0,Brisbane,BR,Male,Desiccant,G10,44,1,1
405,10,0,Griffith,GR,Male,Desiccant,G11,44,1,2
440,10,0,Narrabri,NB,Male,Desiccant,G10,44,1,2
462,10,0,Brisbane,BR,Male,Desiccant,G10,44,1,1
470,10,0,Narrabri,NB,Male,Control,G10,44,1,2
482,10,0,Griffith,GR,Male,Desiccant,G11,44,1,2
492,10,0,Griffith,GR,Male,Control,G11,44,1,3
504,10,0,Brisbane,BR,Male,Control,G10,44,1,3
515,10,0,Mareeba,MB,Male,Control,G11,44,1,2
530,10,0,Narrabri,NB,Female,Control,G10,44,1,2
538,10,0,Mareeba,MB,Female,Control,G11,44,1,2
559,10,0,Griffith,GR,Male,Desiccant,G11,44,1,3
575,10,0,Batemans Bay,BB,Female,Control,G11,44,1,2
631,10,0,Mareeba,MB,Male,Control,G11,44,1,1
655,10,0,Brisbane,BR,Male,Control,G10,44,1,3
691,10,0,Griffith,GR,Female,Desiccant,G11,44,1,1
695,10,0,Utchee Creek,UC,Female,Control,G10,44,1,3
718,10,0,Brisbane,BR,Male,Desiccant,G10,44,1,3
746,10,0,Brisbane,BR,Female,Desiccant,G10,44,1,2
750,10,0,Utchee Creek,UC,Male,Control,G10,44,1,3
757,10,0,Batemans Bay,BB,Male,Desiccant,G11,44,1,1
790,10,0,Narrabri,NB,Female,Desiccant,G10,44,1,2
808,10,0,S06,S06,Male,Control,G100_10,44,1,3
816,10,0,Brisbane,BR,Female,Desiccant,G10,44,1,1
836,10,0,Mareeba,MB,Male,Desiccant,G11,44,1,2
874,10,0,Brisbane,BR,Male,Desiccant,G10,44,1,1
877,10,0,Mareeba,MB,Female,Desiccant,G11,44,1,2
880,10,0,Brisbane,BR,Female,Control,G10,44,1,1
881,10,0,Griffith,GR,Male,Control,G11,44,1,2
930,10,0,Mareeba,MB,Female,Control,G11,44,1,3
944,10,0,Utchee Creek,UC,Male,Control,G10,44,1,1
947,10,0,Batemans Bay,BB,Male,Desiccant,G11,44,1,2
967,10,0,Brisbane,BR,Female,Desiccant,G10,44,1,2
973,10,0,Utchee Creek,UC,Male,Desiccant,G10,44,1,3
983,10,0,Brisbane,BR,Male,Control,G10,44,1,3
993,10,0,Brisbane,BR,Female,Control,G10,44,1,3
997,10,0,Utchee Creek,UC,Female,Control,G10,44,1,3
1017,10,0,Griffith,GR,Male,Desiccant,G11,44,1,2
1037,10,0,Narrabri,NB,Male,Desiccant,G10,44,1,2
1038,10,0,Brisbane,BR,Female,Control,G10,44,1,3
1050,10,0,Narrabri,NB,Male,Control,G10,44,1,3
1062,10,0,Griffith,GR,Female,Desiccant,G11,44,1,2
1068,10,0,Batemans Bay,BB,Female,Desiccant,G11,44,1,2
1087,10,0,Mareeba,MB,Male,Control,G11,44,1,2
1091,10,0,Narrabri,NB,Female,Control,G10,44,1,2
1092,10,0,Mareeba,MB,Male,Desiccant,G11,44,1,2
1127,10,0,Mareeba,MB,Female,Control,G11,44,1,1
1129,10,0,S06,S06,Female,Control,G100_10,44,1,1
1135,10,0,Narrabri,NB,Male,Control,G10,44,1,3
1175,10,0,Mareeba,MB,Male,Control,G11,44,1,2
1176,10,0,Griffith,GR,Male,Control,G11,44,1,3
1197,10,0,Griffith,GR,Female,Control,G11,44,1,3
1237,10,0,Brisbane,BR,Female,Control,G10,44,1,2
1239,10,0,Brisbane,BR,Male,Control,G10,44,1,1
1240,10,0,Utchee Creek,UC,Male,Control,G10,44,1,3
1262,10,0,Batemans Bay,BB,Female,Control,G11,44,1,2
1292,10,0,Utchee Creek,UC,Male,Control,G10,44,1,1
1329,10,0,Mareeba,MB,Male,Desiccant,G11,44,1,2
1342,10,0,Mareeba,MB,Female,Control,G11,44,1,3
1350,10,0,Griffith,GR,Male,Control,G11,44,1,1
1364,10,0,Griffith,GR,Male,Desiccant,G11,44,1,1
1461,10,0,Batemans Bay,BB,Male,Control,G11,44,1,2
1472,10,0,Brisbane,BR,Female,Control,G10,44,1,3
1495,10,0,Mareeba,MB,Male,Control,G11,44,1,3
1514,10,0,Griffith,GR,Female,Desiccant,G11,44,1,2
1523,10,0,Batemans Bay,BB,Male,Desiccant,G11,44,1,1
1533,10,0,Utchee Creek,UC,Female,Control,G10,44,1,3
1552,10,0,Griffith,GR,Male,Control,G11,44,1,3
1570,10,0,Griffith,GR,Female,Control,G11,44,1,2
1572,10,0,Griffith,GR,Female,Desiccant,G11,44,1,1
1581,10,0,Utchee Creek,UC,Male,Control,G10,44,1,2
1592,10,0,Griffith,GR,Male,Control,G11,44,1,3
1597,10,0,Utchee Creek,UC,Male,Control,G10,44,1,2
1605,10,0,Mareeba,MB,Female,Desiccant,G11,44,1,1
1606,10,0,Griffith,GR,Male,Control,G11,44,1,1
1628,10,0,Narrabri,NB,Male,Desiccant,G10,44,1,3
1632,10,0,Narrabri,NB,Female,Control,G10,44,1,3
1635,10,0,Narrabri,NB,Male,Desiccant,G10,44,1,2
1656,10,0,S06,S06,Female,Desiccant,G100_10,44,1,3
1665,10,0,Narrabri,NB,Male,Control,G10,44,1,3
37,10,0,S06,S06,Male,Control,G100_10,46,1,2
45,10,0,Mareeba,MB,Male,Control,G11,46,1,2
109,10,0,Utchee Creek,UC,Female,Control,G10,46,1,2
155,10,0,Mareeba,MB,Male,Desiccant,G11,46,1,3
205,10,0,Brisbane,BR,Male,Control,G10,46,1,1
229,10,0,S06,S06,Female,Desiccant,G100_10,46,1,3
318,10,0,Griffith,GR,Female,Control,G11,46,1,3
342,10,0,Utchee Creek,UC,Female,Control,G10,46,1,2
349,10,0,Batemans Bay,BB,Female,Desiccant,G11,46,1,1
385,10,0,Brisbane,BR,Female,Control,G10,46,1,3
430,10,0,Batemans Bay,BB,Female,Control,G11,46,1,1
496,10,0,Griffith,GR,Female,Desiccant,G11,46,1,1
592,10,0,Griffith,GR,Female,Control,G11,46,1,2
647,10,0,Utchee Creek,UC,Female,Desiccant,G10,46,1,1
686,10,0,Mareeba,MB,Female,Desiccant,G11,46,1,1
715,10,0,Utchee Creek,UC,Male,Desiccant,G10,46,1,1
726,10,0,Batemans Bay,BB,Male,Control,G11,46,1,2
766,10,0,S06,S06,Male,Control,G100_10,46,1,1
845,10,0,Mareeba,MB,Male,Desiccant,G11,46,1,2
851,10,0,Griffith,GR,Male,Control,G11,46,1,1
951,10,0,Narrabri,NB,Female,Control,G10,46,1,3
952,10,0,S06,S06,Male,Control,G100_10,46,1,2
956,10,0,Brisbane,BR,Female,Control,G10,46,1,3
957,10,0,Batemans Bay,BB,Female,Desiccant,G11,46,1,2
966,10,0,Narrabri,NB,Female,Desiccant,G10,46,1,1
1007,10,0,S06,S06,Male,Control,G100_10,46,1,1
1012,10,0,Batemans Bay,BB,Male,Desiccant,G11,46,1,2
1025,10,0,Batemans Bay,BB,Female,Control,G11,46,1,3
1053,10,0,Mareeba,MB,Male,Desiccant,G11,46,1,1
1121,10,0,Brisbane,BR,Male,Desiccant,G10,46,1,1
1132,10,0,S06,S06,Female,Control,G100_10,46,1,2
1151,10,0,Mareeba,MB,Male,Desiccant,G11,46,1,2
1172,10,0,Mareeba,MB,Male,Desiccant,G11,46,1,1
1188,10,0,S06,S06,Female,Control,G100_10,46,1,1
1245,10,0,Narrabri,NB,Male,Control,G10,46,1,2
1249,10,0,Griffith,GR,Female,Control,G11,46,1,2
1273,10,0,S06,S06,Male,Control,G100_10,46,1,1
1287,10,0,Brisbane,BR,Male,Desiccant,G10,46,1,3
1306,10,0,Griffith,GR,Male,Desiccant,G11,46,1,2
1320,10,0,Batemans Bay,BB,Female,Desiccant,G11,46,1,2
1367,10,0,Utchee Creek,UC,Female,Desiccant,G10,46,1,1
1398,10,0,S06,S06,Male,Control,G100_10,46,1,1
1412,10,0,Narrabri,NB,Male,Desiccant,G10,46,1,3
1415,10,0,Utchee Creek,UC,Female,Desiccant,G10,46,1,3
1425,10,0,Narrabri,NB,Female,Control,G10,46,1,3
1446,10,0,Mareeba,MB,Female,Control,G11,46,1,1
1503,10,0,Utchee Creek,UC,Male,Control,G10,46,1,2
1508,10,0,Batemans Bay,BB,Male,Control,G11,46,1,2
1536,10,0,Utchee Creek,UC,Female,Desiccant,G10,46,1,2
1567,10,0,Griffith,GR,Female,Desiccant,G11,46,1,2
1588,10,0,Brisbane,BR,Female,Desiccant,G10,46,1,1
1617,10,0,Narrabri,NB,Male,Control,G10,46,1,2
1662,10,0,Brisbane,BR,Female,Desiccant,G10,46,1,1
1678,10,0,Batemans Bay,BB,Female,Desiccant,G11,46,1,3
130,10,0,Mareeba,MB,Male,Control,G11,48,1,2
141,10,0,S06,S06,Male,Control,G100_10,48,1,3
160,10,0,Griffith,GR,Female,Control,G11,48,1,3
180,10,0,Brisbane,BR,Male,Control,G10,48,1,2
226,10,0,Utchee Creek,UC,Female,Desiccant,G10,48,1,2
231,10,0,Utchee Creek,UC,Female,Desiccant,G10,48,1,1
239,10,0,Narrabri,NB,Male,Control,G10,48,1,2
245,10,0,Brisbane,BR,Male,Control,G10,48,1,2
257,10,0,Batemans Bay,BB,Female,Desiccant,G11,48,1,2
258,10,0,Brisbane,BR,Female,Control,G10,48,1,3
282,10,0,Narrabri,NB,Female,Control,G10,48,1,2
300,10,0,Narrabri,NB,Male,Desiccant,G10,48,1,1
303,10,0,Batemans Bay,BB,Male,Control,G11,48,1,1
332,10,0,Utchee Creek,UC,Female,Control,G10,48,1,3
353,10,0,S06,S06,Female,Control,G100_10,48,1,2
374,10,0,Batemans Bay,BB,Female,Desiccant,G11,48,1,1
389,10,0,Mareeba,MB,Male,Control,G11,48,1,2
435,10,0,Batemans Bay,BB,Female,Control,G11,48,1,2
463,10,0,Mareeba,MB,Male,Control,G11,48,1,1
471,10,0,Griffith,GR,Male,Desiccant,G11,48,1,1
473,10,0,Mareeba,MB,Male,Control,G11,48,1,3
483,10,0,Griffith,GR,Female,Control,G11,48,1,3
487,10,0,Narrabri,NB,Male,Desiccant,G10,48,1,2
499,10,0,Narrabri,NB,Male,Desiccant,G10,48,1,2
563,10,0,Narrabri,NB,Female,Desiccant,G10,48,1,2
595,10,0,Utchee Creek,UC,Female,Desiccant,G10,48,1,3
602,10,0,Narrabri,NB,Female,Desiccant,G10,48,1,2
603,10,0,Narrabri,NB,Male,Desiccant,G10,48,1,1
635,10,0,Narrabri,NB,Male,Control,G10,48,1,1
636,10,0,Narrabri,NB,Female,Desiccant,G10,48,1,2
659,10,0,S06,S06,Male,Control,G100_10,48,1,2
743,10,0,Batemans Bay,BB,Female,Desiccant,G11,48,1,1
753,10,0,Batemans Bay,BB,Male,Control,G11,48,1,1
776,10,0,Mareeba,MB,Female,Desiccant,G11,48,1,2
802,10,0,Brisbane,BR,Female,Desiccant,G10,48,1,1
828,10,0,Narrabri,NB,Female,Control,G10,48,1,3
876,10,0,Batemans Bay,BB,Female,Control,G11,48,1,3
900,10,0,Narrabri,NB,Male,Desiccant,G10,48,1,3
918,10,0,Brisbane,BR,Female,Control,G10,48,1,1
942,10,0,S06,S06,Male,Control,G100_10,48,1,3
995,10,0,Utchee Creek,UC,Male,Control,G10,48,1,3
1020,10,0,Utchee Creek,UC,Male,Control,G10,48,1,3
1041,10,0,Batemans Bay,BB,Male,Desiccant,G11,48,1,3
1043,10,0,Griffith,GR,Male,Control,G11,48,1,2
1051,10,0,Griffith,GR,Male,Control,G11,48,1,1
1063,10,0,Narrabri,NB,Female,Control,G10,48,1,2
1079,10,0,Mareeba,MB,Female,Desiccant,G11,48,1,3
1101,10,0,S06,S06,Male,Control,G100_10,48,1,2
1124,10,0,Griffith,GR,Male,Control,G11,48,1,3
1137,10,0,Utchee Creek,UC,Female,Control,G10,48,1,1
1146,10,0,Batemans Bay,BB,Female,Control,G11,48,1,1
1158,10,0,Batemans Bay,BB,Male,Control,G11,48,1,2
1238,10,0,Mareeba,MB,Male,Control,G11,48,1,2
1279,10,0,Brisbane,BR,Male,Control,G10,48,1,1
1302,10,0,Batemans Bay,BB,Male,Control,G11,48,1,1
1340,10,0,Griffith,GR,Female,Control,G11,48,1,3
1394,10,0,S06,S06,Female,Control,G100_10,48,1,1
1413,10,0,Mareeba,MB,Male,Desiccant,G11,48,1,1
1450,10,0,Batemans Bay,BB,Female,Control,G11,48,1,1
1484,10,0,Utchee Creek,UC,Male,Control,G10,48,1,1
1534,10,0,Mareeba,MB,Female,Desiccant,G11,48,1,1
1564,10,0,Brisbane,BR,Female,Control,G10,48,1,2
1582,10,0,Mareeba,MB,Female,Desiccant,G11,48,1,1
1589,10,0,Batemans Bay,BB,Female,Desiccant,G11,48,1,3
1598,10,0,Mareeba,MB,Female,Control,G11,48,1,1
1599,10,0,Narrabri,NB,Male,Control,G10,48,1,3
1650,10,0,Griffith,GR,Male,Control,G11,48,1,3
1658,10,0,Narrabri,NB,Female,Control,G10,48,1,1
104,10,0,Batemans Bay,BB,Female,Control,G11,50,1,2
122,10,0,S06,S06,Female,Control,G100_10,50,1,1
204,10,0,Brisbane,BR,Male,Desiccant,G10,50,1,1
216,10,0,Griffith,GR,Male,Desiccant,G11,50,1,1
570,10,0,Brisbane,BR,Female,Desiccant,G10,50,1,3
626,10,0,Utchee Creek,UC,Male,Control,G10,50,1,3
689,10,0,S06,S06,Male,Control,G100_10,50,1,3
752,10,0,Mareeba,MB,Male,Control,G11,50,1,1
773,10,0,Brisbane,BR,Male,Control,G10,50,1,2
780,10,0,Utchee Creek,UC,Female,Desiccant,G10,50,1,3
782,10,0,Narrabri,NB,Male,Control,G10,50,1,1
793,10,0,Griffith,GR,Male,Desiccant,G11,50,1,1
834,10,0,Batemans Bay,BB,Female,Desiccant,G11,50,1,1
839,10,0,Batemans Bay,BB,Female,Desiccant,G11,50,1,1
925,10,0,Griffith,GR,Male,Control,G11,50,1,2
938,10,0,Batemans Bay,BB,Female,Desiccant,G11,50,1,1
968,10,0,Utchee Creek,UC,Female,Control,G10,50,1,3
1008,10,0,S06,S06,Female,Control,G100_10,50,1,3
1066,10,0,S06,S06,Male,Control,G100_10,50,1,3
1088,10,0,Batemans Bay,BB,Female,Control,G11,50,1,1
1116,10,0,Mareeba,MB,Female,Control,G11,50,1,3
1297,10,0,Narrabri,NB,Female,Desiccant,G10,50,1,2
1301,10,0,Brisbane,BR,Female,Control,G10,50,1,1
1377,10,0,Brisbane,BR,Male,Control,G10,50,1,2
1479,10,0,Mareeba,MB,Female,Desiccant,G11,50,1,1
1493,10,0,S06,S06,Female,Control,G100_10,50,1,1
1548,10,0,S06,S06,Female,Desiccant,G100_10,50,1,3
1590,10,0,Batemans Bay,BB,Female,Desiccant,G11,50,1,2
1643,10,0,Narrabri,NB,Female,Desiccant,G10,50,1,3
1669,10,0,Mareeba,MB,Male,Control,G11,50,1,3
1676,10,0,Batemans Bay,BB,Male,Control,G11,50,1,2
79,10,0,Griffith,GR,Female,Desiccant,G11,52,1,3
128,10,0,Narrabri,NB,Female,Control,G10,52,1,3
149,10,0,Mareeba,MB,Male,Desiccant,G11,52,1,1
195,10,0,S06,S06,Male,Control,G100_10,52,1,1
251,10,0,Narrabri,NB,Male,Control,G10,52,1,1
358,10,0,Mareeba,MB,Male,Control,G11,52,1,3
395,10,0,Narrabri,NB,Male,Desiccant,G10,52,1,1
407,10,0,Griffith,GR,Female,Control,G11,52,1,3
414,10,0,Narrabri,NB,Male,Desiccant,G10,52,1,3
415,10,0,S06,S06,Male,Desiccant,G100_10,52,1,1
446,10,0,Batemans Bay,BB,Male,Control,G11,52,1,2
455,10,0,Narrabri,NB,Female,Control,G10,52,1,3
472,10,0,Brisbane,BR,Male,Desiccant,G10,52,1,3
527,10,0,Brisbane,BR,Male,Control,G10,52,1,3
572,10,0,Griffith,GR,Male,Desiccant,G11,52,1,3
615,10,0,Batemans Bay,BB,Female,Control,G11,52,1,2
656,10,0,S06,S06,Female,Desiccant,G100_10,52,1,1
698,10,0,Mareeba,MB,Male,Control,G11,52,1,3
709,10,0,Mareeba,MB,Female,Control,G11,52,1,1
959,10,0,Batemans Bay,BB,Female,Desiccant,G11,52,1,1
972,10,0,Griffith,GR,Female,Desiccant,G11,52,1,3
1032,10,0,Batemans Bay,BB,Male,Control,G11,52,1,2
1080,10,0,Mareeba,MB,Male,Control,G11,52,1,2
1086,10,0,Narrabri,NB,Female,Desiccant,G10,52,1,2
1108,10,0,Brisbane,BR,Female,Control,G10,52,1,3
1170,10,0,Mareeba,MB,Female,Control,G11,52,1,3
1196,10,0,Griffith,GR,Male,Desiccant,G11,52,1,3
1206,10,0,Batemans Bay,BB,Male,Control,G11,52,1,1
1232,10,0,Batemans Bay,BB,Female,Control,G11,52,1,1
1282,10,0,Utchee Creek,UC,Male,Desiccant,G10,52,1,2
1285,10,0,Griffith,GR,Female,Control,G11,52,1,2
1304,10,0,Griffith,GR,Male,Desiccant,G11,52,1,3
1376,10,0,Brisbane,BR,Male,Control,G10,52,1,2
1432,10,0,Griffith,GR,Female,Control,G11,52,1,3
1512,10,0,Utchee Creek,UC,Female,Control,G10,52,1,2
1647,10,0,Griffith,GR,Male,Control,G11,52,1,3
52,10,0,Utchee Creek,UC,Female,Desiccant,G10,54,1,2
107,10,0,Batemans Bay,BB,Female,Desiccant,G11,54,1,1
265,10,0,Utchee Creek,UC,Female,Control,G10,54,1,2
269,10,0,Batemans Bay,BB,Male,Desiccant,G11,54,1,2
335,10,0,Griffith,GR,Female,Desiccant,G11,54,1,3
380,10,0,Batemans Bay,BB,Male,Control,G11,54,1,2
397,10,0,Narrabri,NB,Female,Desiccant,G10,54,1,1
438,10,0,S06,S06,Female,Desiccant,G100_10,54,1,3
502,10,0,Griffith,GR,Female,Control,G11,54,1,2
565,10,0,Narrabri,NB,Male,Desiccant,G10,54,1,1
593,10,0,Utchee Creek,UC,Male,Control,G10,54,1,3
611,10,0,Narrabri,NB,Male,Desiccant,G10,54,1,2
736,10,0,Utchee Creek,UC,Male,Control,G10,54,1,2
755,10,0,Batemans Bay,BB,Female,Desiccant,G11,54,1,1
803,10,0,Batemans Bay,BB,Male,Desiccant,G11,54,1,2
840,10,0,Utchee Creek,UC,Male,Control,G10,54,1,3
915,10,0,Utchee Creek,UC,Male,Control,G10,54,1,1
1057,10,0,Utchee Creek,UC,Female,Control,G10,54,1,2
1097,10,0,Brisbane,BR,Female,Control,G10,54,1,2
1111,10,0,Utchee Creek,UC,Male,Control,G10,54,1,2
1161,10,0,Batemans Bay,BB,Male,Desiccant,G11,54,1,2
1177,10,0,Griffith,GR,Male,Control,G11,54,1,2
1199,10,0,Utchee Creek,UC,Male,Control,G10,54,1,2
1209,10,0,Batemans Bay,BB,Male,Desiccant,G11,54,1,2
1291,10,0,S06,S06,Female,Control,G100_10,54,1,2
1299,10,0,S06,S06,Female,Desiccant,G100_10,54,1,3
1319,10,0,Narrabri,NB,Male,Control,G10,54,1,3
1434,10,0,Narrabri,NB,Female,Desiccant,G10,54,1,3
1445,10,0,Griffith,GR,Female,Control,G11,54,1,3
1561,10,0,Utchee Creek,UC,Male,Control,G10,54,1,1
44,10,0,Griffith,GR,Male,Desiccant,G11,56,1,1
228,10,0,Narrabri,NB,Female,Desiccant,G10,56,1,2
413,10,0,Mareeba,MB,Female,Control,G11,56,1,1
429,10,0,Narrabri,NB,Male,Desiccant,G10,56,1,2
433,10,0,Brisbane,BR,Male,Control,G10,56,1,2
535,10,0,Brisbane,BR,Female,Control,G10,56,1,2
596,10,0,Mareeba,MB,Male,Control,G11,56,1,1
633,10,0,Utchee Creek,UC,Female,Control,G10,56,1,1
642,10,0,Utchee Creek,UC,Male,Desiccant,G10,56,1,2
760,10,0,Batemans Bay,BB,Female,Control,G11,56,1,2
763,10,0,Narrabri,NB,Male,Desiccant,G10,56,1,2
778,10,0,Mareeba,MB,Female,Desiccant,G11,56,1,2
863,10,0,Narrabri,NB,Female,Desiccant,G10,56,1,2
893,10,0,S06,S06,Female,Control,G100_10,56,1,2
1026,10,0,Utchee Creek,UC,Male,Desiccant,G10,56,1,2
1190,10,0,Narrabri,NB,Female,Control,G10,56,1,3
1346,10,0,Narrabri,NB,Female,Control,G10,56,1,3
1390,10,0,Utchee Creek,UC,Female,Desiccant,G10,56,1,3
1392,10,0,Batemans Bay,BB,Female,Control,G11,56,1,1
1417,10,0,Narrabri,NB,Male,Desiccant,G10,56,1,2
1471,10,0,Narrabri,NB,Female,Control,G10,56,1,1
1639,10,0,Narrabri,NB,Male,Desiccant,G10,56,1,3
1670,10,0,Griffith,GR,Female,Control,G11,56,1,3
47,10,0,Brisbane,BR,Male,Control,G10,59,1,2
91,10,0,Batemans Bay,BB,Female,Control,G11,59,1,2
110,10,0,Brisbane,BR,Male,Control,G10,59,1,3
153,10,0,Griffith,GR,Male,Control,G11,59,1,2
190,10,0,Batemans Bay,BB,Male,Desiccant,G11,59,1,2
201,10,0,Brisbane,BR,Male,Desiccant,G10,59,1,3
209,10,0,Utchee Creek,UC,Female,Desiccant,G10,59,1,3
362,10,0,Brisbane,BR,Female,Desiccant,G10,59,1,2
378,10,0,Narrabri,NB,Male,Control,G10,59,1,2
400,10,0,Batemans Bay,BB,Female,Control,G11,59,1,1
428,10,0,Utchee Creek,UC,Male,Control,G10,59,1,3
436,10,0,Batemans Bay,BB,Male,Control,G11,59,1,2
457,10,0,Mareeba,MB,Male,Control,G11,59,1,2
537,10,0,Brisbane,BR,Female,Desiccant,G10,59,1,2
644,10,0,Narrabri,NB,Female,Desiccant,G10,59,1,3
693,10,0,Utchee Creek,UC,Female,Control,G10,59,1,1
724,10,0,Mareeba,MB,Female,Desiccant,G11,59,1,3
742,10,0,Batemans Bay,BB,Female,Desiccant,G11,59,1,2
768,10,0,Griffith,GR,Male,Control,G11,59,1,1
824,10,0,Narrabri,NB,Male,Desiccant,G10,59,1,1
945,10,0,Utchee Creek,UC,Male,Desiccant,G10,59,1,1
1055,10,0,Narrabri,NB,Female,Desiccant,G10,59,1,3
1114,10,0,Narrabri,NB,Female,Desiccant,G10,59,1,3
1184,10,0,Narrabri,NB,Female,Desiccant,G10,59,1,3
1313,10,0,Mareeba,MB,Male,Desiccant,G11,59,1,2
1347,10,0,Batemans Bay,BB,Male,Desiccant,G11,59,1,3
1382,10,0,Narrabri,NB,Male,Desiccant,G10,59,1,2
1406,10,0,Mareeba,MB,Female,Control,G11,59,1,3
1441,10,0,Batemans Bay,BB,Male,Desiccant,G11,59,1,2
39,10,0,Brisbane,BR,Female,Control,G10,63,1,2
82,10,0,Brisbane,BR,Female,Control,G10,63,1,1
114,10,0,Brisbane,BR,Female,Desiccant,G10,63,1,3
152,10,0,Narrabri,NB,Female,Desiccant,G10,63,1,1
200,10,0,Utchee Creek,UC,Female,Control,G10,63,1,1
207,10,0,Brisbane,BR,Female,Control,G10,63,1,1
219,10,0,Batemans Bay,BB,Female,Desiccant,G11,63,1,2
244,10,0,Mareeba,MB,Female,Desiccant,G11,63,1,3
259,10,0,Mareeba,MB,Male,Control,G11,63,1,3
313,10,0,Mareeba,MB,Female,Control,G11,63,1,3
354,10,0,Narrabri,NB,Female,Control,G10,63,1,2
465,10,0,Utchee Creek,UC,Male,Control,G10,63,1,1
475,10,0,Utchee Creek,UC,Male,Control,G10,63,1,2
485,10,0,Narrabri,NB,Female,Desiccant,G10,63,1,3
571,10,0,Brisbane,BR,Female,Control,G10,63,1,1
579,10,0,Narrabri,NB,Male,Desiccant,G10,63,1,1
660,10,0,Mareeba,MB,Female,Desiccant,G11,63,1,3
665,10,0,Batemans Bay,BB,Male,Control,G11,63,1,3
861,10,0,Utchee Creek,UC,Male,Control,G10,63,1,1
866,10,0,Batemans Bay,BB,Male,Control,G11,63,1,1
871,10,0,Mareeba,MB,Male,Control,G11,63,1,3
992,10,0,Batemans Bay,BB,Male,Desiccant,G11,63,1,1
1039,10,0,Batemans Bay,BB,Female,Control,G11,63,1,2
1113,10,0,Utchee Creek,UC,Female,Control,G10,63,1,1
1119,10,0,Brisbane,BR,Female,Desiccant,G10,63,1,3
1227,10,0,Utchee Creek,UC,Female,Desiccant,G10,63,1,3
1420,10,0,Utchee Creek,UC,Male,Control,G10,63,1,1
1646,10,0,Narrabri,NB,Female,Control,G10,63,1,1
154,10,0,Batemans Bay,BB,Female,Desiccant,G11,66,1,1
