Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,015590,1955,01,37.3,Y
IDCJAC0002,015590,1955,02,36.3,Y
IDCJAC0002,015590,1955,03,30.4,Y
IDCJAC0002,015590,1955,04,27.1,Y
IDCJAC0002,015590,1955,05,21.4,Y
IDCJAC0002,015590,1955,06,20.5,Y
IDCJAC0002,015590,1955,07,16.9,Y
IDCJAC0002,015590,1955,08,25.2,Y
IDCJAC0002,015590,1955,09,28.2,Y
IDCJAC0002,015590,1955,10,31.9,Y
IDCJAC0002,015590,1955,11,33.1,Y
IDCJAC0002,015590,1955,12,35.4,Y
IDCJAC0002,015590,1956,01,35.7,Y
IDCJAC0002,015590,1956,02,36.4,Y
IDCJAC0002,015590,1956,03,31.0,Y
IDCJAC0002,015590,1956,04,28.9,Y
IDCJAC0002,015590,1956,05,22.5,Y
IDCJAC0002,015590,1956,06,17.3,Y
IDCJAC0002,015590,1956,07,19.4,Y
IDCJAC0002,015590,1956,08,20.4,Y
IDCJAC0002,015590,1956,09,23.4,Y
IDCJAC0002,015590,1956,10,29.2,Y
IDCJAC0002,015590,1956,11,33.3,Y
IDCJAC0002,015590,1956,12,36.7,Y
IDCJAC0002,015590,1957,01,38.2,Y
IDCJAC0002,015590,1957,02,35.9,Y
IDCJAC0002,015590,1957,03,33.2,Y
IDCJAC0002,015590,1957,04,30.8,Y
IDCJAC0002,015590,1957,05,24.1,Y
IDCJAC0002,015590,1957,06,22.7,Y
IDCJAC0002,015590,1957,07,15.1,Y
IDCJAC0002,015590,1957,08,22.3,Y
IDCJAC0002,015590,1957,09,27.5,Y
IDCJAC0002,015590,1957,10,32.6,Y
IDCJAC0002,015590,1957,11,35.0,Y
IDCJAC0002,015590,1957,12,34.2,Y
IDCJAC0002,015590,1958,01,35.4,Y
IDCJAC0002,015590,1958,02,36.0,Y
IDCJAC0002,015590,1958,03,34.1,Y
IDCJAC0002,015590,1958,04,29.3,Y
IDCJAC0002,015590,1958,05,26.3,Y
IDCJAC0002,015590,1958,06,19.2,Y
IDCJAC0002,015590,1958,07,21.2,Y
IDCJAC0002,015590,1958,08,22.8,Y
IDCJAC0002,015590,1958,09,23.6,Y
IDCJAC0002,015590,1958,10,31.1,Y
IDCJAC0002,015590,1958,11,34.0,Y
IDCJAC0002,015590,1958,12,34.4,Y
IDCJAC0002,015590,1959,01,37.3,Y
IDCJAC0002,015590,1959,02,36.3,Y
IDCJAC0002,015590,1959,03,32.5,Y
IDCJAC0002,015590,1959,04,28.4,Y
IDCJAC0002,015590,1959,05,20.9,Y
IDCJAC0002,015590,1959,06,19.0,Y
IDCJAC0002,015590,1959,07,19.6,Y
IDCJAC0002,015590,1959,08,23.3,Y
IDCJAC0002,015590,1959,09,26.8,Y
IDCJAC0002,015590,1959,10,32.0,Y
IDCJAC0002,015590,1959,11,35.3,Y
IDCJAC0002,015590,1959,12,34.1,Y
IDCJAC0002,015590,1960,01,36.8,Y
IDCJAC0002,015590,1960,02,35.8,Y
IDCJAC0002,015590,1960,03,33.8,Y
IDCJAC0002,015590,1960,04,28.6,Y
IDCJAC0002,015590,1960,05,19.5,Y
IDCJAC0002,015590,1960,06,19.1,Y
IDCJAC0002,015590,1960,07,21.5,Y
IDCJAC0002,015590,1960,08,20.5,Y
IDCJAC0002,015590,1960,09,26.3,Y
IDCJAC0002,015590,1960,10,29.6,Y
IDCJAC0002,015590,1960,11,33.6,Y
IDCJAC0002,015590,1960,12,34.5,Y
IDCJAC0002,015590,1961,01,36.1,Y
IDCJAC0002,015590,1961,02,34.9,Y
IDCJAC0002,015590,1961,03,34.4,Y
IDCJAC0002,015590,1961,04,30.4,Y
IDCJAC0002,015590,1961,05,22.0,Y
IDCJAC0002,015590,1961,06,20.6,Y
IDCJAC0002,015590,1961,07,18.3,Y
IDCJAC0002,015590,1961,08,21.3,Y
IDCJAC0002,015590,1961,09,28.3,Y
IDCJAC0002,015590,1961,10,32.0,Y
IDCJAC0002,015590,1961,11,33.6,Y
IDCJAC0002,015590,1961,12,36.5,Y
IDCJAC0002,015590,1962,01,34.8,Y
IDCJAC0002,015590,1962,02,36.6,Y
IDCJAC0002,015590,1962,03,31.6,Y
IDCJAC0002,015590,1962,04,27.4,Y
IDCJAC0002,015590,1962,05,22.1,Y
IDCJAC0002,015590,1962,06,21.4,Y
IDCJAC0002,015590,1962,07,19.1,Y
IDCJAC0002,015590,1962,08,19.8,Y
IDCJAC0002,015590,1962,09,25.7,Y
IDCJAC0002,015590,1962,10,31.4,Y
IDCJAC0002,015590,1962,11,34.7,Y
IDCJAC0002,015590,1962,12,35.9,Y
IDCJAC0002,015590,1963,01,37.0,Y
IDCJAC0002,015590,1963,02,37.7,Y
IDCJAC0002,015590,1963,03,33.6,Y
IDCJAC0002,015590,1963,04,26.1,Y
IDCJAC0002,015590,1963,05,23.1,Y
IDCJAC0002,015590,1963,06,19.6,Y
IDCJAC0002,015590,1963,07,20.4,Y
IDCJAC0002,015590,1963,08,22.4,Y
IDCJAC0002,015590,1963,09,27.7,Y
IDCJAC0002,015590,1963,10,30.6,Y
IDCJAC0002,015590,1963,11,33.6,Y
IDCJAC0002,015590,1963,12,35.9,Y
IDCJAC0002,015590,1964,01,36.3,Y
IDCJAC0002,015590,1964,02,34.5,Y
IDCJAC0002,015590,1964,03,33.3,Y
IDCJAC0002,015590,1964,04,28.9,Y
IDCJAC0002,015590,1964,05,20.8,Y
IDCJAC0002,015590,1964,06,20.6,Y
IDCJAC0002,015590,1964,07,22.1,Y
IDCJAC0002,015590,1964,08,22.8,Y
IDCJAC0002,015590,1964,09,26.5,Y
IDCJAC0002,015590,1964,10,28.2,Y
IDCJAC0002,015590,1964,11,32.5,Y
IDCJAC0002,015590,1964,12,34.6,Y
IDCJAC0002,015590,1965,01,36.4,Y
IDCJAC0002,015590,1965,02,38.0,Y
IDCJAC0002,015590,1965,03,32.9,Y
IDCJAC0002,015590,1965,04,27.6,Y
IDCJAC0002,015590,1965,05,25.3,Y
IDCJAC0002,015590,1965,06,19.6,Y
IDCJAC0002,015590,1965,07,18.0,Y
IDCJAC0002,015590,1965,08,23.3,Y
IDCJAC0002,015590,1965,09,28.3,Y
IDCJAC0002,015590,1965,10,31.5,Y
IDCJAC0002,015590,1965,11,33.8,Y
IDCJAC0002,015590,1965,12,36.0,Y
IDCJAC0002,015590,1966,01,33.0,Y
IDCJAC0002,015590,1966,02,35.0,Y
IDCJAC0002,015590,1966,03,32.9,Y
IDCJAC0002,015590,1966,04,28.9,Y
IDCJAC0002,015590,1966,05,21.4,Y
IDCJAC0002,015590,1966,06,21.0,Y
IDCJAC0002,015590,1966,07,18.3,Y
IDCJAC0002,015590,1966,08,17.1,Y
IDCJAC0002,015590,1966,09,25.8,Y
IDCJAC0002,015590,1966,10,28.6,Y
IDCJAC0002,015590,1966,11,32.4,Y
IDCJAC0002,015590,1966,12,33.1,Y
IDCJAC0002,015590,1967,01,37.4,Y
IDCJAC0002,015590,1967,02,30.9,Y
IDCJAC0002,015590,1967,03,28.5,Y
IDCJAC0002,015590,1967,04,28.5,Y
IDCJAC0002,015590,1967,05,24.0,Y
IDCJAC0002,015590,1967,06,18.3,Y
IDCJAC0002,015590,1967,07,18.7,Y
IDCJAC0002,015590,1967,08,22.3,Y
IDCJAC0002,015590,1967,09,27.3,Y
IDCJAC0002,015590,1967,10,34.2,Y
IDCJAC0002,015590,1967,11,34.4,Y
IDCJAC0002,015590,1967,12,35.5,Y
IDCJAC0002,015590,1968,01,36.0,Y
IDCJAC0002,015590,1968,02,35.8,Y
IDCJAC0002,015590,1968,03,33.8,Y
IDCJAC0002,015590,1968,04,30.0,Y
IDCJAC0002,015590,1968,05,18.8,Y
IDCJAC0002,015590,1968,06,21.2,Y
IDCJAC0002,015590,1968,07,15.9,Y
IDCJAC0002,015590,1968,08,19.9,Y
IDCJAC0002,015590,1968,09,24.0,Y
IDCJAC0002,015590,1968,10,29.6,Y
IDCJAC0002,015590,1968,11,33.1,Y
IDCJAC0002,015590,1968,12,33.2,Y
IDCJAC0002,015590,1969,01,38.5,Y
IDCJAC0002,015590,1969,02,32.9,Y
IDCJAC0002,015590,1969,03,32.0,Y
IDCJAC0002,015590,1969,04,28.8,Y
IDCJAC0002,015590,1969,05,23.9,Y
IDCJAC0002,015590,1969,06,19.7,Y
IDCJAC0002,015590,1969,07,19.4,Y
IDCJAC0002,015590,1969,08,22.8,Y
IDCJAC0002,015590,1969,09,25.2,Y
IDCJAC0002,015590,1969,10,32.5,Y
IDCJAC0002,015590,1969,11,34.5,Y
IDCJAC0002,015590,1969,12,35.7,Y
IDCJAC0002,015590,1970,01,37.9,Y
IDCJAC0002,015590,1970,02,36.3,Y
IDCJAC0002,015590,1970,03,32.5,Y
IDCJAC0002,015590,1970,04,27.9,Y
IDCJAC0002,015590,1970,05,22.0,Y
IDCJAC0002,015590,1970,06,23.5,Y
IDCJAC0002,015590,1970,07,19.7,Y
IDCJAC0002,015590,1970,08,21.7,Y
IDCJAC0002,015590,1970,09,24.7,Y
IDCJAC0002,015590,1970,10,31.9,Y
IDCJAC0002,015590,1970,11,32.2,Y
IDCJAC0002,015590,1970,12,34.6,Y
IDCJAC0002,015590,1971,01,38.7,Y
IDCJAC0002,015590,1971,02,37.0,Y
IDCJAC0002,015590,1971,03,33.3,Y
IDCJAC0002,015590,1971,04,26.8,Y
IDCJAC0002,015590,1971,05,24.3,Y
IDCJAC0002,015590,1971,06,17.6,Y
IDCJAC0002,015590,1971,07,19.6,Y
IDCJAC0002,015590,1971,08,22.4,Y
IDCJAC0002,015590,1971,09,28.6,Y
IDCJAC0002,015590,1971,10,33.2,Y
IDCJAC0002,015590,1971,11,33.8,Y
IDCJAC0002,015590,1971,12,35.0,Y
IDCJAC0002,015590,1972,01,35.7,Y
IDCJAC0002,015590,1972,02,34.6,Y
IDCJAC0002,015590,1972,03,30.8,Y
IDCJAC0002,015590,1972,04,26.8,Y
IDCJAC0002,015590,1972,05,22.0,Y
IDCJAC0002,015590,1972,06,20.8,Y
IDCJAC0002,015590,1972,07,20.1,Y
IDCJAC0002,015590,1972,08,23.7,Y
IDCJAC0002,015590,1972,09,27.1,Y
IDCJAC0002,015590,1972,10,32.8,Y
IDCJAC0002,015590,1972,11,34.5,Y
IDCJAC0002,015590,1972,12,38.4,Y
IDCJAC0002,015590,1973,01,37.8,Y
IDCJAC0002,015590,1973,02,34.8,Y
IDCJAC0002,015590,1973,03,34.1,Y
IDCJAC0002,015590,1973,04,30.4,Y
IDCJAC0002,015590,1973,05,25.1,Y
IDCJAC0002,015590,1973,06,19.7,Y
IDCJAC0002,015590,1973,07,21.1,Y
IDCJAC0002,015590,1973,08,21.8,Y
IDCJAC0002,015590,1973,09,25.9,Y
IDCJAC0002,015590,1973,10,30.3,Y
IDCJAC0002,015590,1973,11,32.2,Y
IDCJAC0002,015590,1973,12,34.1,Y
IDCJAC0002,015590,1974,01,31.1,Y
IDCJAC0002,015590,1974,02,30.0,Y
IDCJAC0002,015590,1974,03,30.6,Y
IDCJAC0002,015590,1974,04,25.1,Y
IDCJAC0002,015590,1974,05,21.2,Y
IDCJAC0002,015590,1974,06,19.3,Y
IDCJAC0002,015590,1974,07,22.7,Y
IDCJAC0002,015590,1974,08,21.9,Y
IDCJAC0002,015590,1974,09,23.1,Y
IDCJAC0002,015590,1974,10,28.0,Y
IDCJAC0002,015590,1974,11,32.0,Y
IDCJAC0002,015590,1974,12,34.7,Y
IDCJAC0002,015590,1975,01,35.9,Y
IDCJAC0002,015590,1975,02,31.9,Y
IDCJAC0002,015590,1975,03,31.9,Y
IDCJAC0002,015590,1975,04,28.6,Y
IDCJAC0002,015590,1975,05,25.2,Y
IDCJAC0002,015590,1975,06,20.2,Y
IDCJAC0002,015590,1975,07,22.4,Y
IDCJAC0002,015590,1975,08,22.1,Y
IDCJAC0002,015590,1975,09,26.8,Y
IDCJAC0002,015590,1975,10,27.7,Y
IDCJAC0002,015590,1975,11,33.4,Y
IDCJAC0002,015590,1975,12,33.1,Y
IDCJAC0002,015590,1976,01,30.7,Y
IDCJAC0002,015590,1976,02,31.4,Y
IDCJAC0002,015590,1976,03,29.8,Y
IDCJAC0002,015590,1976,04,27.0,Y
IDCJAC0002,015590,1976,05,21.9,Y
IDCJAC0002,015590,1976,06,19.5,Y
IDCJAC0002,015590,1976,07,20.0,Y
IDCJAC0002,015590,1976,08,22.8,Y
IDCJAC0002,015590,1976,09,27.4,Y
IDCJAC0002,015590,1976,10,28.0,Y
IDCJAC0002,015590,1976,11,32.2,Y
IDCJAC0002,015590,1976,12,37.3,Y
IDCJAC0002,015590,1977,01,36.5,Y
IDCJAC0002,015590,1977,02,34.3,Y
IDCJAC0002,015590,1977,03,30.8,Y
IDCJAC0002,015590,1977,04,27.1,Y
IDCJAC0002,015590,1977,05,23.3,Y
IDCJAC0002,015590,1977,06,19.8,Y
IDCJAC0002,015590,1977,07,19.3,Y
IDCJAC0002,015590,1977,08,26.5,Y
IDCJAC0002,015590,1977,09,25.2,Y
IDCJAC0002,015590,1977,10,31.9,Y
IDCJAC0002,015590,1977,11,33.0,Y
IDCJAC0002,015590,1977,12,35.0,Y
IDCJAC0002,015590,1978,01,36.0,Y
IDCJAC0002,015590,1978,02,37.0,Y
IDCJAC0002,015590,1978,03,34.1,Y
IDCJAC0002,015590,1978,04,28.5,Y
IDCJAC0002,015590,1978,05,23.0,Y
IDCJAC0002,015590,1978,06,19.6,Y
IDCJAC0002,015590,1978,07,18.3,Y
IDCJAC0002,015590,1978,08,19.4,Y
IDCJAC0002,015590,1978,09,24.6,Y
IDCJAC0002,015590,1978,10,29.2,Y
IDCJAC0002,015590,1978,11,31.5,Y
IDCJAC0002,015590,1978,12,35.8,Y
IDCJAC0002,015590,1979,01,37.0,Y
IDCJAC0002,015590,1979,02,34.1,Y
IDCJAC0002,015590,1979,03,33.8,Y
IDCJAC0002,015590,1979,04,28.4,Y
IDCJAC0002,015590,1979,05,19.7,Y
IDCJAC0002,015590,1979,06,21.5,Y
IDCJAC0002,015590,1979,07,20.8,Y
IDCJAC0002,015590,1979,08,24.1,Y
IDCJAC0002,015590,1979,09,28.0,Y
IDCJAC0002,015590,1979,10,31.3,Y
IDCJAC0002,015590,1979,11,36.6,Y
IDCJAC0002,015590,1979,12,37.3,Y
IDCJAC0002,015590,1980,01,37.7,Y
IDCJAC0002,015590,1980,02,37.5,Y
IDCJAC0002,015590,1980,03,35.7,Y
IDCJAC0002,015590,1980,04,30.2,Y
IDCJAC0002,015590,1980,05,24.1,Y
IDCJAC0002,015590,1980,06,20.7,Y
IDCJAC0002,015590,1980,07,19.5,Y
IDCJAC0002,015590,1980,08,24.0,Y
IDCJAC0002,015590,1980,09,30.7,Y
IDCJAC0002,015590,1980,10,30.8,Y
IDCJAC0002,015590,1980,11,36.5,Y
IDCJAC0002,015590,1980,12,37.0,Y
IDCJAC0002,015590,1981,01,35.2,Y
IDCJAC0002,015590,1981,02,35.1,Y
IDCJAC0002,015590,1981,03,31.6,Y
IDCJAC0002,015590,1981,04,31.0,Y
IDCJAC0002,015590,1981,05,23.8,Y
IDCJAC0002,015590,1981,06,20.4,Y
IDCJAC0002,015590,1981,07,19.6,Y
IDCJAC0002,015590,1981,08,24.8,Y
IDCJAC0002,015590,1981,09,28.0,Y
IDCJAC0002,015590,1981,10,30.3,Y
IDCJAC0002,015590,1981,11,31.6,Y
IDCJAC0002,015590,1981,12,35.8,Y
IDCJAC0002,015590,1982,01,37.4,Y
IDCJAC0002,015590,1982,02,32.5,Y
IDCJAC0002,015590,1982,03,28.2,Y
IDCJAC0002,015590,1982,04,27.1,Y
IDCJAC0002,015590,1982,05,24.2,Y
IDCJAC0002,015590,1982,06,18.9,Y
IDCJAC0002,015590,1982,07,19.3,Y
IDCJAC0002,015590,1982,08,24.6,Y
IDCJAC0002,015590,1982,09,24.6,Y
IDCJAC0002,015590,1982,10,29.8,Y
IDCJAC0002,015590,1982,11,35.1,Y
IDCJAC0002,015590,1982,12,36.8,Y
IDCJAC0002,015590,1983,01,36.0,Y
IDCJAC0002,015590,1983,02,39.1,Y
IDCJAC0002,015590,1983,03,31.1,Y
IDCJAC0002,015590,1983,04,23.1,Y
IDCJAC0002,015590,1983,05,22.0,Y
IDCJAC0002,015590,1983,06,19.7,Y
IDCJAC0002,015590,1983,07,17.5,Y
IDCJAC0002,015590,1983,08,22.9,Y
IDCJAC0002,015590,1983,09,29.2,Y
IDCJAC0002,015590,1983,10,30.9,Y
IDCJAC0002,015590,1983,11,34.9,Y
IDCJAC0002,015590,1983,12,36.3,Y
IDCJAC0002,015590,1984,01,32.1,Y
IDCJAC0002,015590,1984,02,35.9,Y
IDCJAC0002,015590,1984,03,32.1,Y
IDCJAC0002,015590,1984,04,28.0,Y
IDCJAC0002,015590,1984,05,24.9,Y
IDCJAC0002,015590,1984,06,19.9,Y
IDCJAC0002,015590,1984,07,17.9,Y
IDCJAC0002,015590,1984,08,23.7,Y
IDCJAC0002,015590,1984,09,24.2,Y
IDCJAC0002,015590,1984,10,30.3,Y
IDCJAC0002,015590,1984,11,35.1,Y
IDCJAC0002,015590,1984,12,36.3,Y
IDCJAC0002,015590,1985,01,38.6,Y
IDCJAC0002,015590,1985,02,37.5,Y
IDCJAC0002,015590,1985,03,34.2,Y
IDCJAC0002,015590,1985,04,27.4,Y
IDCJAC0002,015590,1985,05,23.2,Y
IDCJAC0002,015590,1985,06,17.8,Y
IDCJAC0002,015590,1985,07,21.1,Y
IDCJAC0002,015590,1985,08,24.9,Y
IDCJAC0002,015590,1985,09,25.4,Y
IDCJAC0002,015590,1985,10,29.6,Y
IDCJAC0002,015590,1985,11,34.2,Y
IDCJAC0002,015590,1985,12,37.5,Y
IDCJAC0002,015590,1986,01,36.5,Y
IDCJAC0002,015590,1986,02,38.0,Y
IDCJAC0002,015590,1986,03,36.2,Y
IDCJAC0002,015590,1986,04,27.9,Y
IDCJAC0002,015590,1986,05,25.7,Y
IDCJAC0002,015590,1986,06,18.5,Y
IDCJAC0002,015590,1986,07,16.6,Y
IDCJAC0002,015590,1986,08,20.7,Y
IDCJAC0002,015590,1986,09,26.2,Y
IDCJAC0002,015590,1986,10,29.8,Y
IDCJAC0002,015590,1986,11,32.0,Y
IDCJAC0002,015590,1986,12,35.4,Y
IDCJAC0002,015590,1987,01,37.4,Y
IDCJAC0002,015590,1987,02,34.0,Y
IDCJAC0002,015590,1987,03,31.2,Y
IDCJAC0002,015590,1987,04,30.0,Y
IDCJAC0002,015590,1987,05,22.1,Y
IDCJAC0002,015590,1987,06,19.1,Y
IDCJAC0002,015590,1987,07,19.9,Y
IDCJAC0002,015590,1987,08,21.4,Y
IDCJAC0002,015590,1987,09,26.5,Y
IDCJAC0002,015590,1987,10,33.2,Y
IDCJAC0002,015590,1987,11,36.4,Y
IDCJAC0002,015590,1987,12,34.5,Y
IDCJAC0002,015590,1988,01,38.5,Y
IDCJAC0002,015590,1988,02,34.9,Y
IDCJAC0002,015590,1988,03,33.1,Y
IDCJAC0002,015590,1988,04,26.1,Y
IDCJAC0002,015590,1988,05,22.6,Y
IDCJAC0002,015590,1988,06,21.7,Y
IDCJAC0002,015590,1988,07,19.4,Y
IDCJAC0002,015590,1988,08,22.0,Y
IDCJAC0002,015590,1988,09,28.2,Y
IDCJAC0002,015590,1988,10,34.4,Y
IDCJAC0002,015590,1988,11,31.9,Y
IDCJAC0002,015590,1988,12,34.3,Y
IDCJAC0002,015590,1989,01,35.6,Y
IDCJAC0002,015590,1989,02,36.8,Y
IDCJAC0002,015590,1989,03,29.6,Y
IDCJAC0002,015590,1989,04,25.8,Y
IDCJAC0002,015590,1989,05,23.3,Y
IDCJAC0002,015590,1989,06,18.6,Y
IDCJAC0002,015590,1989,07,18.3,Y
IDCJAC0002,015590,1989,08,20.3,Y
IDCJAC0002,015590,1989,09,28.2,Y
IDCJAC0002,015590,1989,10,33.5,Y
IDCJAC0002,015590,1989,11,31.5,Y
IDCJAC0002,015590,1989,12,35.9,Y
IDCJAC0002,015590,1990,01,37.6,Y
IDCJAC0002,015590,1990,02,34.4,Y
