Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,032037,2003,05,26.3,Y
IDCJAC0002,032037,2003,06,25.3,Y
IDCJAC0002,032037,2003,07,23.9,Y
IDCJAC0002,032037,2003,08,26.0,Y
IDCJAC0002,032037,2003,09,28.2,Y
IDCJAC0002,032037,2003,10,30.3,Y
IDCJAC0002,032037,2003,11,30.6,Y
IDCJAC0002,032037,2003,12,31.3,Y
IDCJAC0002,032037,2004,01,32.2,Y
IDCJAC0002,032037,2004,02,31.8,Y
IDCJAC0002,032037,2004,03,30.1,Y
IDCJAC0002,032037,2004,04,27.7,Y
IDCJAC0002,032037,2004,05,27.1,Y
IDCJAC0002,032037,2004,06,25.0,Y
IDCJAC0002,032037,2004,07,24.8,Y
IDCJAC0002,032037,2004,08,26.3,Y
IDCJAC0002,032037,2004,09,26.9,Y
IDCJAC0002,032037,2004,10,29.8,Y
IDCJAC0002,032037,2004,11,30.5,Y
IDCJAC0002,032037,2004,12,31.2,Y
IDCJAC0002,032037,2005,01,30.5,Y
IDCJAC0002,032037,2005,02,32.7,Y
IDCJAC0002,032037,2005,03,30.7,Y
IDCJAC0002,032037,2005,04,28.2,Y
IDCJAC0002,032037,2005,05,26.5,Y
IDCJAC0002,032037,2005,06,25.4,Y
IDCJAC0002,032037,2005,07,24.3,Y
IDCJAC0002,032037,2005,08,24.1,Y
IDCJAC0002,032037,2005,09,27.6,Y
IDCJAC0002,032037,2005,10,30.5,Y
IDCJAC0002,032037,2005,11,31.4,Y
IDCJAC0002,032037,2005,12,33.1,Y
IDCJAC0002,032037,2006,01,31.5,Y
IDCJAC0002,032037,2006,02,31.8,Y
IDCJAC0002,032037,2006,03,29.8,Y
IDCJAC0002,032037,2006,04,29.1,Y
IDCJAC0002,032037,2006,05,26.2,Y
IDCJAC0002,032037,2006,06,24.2,Y
IDCJAC0002,032037,2006,07,24.1,Y
IDCJAC0002,032037,2006,08,25.5,Y
IDCJAC0002,032037,2006,09,26.4,Y
IDCJAC0002,032037,2006,10,27.6,Y
IDCJAC0002,032037,2006,11,30.2,Y
IDCJAC0002,032037,2006,12,29.9,Y
IDCJAC0002,032037,2007,01,31.1,Y
IDCJAC0002,032037,2007,02,29.9,Y
IDCJAC0002,032037,2007,03,30.5,Y
IDCJAC0002,032037,2007,04,28.5,Y
IDCJAC0002,032037,2007,05,27.5,Y
IDCJAC0002,032037,2007,06,22.7,Y
IDCJAC0002,032037,2007,07,23.2,Y
IDCJAC0002,032037,2007,08,25.2,Y
IDCJAC0002,032037,2007,09,27.4,Y
IDCJAC0002,032037,2007,10,29.2,Y
IDCJAC0002,032037,2007,11,30.0,Y
IDCJAC0002,032037,2007,12,31.0,Y
IDCJAC0002,032037,2008,01,32.0,Y
IDCJAC0002,032037,2008,02,31.0,Y
IDCJAC0002,032037,2008,03,28.2,Y
IDCJAC0002,032037,2008,04,27.8,Y
IDCJAC0002,032037,2008,05,25.7,Y
IDCJAC0002,032037,2008,06,25.0,Y
IDCJAC0002,032037,2008,07,23.7,Y
IDCJAC0002,032037,2008,08,24.6,Y
IDCJAC0002,032037,2008,09,27.1,Y
IDCJAC0002,032037,2008,10,28.7,Y
IDCJAC0002,032037,2008,11,31.2,Y
IDCJAC0002,032037,2008,12,32.2,Y
IDCJAC0002,032037,2009,01,30.5,Y
IDCJAC0002,032037,2009,02,31.2,Y
IDCJAC0002,032037,2009,03,30.4,Y
IDCJAC0002,032037,2009,04,29.9,Y
IDCJAC0002,032037,2009,05,26.1,Y
IDCJAC0002,032037,2009,06,26.0,Y
IDCJAC0002,032037,2009,07,25.2,Y
IDCJAC0002,032037,2009,08,26.4,Y
IDCJAC0002,032037,2009,09,28.7,Y
IDCJAC0002,032037,2009,10,29.7,Y
IDCJAC0002,032037,2009,11,29.2,Y
IDCJAC0002,032037,2009,12,31.1,Y
IDCJAC0002,032037,2010,01,30.7,Y
IDCJAC0002,032037,2010,02,31.7,Y
IDCJAC0002,032037,2010,03,30.6,Y
IDCJAC0002,032037,2010,04,28.1,Y
IDCJAC0002,032037,2010,05,27.2,Y
IDCJAC0002,032037,2010,06,25.4,Y
IDCJAC0002,032037,2010,07,24.5,Y
IDCJAC0002,032037,2010,08,26.1,Y
IDCJAC0002,032037,2010,09,28.4,Y
IDCJAC0002,032037,2010,10,28.3,Y
IDCJAC0002,032037,2010,11,28.8,Y
IDCJAC0002,032037,2010,12,31.3,Y
IDCJAC0002,032037,2011,01,31.2,Y
IDCJAC0002,032037,2011,02,30.2,Y
IDCJAC0002,032037,2011,03,29.8,Y
IDCJAC0002,032037,2011,04,27.7,Y
IDCJAC0002,032037,2011,05,25.9,Y
IDCJAC0002,032037,2011,06,24.0,Y
IDCJAC0002,032037,2011,07,23.9,Y
IDCJAC0002,032037,2011,08,25.1,Y
IDCJAC0002,032037,2011,09,26.3,Y
IDCJAC0002,032037,2011,10,29.3,Y
IDCJAC0002,032037,2011,11,29.7,Y
IDCJAC0002,032037,2011,12,31.0,Y
IDCJAC0002,032037,2012,01,31.3,Y
IDCJAC0002,032037,2012,02,31.4,Y
IDCJAC0002,032037,2012,03,29.6,Y
IDCJAC0002,032037,2012,04,28.4,Y
IDCJAC0002,032037,2012,05,25.3,Y
IDCJAC0002,032037,2012,06,24.2,Y
IDCJAC0002,032037,2012,07,23.5,Y
IDCJAC0002,032037,2012,08,25.2,Y
IDCJAC0002,032037,2012,09,27.2,Y
IDCJAC0002,032037,2012,10,28.3,Y
IDCJAC0002,032037,2012,11,30.3,Y
IDCJAC0002,032037,2012,12,31.7,Y
IDCJAC0002,032037,2013,01,31.9,Y
IDCJAC0002,032037,2013,02,31.8,Y
IDCJAC0002,032037,2013,03,30.2,Y
IDCJAC0002,032037,2013,04,28.1,Y
IDCJAC0002,032037,2013,05,26.2,Y
IDCJAC0002,032037,2013,06,25.0,Y
IDCJAC0002,032037,2013,07,24.1,Y
IDCJAC0002,032037,2013,08,26.4,Y
IDCJAC0002,032037,2013,09,28.2,Y
IDCJAC0002,032037,2013,10,29.6,Y
IDCJAC0002,032037,2013,11,30.3,Y
IDCJAC0002,032037,2013,12,30.4,Y
IDCJAC0002,032037,2014,01,31.0,Y
IDCJAC0002,032037,2014,02,30.0,Y
IDCJAC0002,032037,2014,03,28.8,Y
IDCJAC0002,032037,2014,04,28.6,Y
IDCJAC0002,032037,2014,05,26.4,Y
IDCJAC0002,032037,2014,06,24.5,Y
IDCJAC0002,032037,2014,07,24.4,Y
IDCJAC0002,032037,2014,08,24.7,Y
IDCJAC0002,032037,2014,09,27.7,Y
IDCJAC0002,032037,2014,10,29.2,Y
IDCJAC0002,032037,2014,11,31.1,Y
IDCJAC0002,032037,2014,12,32.4,Y
IDCJAC0002,032037,2015,01,32.7,Y
IDCJAC0002,032037,2015,02,31.5,Y
IDCJAC0002,032037,2015,03,30.8,Y
IDCJAC0002,032037,2015,04,29.3,Y
IDCJAC0002,032037,2015,05,27.1,Y
IDCJAC0002,032037,2015,06,25.0,Y
IDCJAC0002,032037,2015,07,23.9,Y
IDCJAC0002,032037,2015,08,25.9,Y
IDCJAC0002,032037,2015,09,27.2,Y
IDCJAC0002,032037,2015,10,27.6,Y
IDCJAC0002,032037,2015,11,30.4,Y
IDCJAC0002,032037,2015,12,30.1,Y
IDCJAC0002,032037,2016,01,32.1,Y
IDCJAC0002,032037,2016,02,33.4,Y
IDCJAC0002,032037,2016,03,30.3,Y
IDCJAC0002,032037,2016,04,28.9,Y
IDCJAC0002,032037,2016,05,28.1,Y
IDCJAC0002,032037,2016,06,26.3,Y
IDCJAC0002,032037,2016,07,25.3,Y
IDCJAC0002,032037,2016,08,24.9,Y
IDCJAC0002,032037,2016,09,28.2,Y
IDCJAC0002,032037,2016,10,28.9,Y
IDCJAC0002,032037,2016,11,31.3,Y
IDCJAC0002,032037,2016,12,31.5,Y
IDCJAC0002,032037,2017,01,31.7,Y
IDCJAC0002,032037,2017,02,31.4,Y
IDCJAC0002,032037,2017,03,32.3,Y
IDCJAC0002,032037,2017,04,28.4,Y
IDCJAC0002,032037,2017,05,26.6,Y
IDCJAC0002,032037,2017,06,24.4,Y
IDCJAC0002,032037,2017,07,25.3,Y
IDCJAC0002,032037,2017,08,26.7,Y
IDCJAC0002,032037,2017,09,28.0,Y
IDCJAC0002,032037,2017,10,28.9,Y
IDCJAC0002,032037,2017,11,29.5,Y
IDCJAC0002,032037,2017,12,31.5,Y
IDCJAC0002,032037,2018,01,31.0,Y
IDCJAC0002,032037,2018,02,31.5,Y
IDCJAC0002,032037,2018,03,29.5,Y
IDCJAC0002,032037,2018,04,29.1,Y
IDCJAC0002,032037,2018,05,25.7,Y
IDCJAC0002,032037,2018,06,24.3,Y
IDCJAC0002,032037,2018,07,24.9,Y
IDCJAC0002,032037,2018,08,26.2,Y
IDCJAC0002,032037,2018,09,27.8,Y
