Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,069147,2002,03,23.3,Y
IDCJAC0002,069147,2002,04,22.0,Y
IDCJAC0002,069147,2002,05,18.8,Y
IDCJAC0002,069147,2002,06,17.6,Y
IDCJAC0002,069147,2002,07,17.1,Y
IDCJAC0002,069147,2002,08,17.2,Y
IDCJAC0002,069147,2002,09,20.4,Y
IDCJAC0002,069147,2002,10,21.0,Y
IDCJAC0002,069147,2002,11,22.1,Y
IDCJAC0002,069147,2002,12,23.6,Y
IDCJAC0002,069147,2003,01,24.9,Y
IDCJAC0002,069147,2003,02,24.8,Y
IDCJAC0002,069147,2003,03,22.4,Y
IDCJAC0002,069147,2003,04,21.1,Y
IDCJAC0002,069147,2003,05,19.1,Y
IDCJAC0002,069147,2003,06,17.1,Y
IDCJAC0002,069147,2003,07,16.4,Y
IDCJAC0002,069147,2003,08,16.8,Y
IDCJAC0002,069147,2003,09,19.2,Y
IDCJAC0002,069147,2003,10,18.4,Y
IDCJAC0002,069147,2003,11,20.3,Y
IDCJAC0002,069147,2003,12,23.1,Y
IDCJAC0002,069147,2004,01,23.6,Y
IDCJAC0002,069147,2004,02,24.4,Y
IDCJAC0002,069147,2004,03,23.1,Y
IDCJAC0002,069147,2004,04,21.3,Y
IDCJAC0002,069147,2004,05,18.6,Y
IDCJAC0002,069147,2004,06,18.0,Y
IDCJAC0002,069147,2004,07,16.1,Y
IDCJAC0002,069147,2004,08,17.3,Y
IDCJAC0002,069147,2004,09,18.8,Y
IDCJAC0002,069147,2004,10,20.3,Y
IDCJAC0002,069147,2004,11,22.1,Y
IDCJAC0002,069147,2004,12,22.7,Y
IDCJAC0002,069147,2005,01,23.7,Y
IDCJAC0002,069147,2005,02,23.5,Y
IDCJAC0002,069147,2005,03,22.0,Y
IDCJAC0002,069147,2005,04,22.8,Y
IDCJAC0002,069147,2005,05,18.8,Y
IDCJAC0002,069147,2005,06,17.4,Y
IDCJAC0002,069147,2005,07,17.1,Y
IDCJAC0002,069147,2005,08,17.3,Y
IDCJAC0002,069147,2005,09,17.7,Y
IDCJAC0002,069147,2005,10,21.3,Y
IDCJAC0002,069147,2005,11,21.2,Y
IDCJAC0002,069147,2005,12,23.5,Y
IDCJAC0002,069147,2006,01,25.3,Y
IDCJAC0002,069147,2006,02,24.8,Y
IDCJAC0002,069147,2006,03,24.7,Y
IDCJAC0002,069147,2006,04,20.7,Y
IDCJAC0002,069147,2006,05,18.2,Y
IDCJAC0002,069147,2006,06,16.1,Y
IDCJAC0002,069147,2006,07,16.1,Y
IDCJAC0002,069147,2006,08,17.3,Y
IDCJAC0002,069147,2006,09,19.6,Y
IDCJAC0002,069147,2006,10,21.0,Y
IDCJAC0002,069147,2006,11,21.7,Y
IDCJAC0002,069147,2006,12,22.5,Y
IDCJAC0002,069147,2007,01,24.5,Y
IDCJAC0002,069147,2007,02,25.5,Y
IDCJAC0002,069147,2007,03,24.4,Y
IDCJAC0002,069147,2007,04,21.4,Y
IDCJAC0002,069147,2007,05,20.7,Y
IDCJAC0002,069147,2007,06,15.6,Y
IDCJAC0002,069147,2007,07,15.7,Y
IDCJAC0002,069147,2007,08,18.7,Y
IDCJAC0002,069147,2007,09,18.7,Y
IDCJAC0002,069147,2007,10,21.8,Y
IDCJAC0002,069147,2007,11,21.3,Y
IDCJAC0002,069147,2007,12,23.5,Y
IDCJAC0002,069147,2008,01,24.9,Y
IDCJAC0002,069147,2008,02,23.8,Y
IDCJAC0002,069147,2008,03,23.3,Y
IDCJAC0002,069147,2008,04,20.7,Y
IDCJAC0002,069147,2008,05,18.7,Y
IDCJAC0002,069147,2008,06,17.7,Y
IDCJAC0002,069147,2008,07,16.1,Y
IDCJAC0002,069147,2008,08,15.8,Y
IDCJAC0002,069147,2008,09,18.8,Y
IDCJAC0002,069147,2008,10,20.3,Y
IDCJAC0002,069147,2008,11,20.3,Y
IDCJAC0002,069147,2008,12,21.5,Y
IDCJAC0002,069147,2009,01,24.6,Y
IDCJAC0002,069147,2009,02,23.4,Y
IDCJAC0002,069147,2009,03,23.7,Y
IDCJAC0002,069147,2009,04,20.8,Y
IDCJAC0002,069147,2009,05,18.5,Y
IDCJAC0002,069147,2009,06,16.0,Y
IDCJAC0002,069147,2009,07,17.3,Y
IDCJAC0002,069147,2009,08,19.7,Y
IDCJAC0002,069147,2009,09,20.5,Y
IDCJAC0002,069147,2009,10,18.7,Y
IDCJAC0002,069147,2009,11,22.6,Y
IDCJAC0002,069147,2009,12,24.3,Y
IDCJAC0002,069147,2010,01,25.6,Y
IDCJAC0002,069147,2010,02,25.1,Y
IDCJAC0002,069147,2010,03,24.6,Y
IDCJAC0002,069147,2010,04,22.7,Y
IDCJAC0002,069147,2010,05,18.8,Y
IDCJAC0002,069147,2010,06,16.7,Y
IDCJAC0002,069147,2010,07,16.5,Y
IDCJAC0002,069147,2010,08,17.1,Y
IDCJAC0002,069147,2010,09,18.2,Y
IDCJAC0002,069147,2010,10,19.8,Y
IDCJAC0002,069147,2010,11,21.7,Y
IDCJAC0002,069147,2010,12,22.8,Y
IDCJAC0002,069147,2011,01,24.4,Y
IDCJAC0002,069147,2011,02,25.3,Y
IDCJAC0002,069147,2011,03,23.4,Y
IDCJAC0002,069147,2011,04,21.4,Y
IDCJAC0002,069147,2011,05,18.5,Y
IDCJAC0002,069147,2011,06,17.1,Y
IDCJAC0002,069147,2011,07,16.4,Y
IDCJAC0002,069147,2011,08,17.9,Y
IDCJAC0002,069147,2011,09,19.1,Y
IDCJAC0002,069147,2011,10,20.2,Y
IDCJAC0002,069147,2011,11,23.2,Y
IDCJAC0002,069147,2011,12,22.1,Y
IDCJAC0002,069147,2012,01,24.5,Y
IDCJAC0002,069147,2012,02,23.8,Y
IDCJAC0002,069147,2012,03,22.7,Y
IDCJAC0002,069147,2012,04,21.4,Y
IDCJAC0002,069147,2012,05,19.0,Y
IDCJAC0002,069147,2012,06,16.4,Y
IDCJAC0002,069147,2012,07,16.4,Y
IDCJAC0002,069147,2012,08,17.0,Y
IDCJAC0002,069147,2012,09,19.9,Y
IDCJAC0002,069147,2012,10,20.6,Y
IDCJAC0002,069147,2012,11,21.9,Y
IDCJAC0002,069147,2012,12,23.2,Y
IDCJAC0002,069147,2013,01,26.4,Y
IDCJAC0002,069147,2013,02,25.0,Y
IDCJAC0002,069147,2013,03,24.2,Y
IDCJAC0002,069147,2013,04,22.0,Y
IDCJAC0002,069147,2013,05,19.2,Y
IDCJAC0002,069147,2013,06,16.3,Y
IDCJAC0002,069147,2013,07,17.3,Y
IDCJAC0002,069147,2013,08,18.7,Y
IDCJAC0002,069147,2013,09,20.8,Y
IDCJAC0002,069147,2013,10,22.4,Y
IDCJAC0002,069147,2013,11,21.6,Y
IDCJAC0002,069147,2013,12,23.6,Y
IDCJAC0002,069147,2014,01,24.9,Y
IDCJAC0002,069147,2014,02,24.7,Y
IDCJAC0002,069147,2014,03,24.5,Y
IDCJAC0002,069147,2014,04,22.4,Y
IDCJAC0002,069147,2014,05,20.8,Y
IDCJAC0002,069147,2014,06,17.5,Y
IDCJAC0002,069147,2014,07,17.8,Y
IDCJAC0002,069147,2014,08,16.9,Y
IDCJAC0002,069147,2014,09,19.1,Y
IDCJAC0002,069147,2014,10,20.7,Y
IDCJAC0002,069147,2014,11,22.4,Y
IDCJAC0002,069147,2014,12,23.5,Y
IDCJAC0002,069147,2015,01,24.6,Y
IDCJAC0002,069147,2015,02,25.1,Y
IDCJAC0002,069147,2015,03,23.6,Y
IDCJAC0002,069147,2015,04,20.5,Y
IDCJAC0002,069147,2015,05,19.9,Y
IDCJAC0002,069147,2015,06,16.2,Y
IDCJAC0002,069147,2015,07,15.7,Y
IDCJAC0002,069147,2015,08,16.5,Y
IDCJAC0002,069147,2015,09,18.9,Y
IDCJAC0002,069147,2015,10,23.2,Y
IDCJAC0002,069147,2015,11,22.9,Y
IDCJAC0002,069147,2015,12,24.3,Y
IDCJAC0002,069147,2016,01,24.9,Y
IDCJAC0002,069147,2016,02,25.6,Y
IDCJAC0002,069147,2016,03,24.4,Y
IDCJAC0002,069147,2016,04,23.1,Y
IDCJAC0002,069147,2016,05,20.7,Y
IDCJAC0002,069147,2016,06,17.1,Y
IDCJAC0002,069147,2016,07,17.5,Y
IDCJAC0002,069147,2016,08,17.4,Y
IDCJAC0002,069147,2016,09,18.7,Y
IDCJAC0002,069147,2016,10,21.2,Y
IDCJAC0002,069147,2016,11,22.7,Y
IDCJAC0002,069147,2016,12,25.0,Y
IDCJAC0002,069147,2017,01,26.6,Y
IDCJAC0002,069147,2017,02,24.9,Y
IDCJAC0002,069147,2017,03,24.5,Y
IDCJAC0002,069147,2017,04,22.0,Y
IDCJAC0002,069147,2017,05,19.4,Y
IDCJAC0002,069147,2017,06,17.0,Y
IDCJAC0002,069147,2017,07,17.3,Y
IDCJAC0002,069147,2017,08,17.4,Y
IDCJAC0002,069147,2017,09,20.7,Y
IDCJAC0002,069147,2017,10,21.0,Y
IDCJAC0002,069147,2017,11,22.2,Y
IDCJAC0002,069147,2017,12,23.7,Y
IDCJAC0002,069147,2018,01,26.2,Y
IDCJAC0002,069147,2018,02,25.6,Y
IDCJAC0002,069147,2018,03,24.7,Y
IDCJAC0002,069147,2018,04,23.6,Y
IDCJAC0002,069147,2018,05,20.0,Y
IDCJAC0002,069147,2018,06,16.9,Y
IDCJAC0002,069147,2018,07,17.4,Y
IDCJAC0002,069147,2018,08,17.4,Y
IDCJAC0002,069147,2018,09,18.2,Y
